Orthogroup	Cnidaria_Anthozoa_Exaiptasia_diaphana	Platyhelminthes_Tricladida_Schmidtea_mediterranea
OG0000019	Exaiptasia_diaphana_XP_020895491.1 XP_020895491.1 bone morphogenetic protein 7 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895490.1 XP_020895490.1 bone morphogenetic protein 7 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895489.1 XP_020895489.1 bone morphogenetic protein 7 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905685.1 XP_020905685.1 bone morphogenetic protein 4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905684.1 XP_020905684.1 bone morphogenetic protein 4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895368.1 XP_020895368.1 growth_differentiation factor 5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020893270.1 XP_020893270.1 protein DVR-1 homolog [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020892723.2 XP_020892723.2 protein decapentaplegic-like [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold34701-augustus-gene-0.6-mRNA-1 maker-scaffold34701-augustus-gene-0.6-mRNA-1 protein AED_0.00 eAED_0.00 QI_51|1|1|1|1|1|2|116|143, Schmidtea_mediterranea_maker-scaffold4731-augustus-gene-0.23-mRNA-1 maker-scaffold4731-augustus-gene-0.23-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0.14|0.12|0.25|1|1|8|64|556, Schmidtea_mediterranea_maker-scaffold34701-augustus-gene-0.5-mRNA-1 maker-scaffold34701-augustus-gene-0.5-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|0.5|0.33|0.66|1|0.66|3|116|165, Schmidtea_mediterranea_maker-scaffold2542-augustus-gene-0.6-mRNA-1 maker-scaffold2542-augustus-gene-0.6-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.5|0.33|0.66|1|1|3|116|310
OG0000020	Exaiptasia_diaphana_XP_020906601.1 XP_020906601.1 collagen alpha-1_I_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915832.1 XP_020915832.1 collagen alpha-3_V_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514447.1 XP_028514447.1 collagen alpha-1_I_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895789.2 XP_020895789.2 collagen alpha-2_I_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020917657.1 XP_020917657.1 collagen alpha-1_II_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020917447.2 XP_020917447.2 collagen alpha chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519665.1 XP_028519665.1 collagen alpha-1_I_ chain [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold19303-augustus-gene-0.58-mRNA-1 maker-scaffold19303-augustus-gene-0.58-mRNA-1 protein AED_0.22 eAED_0.31 QI_0|0.74|0.78|1|0.77|0.85|28|191|2030
OG0000022	Exaiptasia_diaphana_XP_020904987.1 XP_020904987.1 annexin A5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902679.1 XP_020902679.1 annexin A5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902678.1 XP_020902678.1 annexin A5 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold17507-augustus-gene-0.9-mRNA-1 maker-scaffold17507-augustus-gene-0.9-mRNA-1 protein AED_0.22 eAED_0.22 QI_471|1|1|1|0.5|0.55|9|69|339, Schmidtea_mediterranea_snap_masked-scaffold46263-processed-gene-0.1-mRNA-1 snap_masked-scaffold46263-processed-gene-0.1-mRNA-1 protein AED_0.25 eAED_0.25 QI_0|0|0|1|1|1|4|0|149, Schmidtea_mediterranea_maker-scaffold1449-augustus-gene-0.17-mRNA-1 maker-scaffold1449-augustus-gene-0.17-mRNA-1 protein AED_0.20 eAED_0.20 QI_63|0.52|0.55|0.83|0.76|0.66|18|0|1431
OG0000023	Exaiptasia_diaphana_XP_028517409.1 XP_028517409.1 zinc metalloproteinase-disintegrin-like bothrojarin-1 [Exaiptasia diaphana]	Schmidtea_mediterranea_snap_masked-scaffold33022-processed-gene-0.24-mRNA-1 snap_masked-scaffold33022-processed-gene-0.24-mRNA-1 protein AED_0.18 eAED_0.21 QI_0|0|0|0.25|1|1|4|0|118
OG0000028	Exaiptasia_diaphana_XP_028518629.1 XP_028518629.1 collagen alpha-5_IV_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913453.1 XP_020913453.1 collagen alpha-2_IV_ chain [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold11455-augustus-gene-0.21-mRNA-1 maker-scaffold11455-augustus-gene-0.21-mRNA-1 protein AED_0.05 eAED_0.08 QI_0|0|0|1|1|1|2|0|135, Schmidtea_mediterranea_maker-scaffold17765-snap-gene-0.7-mRNA-1 maker-scaffold17765-snap-gene-0.7-mRNA-1 protein AED_0.08 eAED_0.08 QI_46|0.92|0.89|0.96|0.96|0.96|29|0|1699, Schmidtea_mediterranea_maker-scaffold7038-augustus-gene-0.53-mRNA-1 maker-scaffold7038-augustus-gene-0.53-mRNA-1 protein AED_0.08 eAED_0.08 QI_168|0.93|0.86|1|1|1|30|0|2199, Schmidtea_mediterranea_maker-scaffold1323-snap-gene-0.42-mRNA-1 maker-scaffold1323-snap-gene-0.42-mRNA-1 protein AED_0.11 eAED_0.13 QI_0|0.91|0.88|1|0.88|0.94|36|391|2129, Schmidtea_mediterranea_maker-scaffold32825-augustus-gene-0.19-mRNA-1 maker-scaffold32825-augustus-gene-0.19-mRNA-1 protein AED_0.05 eAED_0.05 QI_61|0.92|0.96|0.96|0.96|0.96|27|28|1813
OG0000029	Exaiptasia_diaphana_XP_020893090.1 XP_020893090.1 EGF and laminin G domain-containing protein [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold3932-snap-gene-0.36-mRNA-1 maker-scaffold3932-snap-gene-0.36-mRNA-1 protein AED_0.21 eAED_0.29 QI_0|0.75|0.69|1|0.58|0.92|13|170|790
OG0000030	Exaiptasia_diaphana_XP_028518433.1 XP_028518433.1 disintegrin and metalloproteinase domain-containing protein 17 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold6061-augustus-gene-1.43-mRNA-1 maker-scaffold6061-augustus-gene-1.43-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.64|0.61|0.94|0.58|0.88|18|137|784
OG0000030	Exaiptasia_diaphana_XP_020898884.1 XP_020898884.1 disintegrin and metalloproteinase domain-containing protein 10 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517814.1 XP_028517814.1 disintegrin and metalloproteinase domain-containing protein 10 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910720.1 XP_020910720.1 disintegrin and metalloproteinase domain-containing protein 10 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold4771-augustus-gene-0.17-mRNA-1 maker-scaffold4771-augustus-gene-0.17-mRNA-1 protein AED_0.15 eAED_0.19 QI_0|0|0|0.83|0.8|1|6|0|430
OG0000040	Exaiptasia_diaphana_XP_020903908.1 XP_020903908.1 uncharacterized protein LOC110242294 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903909.1 XP_020903909.1 uncharacterized protein LOC110242294 isoform X2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold2624-snap-gene-0.62-mRNA-1 maker-scaffold2624-snap-gene-0.62-mRNA-1 protein AED_0.00 eAED_0.00 QI_163|1|1|1|1|1|3|260|253
OG0000041	Exaiptasia_diaphana_XP_020905592.1 XP_020905592.1 von Willebrand factor A domain-containing protein 5A [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513909.1 XP_028513909.1 uncharacterized protein LOC110235739 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903341.1 XP_020903341.1 von Willebrand factor A domain-containing protein 5B1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903342.1 XP_020903342.1 von Willebrand factor A domain-containing protein 5B1 isoform X2 [Exaiptasia diaphana]	Schmidtea_mediterranea_snap_masked-scaffold19108-processed-gene-0.1-mRNA-1 snap_masked-scaffold19108-processed-gene-0.1-mRNA-1 protein AED_0.91 eAED_0.96 QI_0|0|0|0.41|1|1|12|0|406
OG0000047	Exaiptasia_diaphana_XP_020915822.1 XP_020915822.1 ferric-chelate reductase 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915824.1 XP_020915824.1 ferric-chelate reductase 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915825.1 XP_020915825.1 ferric-chelate reductase 1 isoform X3 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold497-augustus-gene-0.36-mRNA-1 maker-scaffold497-augustus-gene-0.36-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.71|0.8|0.86|0.35|0.53|15|149|652
OG0000051	Exaiptasia_diaphana_XP_028513623.1 XP_028513623.1 voltage-dependent calcium channel subunit alpha-2_delta-3 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold22381-augustus-gene-0.8-mRNA-1 maker-scaffold22381-augustus-gene-0.8-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|0.5|0.33|0.66|1|0.66|3|67|1403
OG0000053	Exaiptasia_diaphana_XP_020910451.1 XP_020910451.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910452.1 XP_020910452.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X2 [Exaiptasia diaphana]	Schmidtea_mediterranea_augustus_masked-scaffold16533-processed-gene-0.1-mRNA-1 augustus_masked-scaffold16533-processed-gene-0.1-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|-1|0|1|-1|1|1|0|877
OG0000056	Exaiptasia_diaphana_XP_020900170.1 XP_020900170.1 tripartite motif-containing protein 67 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold6014-snap-gene-0.37-mRNA-1 maker-scaffold6014-snap-gene-0.37-mRNA-1 protein AED_0.00 eAED_0.00 QI_166|0.85|0.87|1|0.42|0.5|8|407|786
OG0000070	Exaiptasia_diaphana_XP_020893766.1 XP_020893766.1 peroxidasin [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold5478-snap-gene-0.30-mRNA-1 maker-scaffold5478-snap-gene-0.30-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|0.2|0|1|0.2|0.16|6|0|1775
OG0000073	Exaiptasia_diaphana_XP_020915772.1 XP_020915772.1 uncharacterized protein LOC110253235 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895933.1 XP_020895933.1 uncharacterized protein LOC110234861 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513712.1 XP_028513712.1 uncharacterized protein LOC110234892 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916520.2 XP_020916520.2 uncharacterized protein LOC110253908 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911803.2 XP_020911803.2 deleted in malignant brain tumors 1 protein [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902310.1 XP_020902310.1 uncharacterized protein LOC110240831 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911812.2 XP_020911812.2 uncharacterized protein LOC110249578 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold4363-snap-gene-0.37-mRNA-1 maker-scaffold4363-snap-gene-0.37-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.69|0.66|0.91|0.52|0.75|24|0|1648
OG0000080	Exaiptasia_diaphana_XP_020895558.1 XP_020895558.1 uncharacterized protein LOC110234521 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516230.1 XP_028516230.1 metalloproteinase inhibitor 3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905542.1 XP_020905542.1 LOW QUALITY PROTEIN_ metalloproteinase inhibitor 2-like [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold16385-augustus-gene-0.38-mRNA-1 maker-scaffold16385-augustus-gene-0.38-mRNA-1 protein AED_0.00 eAED_0.00 QI_443|1|1|1|0|0.33|3|35|141, Schmidtea_mediterranea_maker-scaffold4907-snap-gene-0.19-mRNA-1 maker-scaffold4907-snap-gene-0.19-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.16|0.15|0.26|0.72|0.73|19|700|487
OG0000081	Exaiptasia_diaphana_XP_020907281.1 XP_020907281.1 cysteine-rich with EGF-like domain protein 2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold21973-augustus-gene-0.25-mRNA-1 maker-scaffold21973-augustus-gene-0.25-mRNA-1 protein AED_0.01 eAED_0.02 QI_2|0|0|1|0|0|2|0|715
OG0000088	Exaiptasia_diaphana_XP_020902795.2 XP_020902795.2 spondin-2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold2562-augustus-gene-0.30-mRNA-1 maker-scaffold2562-augustus-gene-0.30-mRNA-1 protein AED_0.31 eAED_0.32 QI_0|1|0.75|1|0.66|0.5|4|179|609, Schmidtea_mediterranea_maker-scaffold2562-snap-gene-0.37-mRNA-1 maker-scaffold2562-snap-gene-0.37-mRNA-1 protein AED_0.07 eAED_0.09 QI_0|0.33|0.14|1|0.66|0.57|7|0|1127, Schmidtea_mediterranea_maker-scaffold2562-snap-gene-0.38-mRNA-1 maker-scaffold2562-snap-gene-0.38-mRNA-1 protein AED_0.62 eAED_0.63 QI_0|0|0|0.16|1|1|6|0|510, Schmidtea_mediterranea_maker-scaffold4198-snap-gene-0.24-mRNA-1 maker-scaffold4198-snap-gene-0.24-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.5|0.2|0.8|0.75|0.8|5|0|730
OG0000093	Exaiptasia_diaphana_XP_020911284.1 XP_020911284.1 cystatin-B [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold13106-augustus-gene-0.13-mRNA-1 maker-scaffold13106-augustus-gene-0.13-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.66|1|1|3|0|99, Schmidtea_mediterranea_maker-scaffold13106-augustus-gene-0.14-mRNA-1 maker-scaffold13106-augustus-gene-0.14-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.66|1|1|3|0|99, Schmidtea_mediterranea_maker-scaffold9678-snap-gene-0.36-mRNA-1 maker-scaffold9678-snap-gene-0.36-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.4|0.33|0.5|0.8|0.83|6|359|259, Schmidtea_mediterranea_augustus_masked-scaffold17106-processed-gene-0.0-mRNA-1 augustus_masked-scaffold17106-processed-gene-0.0-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|0|0|1|1|1|2|0|77
OG0000094	Exaiptasia_diaphana_XP_020908799.1 XP_020908799.1 leucine-rich repeat and calponin homology domain-containing protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908800.1 XP_020908800.1 leucine-rich repeat and calponin homology domain-containing protein 1 isoform X2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold3545-snap-gene-0.55-mRNA-1 maker-scaffold3545-snap-gene-0.55-mRNA-1 protein AED_0.30 eAED_0.30 QI_137|0.57|0.5|1|0.28|0.25|8|0|278
OG0000101	Exaiptasia_diaphana_XP_028516956.1 XP_028516956.1 nephrin isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908119.2 XP_020908119.2 nephrin isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908120.2 XP_020908120.2 nephrin isoform X3 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold1238-augustus-gene-0.40-mRNA-1 maker-scaffold1238-augustus-gene-0.40-mRNA-1 protein AED_0.10 eAED_0.10 QI_905|0.66|0.74|0.80|0.63|0.64|31|1053|2217
OG0000111	Exaiptasia_diaphana_XP_020907468.1 XP_020907468.1 mucin-17 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold1368-snap-gene-2.30-mRNA-1 maker-scaffold1368-snap-gene-2.30-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.5|0.57|1|0.16|0.57|7|375|480
OG0000113	Exaiptasia_diaphana_XP_020908660.2 XP_020908660.2 fibronectin type-III domain-containing protein 3A-like [Exaiptasia diaphana]	Schmidtea_mediterranea_snap_masked-scaffold2036-processed-gene-0.23-mRNA-1 snap_masked-scaffold2036-processed-gene-0.23-mRNA-1 protein AED_0.14 eAED_0.14 QI_2086|0.25|0.23|0.28|1|1|21|0|917
OG0000114	Exaiptasia_diaphana_XP_020909724.1 XP_020909724.1 host cell factor 2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold3444-snap-gene-0.54-mRNA-1 maker-scaffold3444-snap-gene-0.54-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.71|0.62|1|0.71|0.62|8|144|1028
OG0000120	Exaiptasia_diaphana_XP_020893567.1 XP_020893567.1 syndecan-2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold913-augustus-gene-0.3-mRNA-1 maker-scaffold913-augustus-gene-0.3-mRNA-1 protein AED_0.01 eAED_0.01 QI_1098|1|1|1|0.5|0.33|3|511|65
OG0000131	Exaiptasia_diaphana_XP_020913963.1 XP_020913963.1 ephrin type-B receptor 2_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913962.1 XP_020913962.1 ephrin type-B receptor 2_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513971.1 XP_028513971.1 ephrin type-A receptor 2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020897156.1 XP_020897156.1 ephrin type-A receptor 7 [Exaiptasia diaphana]	Schmidtea_mediterranea_augustus_masked-scaffold8468-processed-gene-0.0-mRNA-1 augustus_masked-scaffold8468-processed-gene-0.0-mRNA-1 protein AED_0.94 eAED_0.97 QI_0|0|0|0.33|1|1|6|0|388
OG0000133	Exaiptasia_diaphana_XP_020911647.1 XP_020911647.1 leucine-rich repeat-containing protein 9 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold38628-augustus-gene-0.4-mRNA-1 maker-scaffold38628-augustus-gene-0.4-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0|0|0.5|1|1|2|0|1488, Schmidtea_mediterranea_maker-scaffold11278-augustus-gene-0.66-mRNA-1 maker-scaffold11278-augustus-gene-0.66-mRNA-1 protein AED_0.11 eAED_0.12 QI_0|0.44|0.4|0.9|0.88|0.9|10|504|578
OG0000152	Exaiptasia_diaphana_XP_020904233.1 XP_020904233.1 leucine-rich repeat protein soc-2 homolog isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020904234.1 XP_020904234.1 leucine-rich repeat protein soc-2 homolog isoform X2 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold1162-snap-gene-0.32-mRNA-1 maker-scaffold1162-snap-gene-0.32-mRNA-1 protein AED_0.16 eAED_0.17 QI_0|0|0|0.66|0.5|0.66|9|0|492
OG0000156	Exaiptasia_diaphana_XP_028513245.1 XP_028513245.1 microfibrillar-associated protein 1 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold12426-augustus-gene-0.24-mRNA-1 maker-scaffold12426-augustus-gene-0.24-mRNA-1 protein AED_0.01 eAED_0.01 QI_102|1|1|1|0|0|2|41|456
OG0000177	Exaiptasia_diaphana_XP_020898461.1 XP_020898461.1 protein phosphatase 1 regulatory subunit 7 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold2908-augustus-gene-0.26-mRNA-1 maker-scaffold2908-augustus-gene-0.26-mRNA-1 protein AED_0.00 eAED_0.00 QI_148|1|1|1|1|1|2|57|318
OG0000178	Exaiptasia_diaphana_XP_020912299.1 XP_020912299.1 uncharacterized protein LOC110250046 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911124.1 XP_020911124.1 uncharacterized protein LOC110248903 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020904969.1 XP_020904969.1 uncharacterized protein LOC110243231 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold16961-snap-gene-0.42-mRNA-1 maker-scaffold16961-snap-gene-0.42-mRNA-1 protein AED_0.11 eAED_0.11 QI_44|0.85|0.77|0.95|0.71|0.95|22|0|1896, Schmidtea_mediterranea_maker-scaffold1813-snap-gene-1.37-mRNA-1 maker-scaffold1813-snap-gene-1.37-mRNA-1 protein AED_0.01 eAED_0.01 QI_361|0.9|0.81|1|0.7|0.81|11|154|1476
OG0000192	Exaiptasia_diaphana_XP_020895920.1 XP_020895920.1 protein flightless-1 homolog [Exaiptasia diaphana]	Schmidtea_mediterranea_snap_masked-scaffold10663-processed-gene-0.9-mRNA-1 snap_masked-scaffold10663-processed-gene-0.9-mRNA-1 protein AED_0.09 eAED_0.09 QI_518|1|1|1|0.5|0.63|11|203|1281
OG0000195	Exaiptasia_diaphana_XP_020893065.1 XP_020893065.1 ras suppressor protein 1 [Exaiptasia diaphana]	Schmidtea_mediterranea_snap_masked-scaffold9675-processed-gene-0.6-mRNA-1 snap_masked-scaffold9675-processed-gene-0.6-mRNA-1 protein AED_0.06 eAED_0.06 QI_133|1|1|1|0.75|0.55|9|598|273
OG0000199	Exaiptasia_diaphana_XP_020899985.1 XP_020899985.1 26S proteasome non-ATPase regulatory subunit 4 [Exaiptasia diaphana]	Schmidtea_mediterranea_augustus_masked-scaffold9704-processed-gene-0.0-mRNA-1 augustus_masked-scaffold9704-processed-gene-0.0-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.5|1|1|2|0|354, Schmidtea_mediterranea_maker-scaffold9367-augustus-gene-0.26-mRNA-1 maker-scaffold9367-augustus-gene-0.26-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0|0.5|1|0|0.5|2|132|286, Schmidtea_mediterranea_maker-scaffold8689-snap-gene-0.34-mRNA-1 maker-scaffold8689-snap-gene-0.34-mRNA-1 protein AED_0.22 eAED_0.22 QI_0|0|0|0.22|1|1|9|0|350
OG0000209	Exaiptasia_diaphana_XP_020908002.1 XP_020908002.1 integrator complex subunit 6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908096.2 XP_020908096.2 integrator complex subunit 6-B [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold5436-augustus-gene-0.16-mRNA-1 maker-scaffold5436-augustus-gene-0.16-mRNA-1 protein AED_0.24 eAED_0.24 QI_406|0.6|0.56|0.68|0.8|0.81|16|0|1330
OG0000248	Exaiptasia_diaphana_XP_020912802.1 XP_020912802.1 anosmin-1 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold12332-augustus-gene-1.33-mRNA-1 maker-scaffold12332-augustus-gene-1.33-mRNA-1 protein AED_0.31 eAED_0.31 QI_175|0.55|0.63|0.84|0.27|0.63|19|168|852
OG0000282	Exaiptasia_diaphana_XP_020900682.1 XP_020900682.1 leucine-rich repeat-containing protein 47 [Exaiptasia diaphana]	Schmidtea_mediterranea_maker-scaffold3815-snap-gene-1.62-mRNA-1 maker-scaffold3815-snap-gene-1.62-mRNA-1 protein AED_0.17 eAED_0.21 QI_7|0.25|0.4|0.8|0.25|0.4|5|37|540
