HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N8.HOG0000093	OG0000002	n891																		Clytia_hemispherica_TCONS_00006687-protein TCONS_00006687-protein, Clytia_hemispherica_TCONS_00010430-protein TCONS_00010430-protein	Hydra_vulgaris_Sc4wPfr_952.g24540.t1 Sc4wPfr_952.g24540.t1, Hydra_vulgaris_Sc4wPfr_952.g24537.t1 Sc4wPfr_952.g24537.t1													
N8.HOG0000094	OG0000002	n897																		Clytia_hemispherica_TCONS_00010066-protein TCONS_00010066-protein, Clytia_hemispherica_TCONS_00010069-protein TCONS_00010069-protein														
N8.HOG0000095	OG0000002	n964																		Clytia_hemispherica_TCONS_00047795-protein TCONS_00047795-protein, Clytia_hemispherica_TCONS_00001402-protein TCONS_00001402-protein, Clytia_hemispherica_TCONS_00050865-protein TCONS_00050865-protein														
N8.HOG0000096	OG0000002	n1003																		Clytia_hemispherica_TCONS_00022744-protein TCONS_00022744-protein														
N8.HOG0000097	OG0000002	n1053																			Hydra_vulgaris_Sc4wPfr_881.g1673.t1 Sc4wPfr_881.g1673.t1													
N8.HOG0000098	OG0000002	n1082																			Hydra_vulgaris_Sc4wPfr_2482.1.g25373.t1 Sc4wPfr_2482.1.g25373.t1, Hydra_vulgaris_Sc4wPfr_825.g15298.t2 Sc4wPfr_825.g15298.t2, Hydra_vulgaris_Sc4wPfr_825.g15298.t1 Sc4wPfr_825.g15298.t1, Hydra_vulgaris_Sc4wPfr_207.g3878.t1 Sc4wPfr_207.g3878.t1													
N8.HOG0000099	OG0000002	n1089																		Clytia_hemispherica_TCONS_00050250-protein TCONS_00050250-protein														
N8.HOG0000100	OG0000002	n1104																		Clytia_hemispherica_TCONS_00030562-protein TCONS_00030562-protein, Clytia_hemispherica_TCONS_00070450-protein TCONS_00070450-protein														
N8.HOG0000101	OG0000003	n59																		Clytia_hemispherica_TCONS_00063447-protein TCONS_00063447-protein, Clytia_hemispherica_TCONS_00021701-protein TCONS_00021701-protein														
N8.HOG0000102	OG0000003	n62																			Hydra_vulgaris_Sc4wPfr_1968.g26006.t1 Sc4wPfr_1968.g26006.t1													
N8.HOG0000103	OG0000003	n65																		Clytia_hemispherica_TCONS_00059665-protein TCONS_00059665-protein	Hydra_vulgaris_Sc4wPfr_198.g23280.t1 Sc4wPfr_198.g23280.t1													
N8.HOG0000104	OG0000003	n83																		Clytia_hemispherica_TCONS_00002700-protein TCONS_00002700-protein	Hydra_vulgaris_Sc4wPfr_133.g14077.t1 Sc4wPfr_133.g14077.t1													
N8.HOG0000105	OG0000003	n106																		Clytia_hemispherica_TCONS_00052747-protein TCONS_00052747-protein, Clytia_hemispherica_TCONS_00021064-protein TCONS_00021064-protein														
N8.HOG0000106	OG0000003	n209																		Clytia_hemispherica_TCONS_00053094-protein TCONS_00053094-protein, Clytia_hemispherica_TCONS_00046080-protein TCONS_00046080-protein, Clytia_hemispherica_TCONS_00065030-protein TCONS_00065030-protein														
N8.HOG0000107	OG0000003	n336																		Clytia_hemispherica_TCONS_00008793-protein TCONS_00008793-protein														
N8.HOG0000108	OG0000003	n345																		Clytia_hemispherica_TCONS_00003294-protein TCONS_00003294-protein	Hydra_vulgaris_Sc4wPfr_1300.g9827.t1 Sc4wPfr_1300.g9827.t1, Hydra_vulgaris_Sc4wPfr_1300.g9822.t1 Sc4wPfr_1300.g9822.t1													
N8.HOG0000109	OG0000003	n390																		Clytia_hemispherica_TCONS_00064671-protein TCONS_00064671-protein														
N8.HOG0000110	OG0000003	n398																		Clytia_hemispherica_TCONS_00043994-protein TCONS_00043994-protein, Clytia_hemispherica_TCONS_00008792-protein TCONS_00008792-protein, Clytia_hemispherica_TCONS_00060110-protein TCONS_00060110-protein	Hydra_vulgaris_Sc4wPfr_38.1.g13212.t4 Sc4wPfr_38.1.g13212.t4													
N8.HOG0000111	OG0000003	n431																		Clytia_hemispherica_TCONS_00048264-protein TCONS_00048264-protein, Clytia_hemispherica_TCONS_00020645-protein TCONS_00020645-protein	Hydra_vulgaris_Sc4wPfr_174.g11872.t1 Sc4wPfr_174.g11872.t1													
N8.HOG0000112	OG0000003	n477																		Clytia_hemispherica_TCONS_00038274-protein TCONS_00038274-protein, Clytia_hemispherica_TCONS_00025012-protein TCONS_00025012-protein, Clytia_hemispherica_TCONS_00056350-protein TCONS_00056350-protein, Clytia_hemispherica_TCONS_00063658-protein TCONS_00063658-protein, Clytia_hemispherica_TCONS_00056360-protein TCONS_00056360-protein, Clytia_hemispherica_TCONS_00012031-protein TCONS_00012031-protein, Clytia_hemispherica_TCONS_00000809-protein TCONS_00000809-protein, Clytia_hemispherica_TCONS_00065193-protein TCONS_00065193-protein, Clytia_hemispherica_TCONS_00065170-protein TCONS_00065170-protein, Clytia_hemispherica_TCONS_00065169-protein TCONS_00065169-protein, Clytia_hemispherica_TCONS_00026958-protein TCONS_00026958-protein														
N8.HOG0000113	OG0000003	n488																		Clytia_hemispherica_TCONS_00026645-protein TCONS_00026645-protein														
N8.HOG0000114	OG0000003	n521																		Clytia_hemispherica_TCONS_00050531-protein TCONS_00050531-protein														
N8.HOG0000115	OG0000003	n620																		Clytia_hemispherica_TCONS_00044056-protein TCONS_00044056-protein, Clytia_hemispherica_TCONS_00006800-protein TCONS_00006800-protein, Clytia_hemispherica_TCONS_00067484-protein TCONS_00067484-protein, Clytia_hemispherica_TCONS_00053707-protein TCONS_00053707-protein, Clytia_hemispherica_TCONS_00018684-protein TCONS_00018684-protein	Hydra_vulgaris_Sc4wPfr_133.g14092.t1 Sc4wPfr_133.g14092.t1, Hydra_vulgaris_Sc4wPfr_728.g2233.t1 Sc4wPfr_728.g2233.t1, Hydra_vulgaris_Sc4wPfr_728.g2249.t1 Sc4wPfr_728.g2249.t1, Hydra_vulgaris_Sc4wPfr_439.g20823.t1 Sc4wPfr_439.g20823.t1, Hydra_vulgaris_Sc4wPfr_439.g20824.t1 Sc4wPfr_439.g20824.t1, Hydra_vulgaris_Sc4wPfr_1151.2.g25207.t1 Sc4wPfr_1151.2.g25207.t1, Hydra_vulgaris_Sc4wPfr_1630.1.g20728.t2 Sc4wPfr_1630.1.g20728.t2, Hydra_vulgaris_Sc4wPfr_1630.1.g20728.t1 Sc4wPfr_1630.1.g20728.t1, Hydra_vulgaris_Sc4wPfr_707.1.g4183.t1 Sc4wPfr_707.1.g4183.t1, Hydra_vulgaris_Sc4wPfr_100.g17108.t1 Sc4wPfr_100.g17108.t1, Hydra_vulgaris_Sc4wPfr_625.g7778.t1 Sc4wPfr_625.g7778.t1, Hydra_vulgaris_Sc4wPfr_508.g5897.t1 Sc4wPfr_508.g5897.t1, Hydra_vulgaris_Sc4wPfr_625.g7793.t1 Sc4wPfr_625.g7793.t1, Hydra_vulgaris_Sc4wPfr_508.g5857.t1 Sc4wPfr_508.g5857.t1, Hydra_vulgaris_Sc4wPfr_962.g23745.t1 Sc4wPfr_962.g23745.t1, Hydra_vulgaris_Sc4wPfr_1061.g18798.t1 Sc4wPfr_1061.g18798.t1, Hydra_vulgaris_Sc4wPfr_789.g22452.t1 Sc4wPfr_789.g22452.t1													
N8.HOG0000116	OG0000003	n679																		Clytia_hemispherica_TCONS_00001968-protein TCONS_00001968-protein	Hydra_vulgaris_Sc4wPfr_1269.g30722.t1 Sc4wPfr_1269.g30722.t1													
N8.HOG0000117	OG0000003	n687																		Clytia_hemispherica_TCONS_00047185-protein TCONS_00047185-protein	Hydra_vulgaris_Sc4wPfr_259.g33624.t1 Sc4wPfr_259.g33624.t1, Hydra_vulgaris_Sc4wPfr_259.g33624.t2 Sc4wPfr_259.g33624.t2													
N8.HOG0000118	OG0000003	n758																		Clytia_hemispherica_TCONS_00020411-protein TCONS_00020411-protein	Hydra_vulgaris_Sc4wPfr_208.2.g17742.t1 Sc4wPfr_208.2.g17742.t1, Hydra_vulgaris_Sc4wPfr_547.1.g25022.t1 Sc4wPfr_547.1.g25022.t1													
N8.HOG0000119	OG0000003	n777																		Clytia_hemispherica_TCONS_00019274-protein TCONS_00019274-protein														
N8.HOG0000120	OG0000003	n779																		Clytia_hemispherica_TCONS_00024141-protein TCONS_00024141-protein, Clytia_hemispherica_TCONS_00027918-protein TCONS_00027918-protein, Clytia_hemispherica_TCONS_00015294-protein TCONS_00015294-protein, Clytia_hemispherica_TCONS_00015272-protein TCONS_00015272-protein, Clytia_hemispherica_TCONS_00058579-protein TCONS_00058579-protein, Clytia_hemispherica_TCONS_00060002-protein TCONS_00060002-protein	Hydra_vulgaris_Sc4wPfr_597.2.g14346.t1 Sc4wPfr_597.2.g14346.t1													
N8.HOG0000121	OG0000003	n800																		Clytia_hemispherica_TCONS_00063107-protein TCONS_00063107-protein														
N8.HOG0000122	OG0000003	n823																		Clytia_hemispherica_TCONS_00036482-protein TCONS_00036482-protein, Clytia_hemispherica_TCONS_00036492-protein TCONS_00036492-protein	Hydra_vulgaris_Sc4wPfr_1127.1.g1464.t1 Sc4wPfr_1127.1.g1464.t1, Hydra_vulgaris_Sc4wPfr_461.g8086.t1 Sc4wPfr_461.g8086.t1, Hydra_vulgaris_Sc4wPfr_113.1.g28301.t1 Sc4wPfr_113.1.g28301.t1													
N8.HOG0000123	OG0000003	n851																		Clytia_hemispherica_TCONS_00002699-protein TCONS_00002699-protein														
N8.HOG0000124	OG0000003	n1078																		Clytia_hemispherica_TCONS_00031875-protein TCONS_00031875-protein														
N8.HOG0000125	OG0000003	n1080																		Clytia_hemispherica_TCONS_00060536-protein TCONS_00060536-protein														
N8.HOG0000126	OG0000004	n30																		Clytia_hemispherica_TCONS_00048850-protein TCONS_00048850-protein														
N8.HOG0000127	OG0000004	n45																		Clytia_hemispherica_TCONS_00049030-protein TCONS_00049030-protein														
N8.HOG0000128	OG0000004	n72																		Clytia_hemispherica_TCONS_00071535-protein TCONS_00071535-protein, Clytia_hemispherica_TCONS_00071269-protein TCONS_00071269-protein, Clytia_hemispherica_TCONS_00071536-protein TCONS_00071536-protein, Clytia_hemispherica_TCONS_00070514-protein TCONS_00070514-protein	Hydra_vulgaris_Sc4wPfr_1150.g32027.t1 Sc4wPfr_1150.g32027.t1, Hydra_vulgaris_Sc4wPfr_1150.g32029.t1 Sc4wPfr_1150.g32029.t1, Hydra_vulgaris_Sc4wPfr_125.g5654.t1 Sc4wPfr_125.g5654.t1, Hydra_vulgaris_Sc4wPfr_125.g5660.t1 Sc4wPfr_125.g5660.t1, Hydra_vulgaris_Sc4wPfr_125.g5658.t1 Sc4wPfr_125.g5658.t1													
N8.HOG0000129	OG0000004	n89																			Hydra_vulgaris_Sc4wPfr_356.g7068.t1 Sc4wPfr_356.g7068.t1, Hydra_vulgaris_Sc4wPfr_356.g7067.t1 Sc4wPfr_356.g7067.t1, Hydra_vulgaris_Sc4wPfr_356.g7084.t1 Sc4wPfr_356.g7084.t1													
N8.HOG0000130	OG0000004	n92																		Clytia_hemispherica_TCONS_00015570-protein TCONS_00015570-protein, Clytia_hemispherica_TCONS_00032641-protein TCONS_00032641-protein, Clytia_hemispherica_TCONS_00005919-protein TCONS_00005919-protein, Clytia_hemispherica_TCONS_00070512-protein TCONS_00070512-protein														
N8.HOG0000131	OG0000004	n98																		Clytia_hemispherica_TCONS_00071263-protein TCONS_00071263-protein, Clytia_hemispherica_TCONS_00071268-protein TCONS_00071268-protein														
N8.HOG0000132	OG0000004	n135																		Clytia_hemispherica_TCONS_00000463-protein TCONS_00000463-protein	Hydra_vulgaris_Sc4wPfr_1201.g23942.t1 Sc4wPfr_1201.g23942.t1													
N8.HOG0000133	OG0000004	n171																		Clytia_hemispherica_TCONS_00068905-protein TCONS_00068905-protein	Hydra_vulgaris_Sc4wPfr_363.2.g30380.t1 Sc4wPfr_363.2.g30380.t1													
N8.HOG0000134	OG0000004	n172																		Clytia_hemispherica_TCONS_00014046-protein TCONS_00014046-protein, Clytia_hemispherica_TCONS_00026700-protein TCONS_00026700-protein	Hydra_vulgaris_Sc4wPfr_272.g11354.t1 Sc4wPfr_272.g11354.t1													
N8.HOG0000135	OG0000004	n174																			Hydra_vulgaris_Sc4wPfr_363.2.g30382.t1 Sc4wPfr_363.2.g30382.t1													
N8.HOG0000136	OG0000004	n217																		Clytia_hemispherica_TCONS_00060279-protein TCONS_00060279-protein														
N8.HOG0000137	OG0000004	n344																		Clytia_hemispherica_TCONS_00005832-protein TCONS_00005832-protein	Hydra_vulgaris_Sc4wPfr_756.g14109.t1 Sc4wPfr_756.g14109.t1													
N8.HOG0000138	OG0000004	n538																		Clytia_hemispherica_TCONS_00025069-protein TCONS_00025069-protein	Hydra_vulgaris_Sc4wPfr_705.g26924.t1 Sc4wPfr_705.g26924.t1, Hydra_vulgaris_Sc4wPfr_200.g3564.t1 Sc4wPfr_200.g3564.t1													
N8.HOG0000139	OG0000004	n603																		Clytia_hemispherica_TCONS_00008136-protein TCONS_00008136-protein, Clytia_hemispherica_TCONS_00059597-protein TCONS_00059597-protein	Hydra_vulgaris_Sc4wPfr_715.g30415.t1 Sc4wPfr_715.g30415.t1, Hydra_vulgaris_Sc4wPfr_715.g30416.t1 Sc4wPfr_715.g30416.t1, Hydra_vulgaris_Sc4wPfr_6.g19133.t1 Sc4wPfr_6.g19133.t1													
N8.HOG0000140	OG0000004	n621																		Clytia_hemispherica_TCONS_00067439-protein TCONS_00067439-protein, Clytia_hemispherica_TCONS_00048295-protein TCONS_00048295-protein														
N8.HOG0000141	OG0000004	n654																		Clytia_hemispherica_TCONS_00006796-protein TCONS_00006796-protein														
N8.HOG0000142	OG0000004	n689																		Clytia_hemispherica_TCONS_00029812-protein TCONS_00029812-protein	Hydra_vulgaris_Sc4wPfr_483.g14184.t1 Sc4wPfr_483.g14184.t1													
N8.HOG0000143	OG0000004	n722																		Clytia_hemispherica_TCONS_00053426-protein TCONS_00053426-protein	Hydra_vulgaris_Sc4wPfr_1449.g14260.t1 Sc4wPfr_1449.g14260.t1, Hydra_vulgaris_Sc4wPfr_1449.g14260.t2 Sc4wPfr_1449.g14260.t2													
N8.HOG0000144	OG0000004	n760																		Clytia_hemispherica_TCONS_00067398-protein TCONS_00067398-protein														
N8.HOG0000145	OG0000004	n774																			Hydra_vulgaris_Sc4wPfr_175.1.g31518.t1 Sc4wPfr_175.1.g31518.t1, Hydra_vulgaris_Sc4wPfr_73.g11569.t1 Sc4wPfr_73.g11569.t1													
N8.HOG0000146	OG0000004	n776																		Clytia_hemispherica_TCONS_00032716-protein TCONS_00032716-protein	Hydra_vulgaris_Sc4wPfr_384.g24818.t1 Sc4wPfr_384.g24818.t1													
N8.HOG0000147	OG0000004	n805																		Clytia_hemispherica_TCONS_00068125-protein TCONS_00068125-protein, Clytia_hemispherica_TCONS_00059198-protein TCONS_00059198-protein	Hydra_vulgaris_Sc4wPfr_224.1.g33400.t1 Sc4wPfr_224.1.g33400.t1													
N8.HOG0000148	OG0000004	n841																			Hydra_vulgaris_Sc4wPfr_672.g32789.t1 Sc4wPfr_672.g32789.t1, Hydra_vulgaris_Sc4wPfr_672.g32789.t2 Sc4wPfr_672.g32789.t2													
N8.HOG0000149	OG0000004	n863																		Clytia_hemispherica_TCONS_00061976-protein TCONS_00061976-protein														
N8.HOG0000150	OG0000005	n25																			Hydra_vulgaris_Sc4wPfr_773.g11723.t1 Sc4wPfr_773.g11723.t1													
N8.HOG0000151	OG0000005	n26																		Clytia_hemispherica_TCONS_00015258-protein TCONS_00015258-protein, Clytia_hemispherica_TCONS_00020465-protein TCONS_00020465-protein	Hydra_vulgaris_Sc4wPfr_29.g30119.t1 Sc4wPfr_29.g30119.t1													
N8.HOG0000152	OG0000005	n32																			Hydra_vulgaris_Sc4wPfr_703.g8971.t1 Sc4wPfr_703.g8971.t1													
N8.HOG0000153	OG0000005	n75																		Clytia_hemispherica_TCONS_00072424-protein TCONS_00072424-protein, Clytia_hemispherica_TCONS_00046799-protein TCONS_00046799-protein														
N8.HOG0000154	OG0000005	n82																		Clytia_hemispherica_TCONS_00059668-protein TCONS_00059668-protein, Clytia_hemispherica_TCONS_00072452-protein TCONS_00072452-protein														
N8.HOG0000155	OG0000005	n84																		Clytia_hemispherica_TCONS_00056619-protein TCONS_00056619-protein, Clytia_hemispherica_TCONS_00035264-protein TCONS_00035264-protein	Hydra_vulgaris_Sc4wPfr_1514.2.g69.t1 Sc4wPfr_1514.2.g69.t1													
N8.HOG0000156	OG0000005	n86																		Clytia_hemispherica_TCONS_00036935-protein TCONS_00036935-protein, Clytia_hemispherica_TCONS_00069650-protein TCONS_00069650-protein	Hydra_vulgaris_Sc4wPfr_90.g1199.t1 Sc4wPfr_90.g1199.t1, Hydra_vulgaris_Sc4wPfr_312.g4811.t1 Sc4wPfr_312.g4811.t1, Hydra_vulgaris_Sc4wPfr_192.g30630.t1 Sc4wPfr_192.g30630.t1, Hydra_vulgaris_Sc4wPfr_227.g25770.t1 Sc4wPfr_227.g25770.t1, Hydra_vulgaris_Sc4wPfr_192.g30647.t1 Sc4wPfr_192.g30647.t1, Hydra_vulgaris_Sc4wPfr_177.1.g6165.t1 Sc4wPfr_177.1.g6165.t1, Hydra_vulgaris_Sc4wPfr_262.2.g17795.t1 Sc4wPfr_262.2.g17795.t1, Hydra_vulgaris_Sc4wPfr_262.2.g17796.t1 Sc4wPfr_262.2.g17796.t1, Hydra_vulgaris_Sc4wPfr_192.g30648.t1 Sc4wPfr_192.g30648.t1, Hydra_vulgaris_Sc4wPfr_1785.g3389.t1 Sc4wPfr_1785.g3389.t1, Hydra_vulgaris_Sc4wPfr_135.g21760.t1 Sc4wPfr_135.g21760.t1, Hydra_vulgaris_Sc4wPfr_39.g20553.t1 Sc4wPfr_39.g20553.t1, Hydra_vulgaris_Sc4wPfr_39.g20552.t1 Sc4wPfr_39.g20552.t1, Hydra_vulgaris_Sc4wPfr_39.g20547.t1 Sc4wPfr_39.g20547.t1, Hydra_vulgaris_Sc4wPfr_177.1.g6220.t1 Sc4wPfr_177.1.g6220.t1, Hydra_vulgaris_Sc4wPfr_177.1.g6228.t1 Sc4wPfr_177.1.g6228.t1													
N8.HOG0000157	OG0000005	n103																		Clytia_hemispherica_TCONS_00011313-protein TCONS_00011313-protein, Clytia_hemispherica_TCONS_00002962-protein TCONS_00002962-protein, Clytia_hemispherica_TCONS_00024366-protein TCONS_00024366-protein, Clytia_hemispherica_TCONS_00057830-protein TCONS_00057830-protein, Clytia_hemispherica_TCONS_00024970-protein TCONS_00024970-protein														
N8.HOG0000158	OG0000005	n159																		Clytia_hemispherica_TCONS_00073000-protein TCONS_00073000-protein, Clytia_hemispherica_TCONS_00073053-protein TCONS_00073053-protein	Hydra_vulgaris_Sc4wPfr_589.g6032.t1 Sc4wPfr_589.g6032.t1, Hydra_vulgaris_Sc4wPfr_589.g6014.t1 Sc4wPfr_589.g6014.t1, Hydra_vulgaris_Sc4wPfr_589.g6008.t1 Sc4wPfr_589.g6008.t1													
N8.HOG0000159	OG0000005	n181																		Clytia_hemispherica_TCONS_00009569-protein TCONS_00009569-protein														
N8.HOG0000160	OG0000005	n282																		Clytia_hemispherica_TCONS_00002523-protein TCONS_00002523-protein	Hydra_vulgaris_Sc4wPfr_377.g82.t1 Sc4wPfr_377.g82.t1													
N8.HOG0000161	OG0000005	n292																		Clytia_hemispherica_TCONS_00025486-protein TCONS_00025486-protein, Clytia_hemispherica_TCONS_00071313-protein TCONS_00071313-protein, Clytia_hemispherica_TCONS_00020048-protein TCONS_00020048-protein, Clytia_hemispherica_TCONS_00012296-protein TCONS_00012296-protein, Clytia_hemispherica_TCONS_00027133-protein TCONS_00027133-protein														
N8.HOG0000162	OG0000005	n315																		Clytia_hemispherica_TCONS_00070170-protein TCONS_00070170-protein, Clytia_hemispherica_TCONS_00064563-protein TCONS_00064563-protein, Clytia_hemispherica_TCONS_00002689-protein TCONS_00002689-protein, Clytia_hemispherica_TCONS_00002617-protein TCONS_00002617-protein, Clytia_hemispherica_TCONS_00002686-protein TCONS_00002686-protein, Clytia_hemispherica_TCONS_00051638-protein TCONS_00051638-protein, Clytia_hemispherica_TCONS_00062688-protein TCONS_00062688-protein, Clytia_hemispherica_TCONS_00019373-protein TCONS_00019373-protein	Hydra_vulgaris_Sc4wPfr_264.g27426.t1 Sc4wPfr_264.g27426.t1, Hydra_vulgaris_Sc4wPfr_59.2.g12499.t1 Sc4wPfr_59.2.g12499.t1, Hydra_vulgaris_Sc4wPfr_59.2.g12506.t1 Sc4wPfr_59.2.g12506.t1, Hydra_vulgaris_Sc4wPfr_950.g24023.t2 Sc4wPfr_950.g24023.t2, Hydra_vulgaris_Sc4wPfr_950.g24023.t1 Sc4wPfr_950.g24023.t1, Hydra_vulgaris_Sc4wPfr_950.g24022.t1 Sc4wPfr_950.g24022.t1, Hydra_vulgaris_Sc4wPfr_264.g27426.t2 Sc4wPfr_264.g27426.t2													
N8.HOG0000163	OG0000005	n357																		Clytia_hemispherica_TCONS_00057196-protein TCONS_00057196-protein														
N8.HOG0000164	OG0000005	n407																		Clytia_hemispherica_TCONS_00000846-protein TCONS_00000846-protein, Clytia_hemispherica_TCONS_00007901-protein TCONS_00007901-protein	Hydra_vulgaris_Sc4wPfr_920.g410.t1 Sc4wPfr_920.g410.t1													
N8.HOG0000165	OG0000005	n409																		Clytia_hemispherica_TCONS_00004270-protein TCONS_00004270-protein	Hydra_vulgaris_Sc4wPfr_29.g30023.t2 Sc4wPfr_29.g30023.t2, Hydra_vulgaris_Sc4wPfr_29.g30023.t1 Sc4wPfr_29.g30023.t1													
N8.HOG0000166	OG0000005	n416																		Clytia_hemispherica_TCONS_00016883-protein TCONS_00016883-protein, Clytia_hemispherica_TCONS_00057198-protein TCONS_00057198-protein, Clytia_hemispherica_TCONS_00048402-protein TCONS_00048402-protein	Hydra_vulgaris_Sc4wPfr_187.g1965.t1 Sc4wPfr_187.g1965.t1													
N8.HOG0000167	OG0000005	n444																		Clytia_hemispherica_TCONS_00006064-protein TCONS_00006064-protein, Clytia_hemispherica_TCONS_00052231-protein TCONS_00052231-protein, Clytia_hemispherica_TCONS_00051903-protein TCONS_00051903-protein	Hydra_vulgaris_Sc4wPfr_363.2.g30322.t1 Sc4wPfr_363.2.g30322.t1													
N8.HOG0000168	OG0000005	n499																		Clytia_hemispherica_TCONS_00027231-protein TCONS_00027231-protein	Hydra_vulgaris_Sc4wPfr_839.g4004.t1 Sc4wPfr_839.g4004.t1													
N8.HOG0000169	OG0000005	n546																		Clytia_hemispherica_TCONS_00071679-protein TCONS_00071679-protein, Clytia_hemispherica_TCONS_00027341-protein TCONS_00027341-protein, Clytia_hemispherica_TCONS_00071675-protein TCONS_00071675-protein	Hydra_vulgaris_Sc4wPfr_85.g841.t1 Sc4wPfr_85.g841.t1													
N8.HOG0000170	OG0000005	n549																		Clytia_hemispherica_TCONS_00071669-protein TCONS_00071669-protein	Hydra_vulgaris_Sc4wPfr_269.g7770.t1 Sc4wPfr_269.g7770.t1, Hydra_vulgaris_Sc4wPfr_356.g7066.t1 Sc4wPfr_356.g7066.t1, Hydra_vulgaris_Sc4wPfr_356.g7078.t1 Sc4wPfr_356.g7078.t1													
N8.HOG0000171	OG0000005	n554																		Clytia_hemispherica_TCONS_00050320-protein TCONS_00050320-protein														
N8.HOG0000172	OG0000005	n568																		Clytia_hemispherica_TCONS_00005324-protein TCONS_00005324-protein	Hydra_vulgaris_Sc4wPfr_326.g15690.t1 Sc4wPfr_326.g15690.t1													
N8.HOG0000173	OG0000005	n584																		Clytia_hemispherica_TCONS_00018805-protein TCONS_00018805-protein, Clytia_hemispherica_TCONS_00062392-protein TCONS_00062392-protein, Clytia_hemispherica_TCONS_00072115-protein TCONS_00072115-protein														
N8.HOG0000174	OG0000005	n594																		Clytia_hemispherica_TCONS_00035760-protein TCONS_00035760-protein, Clytia_hemispherica_TCONS_00017220-protein TCONS_00017220-protein	Hydra_vulgaris_Sc4wPfr_703.g8968.t1 Sc4wPfr_703.g8968.t1, Hydra_vulgaris_Sc4wPfr_703.g8968.t2 Sc4wPfr_703.g8968.t2, Hydra_vulgaris_Sc4wPfr_703.g8970.t1 Sc4wPfr_703.g8970.t1													
N8.HOG0000175	OG0000005	n613																		Clytia_hemispherica_TCONS_00071436-protein TCONS_00071436-protein														
N8.HOG0000176	OG0000005	n644																			Hydra_vulgaris_Sc4wPfr_576.1.g2978.t1 Sc4wPfr_576.1.g2978.t1													
N8.HOG0000177	OG0000005	n660																		Clytia_hemispherica_TCONS_00001094-protein TCONS_00001094-protein	Hydra_vulgaris_Sc4wPfr_552.g10517.t1 Sc4wPfr_552.g10517.t1													
N8.HOG0000178	OG0000005	n667																			Hydra_vulgaris_Sc4wPfr_180.g11697.t1 Sc4wPfr_180.g11697.t1													
N8.HOG0000179	OG0000005	n669																		Clytia_hemispherica_TCONS_00012696-protein TCONS_00012696-protein	Hydra_vulgaris_Sc4wPfr_144.1.g11748.t1 Sc4wPfr_144.1.g11748.t1													
N8.HOG0000180	OG0000005	n677																		Clytia_hemispherica_TCONS_00059075-protein TCONS_00059075-protein	Hydra_vulgaris_Sc4wPfr_180.g11698.t1 Sc4wPfr_180.g11698.t1													
N8.HOG0000181	OG0000005	n678																		Clytia_hemispherica_TCONS_00047800-protein TCONS_00047800-protein, Clytia_hemispherica_TCONS_00010649-protein TCONS_00010649-protein														
N8.HOG0000182	OG0000006	n2																		Clytia_hemispherica_TCONS_00068279-protein TCONS_00068279-protein														
N8.HOG0000183	OG0000006	n59																		Clytia_hemispherica_TCONS_00054268-protein TCONS_00054268-protein														
N8.HOG0000184	OG0000006	n112																			Hydra_vulgaris_Sc4wPfr_727.g7600.t1 Sc4wPfr_727.g7600.t1													
N8.HOG0000185	OG0000006	n115																			Hydra_vulgaris_Sc4wPfr_73.g11519.t1 Sc4wPfr_73.g11519.t1													
N8.HOG0000186	OG0000006	n120																		Clytia_hemispherica_TCONS_00046199-protein TCONS_00046199-protein	Hydra_vulgaris_Sc4wPfr_504.g10344.t1 Sc4wPfr_504.g10344.t1													
N8.HOG0000187	OG0000006	n367																		Clytia_hemispherica_TCONS_00019049-protein TCONS_00019049-protein	Hydra_vulgaris_Sc4wPfr_279.g30446.t1 Sc4wPfr_279.g30446.t1													
