HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N16.HOG0000185	OG0000005	n633																	Morbakka_virulenta_scaffold255.g8.t1 scaffold255.g8.t1				Aurelia_aurita_Seg1491.8 Seg1491.8 transcript_id=Seg1491.8_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-4" protein_id=Seg1491.8_GoldUCD_D3Y31, Aurelia_aurita_Seg1491.9 Seg1491.9 transcript_id=Seg1491.9_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-15" protein_id=Seg1491.9_GoldUCD_D3Y31											
N16.HOG0000186	OG0000005	n636																	Morbakka_virulenta_scaffold71.g50.t3 scaffold71.g50.t3, Morbakka_virulenta_scaffold71.g50.t1 scaffold71.g50.t1, Morbakka_virulenta_scaffold71.g50.t2 scaffold71.g50.t2				Aurelia_aurita_Seg6310.2 Seg6310.2 transcript_id=Seg6310.2_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-15" protein_id=Seg6310.2_GoldUCD_D3Y31											
N16.HOG0000187	OG0000005	n644																	Morbakka_virulenta_scaffold71.g45.t2 scaffold71.g45.t2, Morbakka_virulenta_scaffold71.g45.t1 scaffold71.g45.t1				Aurelia_aurita_Seg1121.12 Seg1121.12 transcript_id=Seg1121.12_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-13" protein_id=Seg1121.12_GoldUCD_D3Y31, Aurelia_aurita_Seg3715.2 Seg3715.2 transcript_id=Seg3715.2_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-6" protein_id=Seg3715.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg6310.3 Seg6310.3 transcript_id=Seg6310.3_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-15" protein_id=Seg6310.3_GoldUCD_D3Y31 partial=true											
N16.HOG0000188	OG0000005	n671																	Morbakka_virulenta_scaffold925.g1.t1 scaffold925.g1.t1				Aurelia_aurita_Seg1684.7 Seg1684.7 transcript_id=Seg1684.7_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-4" protein_id=Seg1684.7_GoldUCD_D3Y31											
N16.HOG0000189	OG0000005	n674																	Morbakka_virulenta_scaffold94.g19.t1 scaffold94.g19.t1				Aurelia_aurita_Seg2976.2 Seg2976.2 transcript_id=Seg2976.2_GoldUCD_mRNA.D3Y31 product="Zinc metalloproteinase nas-4" protein_id=Seg2976.2_GoldUCD_D3Y31											
N16.HOG0000190	OG0000006	n2																	Morbakka_virulenta_scaffold93.g18.t1 scaffold93.g18.t1				Aurelia_aurita_Seg6.11 Seg6.11 transcript_id=Seg6.11_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg6.11_GoldUCD_D3Y31											
N16.HOG0000191	OG0000006	n59																	Morbakka_virulenta_scaffold315.g6.t1 scaffold315.g6.t1															
N16.HOG0000192	OG0000006	n115																					Aurelia_aurita_Seg1245.6 Seg1245.6 transcript_id=Seg1245.6_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg1245.6_GoldUCD_D3Y31											
N16.HOG0000193	OG0000006	n120																	Morbakka_virulenta_scaffold193.g36.t1 scaffold193.g36.t1				Aurelia_aurita_Seg2577.1 Seg2577.1 transcript_id=Seg2577.1_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg2577.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg274.8 Seg274.8 transcript_id=Seg274.8_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg274.8_GoldUCD_D3Y31 partial=true											
N16.HOG0000194	OG0000006	n151																	Morbakka_virulenta_scaffold94.g59.t1 scaffold94.g59.t1				Aurelia_aurita_Seg8820.2 Seg8820.2 transcript_id=Seg8820.2_GoldUCD_mRNA.D3Y31 product="Protein lev-9" protein_id=Seg8820.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg4596.1 Seg4596.1 transcript_id=Seg4596.1_GoldUCD_mRNA.D3Y31 product="CUB and sushi domain-containing protein 3" protein_id=Seg4596.1_GoldUCD_D3Y31, Aurelia_aurita_Seg4426.1 Seg4426.1 transcript_id=Seg4426.1_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg4426.1_GoldUCD_D3Y31											
N16.HOG0000195	OG0000006	n367																	Morbakka_virulenta_scaffold71.g47.t1 scaffold71.g47.t1															
N16.HOG0000196	OG0000006	n398																	Morbakka_virulenta_scaffold315.g11.t2 scaffold315.g11.t2															
N16.HOG0000197	OG0000006	n454																	Morbakka_virulenta_scaffold337.g6.t3 scaffold337.g6.t3, Morbakka_virulenta_scaffold337.g6.t1 scaffold337.g6.t1, Morbakka_virulenta_scaffold337.g6.t2 scaffold337.g6.t2, Morbakka_virulenta_scaffold247.g18.t2 scaffold247.g18.t2, Morbakka_virulenta_scaffold247.g18.t1 scaffold247.g18.t1, Morbakka_virulenta_scaffold247.g23.t1 scaffold247.g23.t1, Morbakka_virulenta_scaffold247.g14.t1 scaffold247.g14.t1															
N16.HOG0000198	OG0000006	n631																	Morbakka_virulenta_scaffold354.g2.t1 scaffold354.g2.t1															
N16.HOG0000199	OG0000007	n24																	Morbakka_virulenta_scaffold123.g34.t1 scaffold123.g34.t1															
N16.HOG0000200	OG0000007	n70																					Aurelia_aurita_Seg1446.9 Seg1446.9 transcript_id=Seg1446.9_GoldUCD_mRNA.D3Y31 product=Hemicentin-1 protein_id=Seg1446.9_GoldUCD_D3Y31											
N16.HOG0000201	OG0000007	n78																	Morbakka_virulenta_scaffold38.g84.t1 scaffold38.g84.t1															
N16.HOG0000202	OG0000007	n186																	Morbakka_virulenta_scaffold250.g28.t1 scaffold250.g28.t1															
N16.HOG0000203	OG0000007	n203																					Aurelia_aurita_Seg1789.9 Seg1789.9 transcript_id=Seg1789.9_GoldUCD_mRNA.D3Y31 product=Fibrillin-2 protein_id=Seg1789.9_GoldUCD_D3Y31 partial=true											
N16.HOG0000204	OG0000007	n333																					Aurelia_aurita_Seg5071.1 Seg5071.1 transcript_id=Seg5071.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg5071.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3108.5 Seg3108.5 transcript_id=Seg3108.5_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg3108.5_GoldUCD_D3Y31 partial=true											
N16.HOG0000205	OG0000007	n367																	Morbakka_virulenta_scaffold299.g20.t2 scaffold299.g20.t2, Morbakka_virulenta_scaffold299.g20.t4 scaffold299.g20.t4, Morbakka_virulenta_scaffold299.g20.t3 scaffold299.g20.t3, Morbakka_virulenta_scaffold299.g20.t1 scaffold299.g20.t1, Morbakka_virulenta_scaffold415.g7.t2 scaffold415.g7.t2, Morbakka_virulenta_scaffold415.g7.t1 scaffold415.g7.t1, Morbakka_virulenta_scaffold36.g25.t1 scaffold36.g25.t1, Morbakka_virulenta_scaffold29.g26.t1 scaffold29.g26.t1, Morbakka_virulenta_scaffold252.g2.t1 scaffold252.g2.t1, Morbakka_virulenta_scaffold252.g7.t1 scaffold252.g7.t1				Aurelia_aurita_Seg2055.3 Seg2055.3 transcript_id=Seg2055.3_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg2055.3_GoldUCD_D3Y31, Aurelia_aurita_Seg6370.1 Seg6370.1 transcript_id=Seg6370.1_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg6370.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1379.15 Seg1379.15 transcript_id=Seg1379.15_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg1379.15_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1379.13 Seg1379.13 transcript_id=Seg1379.13_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg1379.13_GoldUCD_D3Y31 partial=true											
N16.HOG0000206	OG0000007	n587																	Morbakka_virulenta_scaffold44.g74.t1 scaffold44.g74.t1															
N16.HOG0000207	OG0000007	n595																	Morbakka_virulenta_scaffold27.g28.t1 scaffold27.g28.t1															
N16.HOG0000208	OG0000007	n604																					Aurelia_aurita_Seg2947.5 Seg2947.5 transcript_id=Seg2947.5_GoldUCD_mRNA.D3Y31 product="Adhesion G protein-coupled receptor E1" protein_id=Seg2947.5_GoldUCD_D3Y31											
N16.HOG0000209	OG0000008	n55																	Morbakka_virulenta_scaffold100.g41.t1 scaffold100.g41.t1															
N16.HOG0000210	OG0000008	n58																	Morbakka_virulenta_scaffold478.g17.t2 scaffold478.g17.t2, Morbakka_virulenta_scaffold478.g17.t1 scaffold478.g17.t1				Aurelia_aurita_Seg2080.6 Seg2080.6 transcript_id=Seg2080.6_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2080.6_GoldUCD_D3Y31, Aurelia_aurita_Seg713.3 Seg713.3 transcript_id=Seg713.3_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg713.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1414.8 Seg1414.8 transcript_id=Seg1414.8_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg1414.8_GoldUCD_D3Y31, Aurelia_aurita_Seg821.1 Seg821.1 transcript_id=Seg821.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg821.1_GoldUCD_D3Y31											
N16.HOG0000211	OG0000008	n68																					Aurelia_aurita_Seg1355.1 Seg1355.1 transcript_id=Seg1355.1_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1355.1_GoldUCD_D3Y31, Aurelia_aurita_Seg57.4 Seg57.4 transcript_id=Seg57.4_GoldUCD_mRNA.D3Y31 product="Protocadherin Fat 1" protein_id=Seg57.4_GoldUCD_D3Y31											
N16.HOG0000212	OG0000008	n98																					Aurelia_aurita_Seg19.3 Seg19.3 transcript_id=Seg19.3_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg19.3_GoldUCD_D3Y31 partial=true											
N16.HOG0000213	OG0000008	n107																					Aurelia_aurita_Seg6790.1 Seg6790.1 transcript_id=Seg6790.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg6790.1_GoldUCD_D3Y31 partial=true											
N16.HOG0000214	OG0000008	n118																					Aurelia_aurita_Seg750.16 Seg750.16 transcript_id=Seg750.16_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg750.16_GoldUCD_D3Y31, Aurelia_aurita_Seg3770.1 Seg3770.1 transcript_id=Seg3770.1_GoldUCD_mRNA.D3Y31 product="putative skeletal organic matrix protein 5" protein_id=Seg3770.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg483.2 Seg483.2 transcript_id=Seg483.2_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg483.2_GoldUCD_D3Y31, Aurelia_aurita_Seg446.3 Seg446.3 transcript_id=Seg446.3_GoldUCD_mRNA.D3Y31 product="Versican core protein" protein_id=Seg446.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg446.6 Seg446.6 transcript_id=Seg446.6_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg446.6_GoldUCD_D3Y31, Aurelia_aurita_Seg2865.2 Seg2865.2 transcript_id=Seg2865.2_GoldUCD_mRNA.D3Y31 product="Sushi nidogen and EGF-like domain-containing protein 1" protein_id=Seg2865.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg2865.1 Seg2865.1 transcript_id=Seg2865.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg2865.1_GoldUCD_D3Y31, Aurelia_aurita_Seg4024.3 Seg4024.3 transcript_id=Seg4024.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg4024.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg483.5 Seg483.5 transcript_id=Seg483.5_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg483.5_GoldUCD_D3Y31 partial=true											
N16.HOG0000215	OG0000008	n128																					Aurelia_aurita_Seg612.5 Seg612.5 transcript_id=Seg612.5_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg612.5_GoldUCD_D3Y31 partial=true											
N16.HOG0000216	OG0000008	n138																					Aurelia_aurita_Seg3969.3 Seg3969.3 transcript_id=Seg3969.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg3969.3_GoldUCD_D3Y31 partial=true											
N16.HOG0000217	OG0000008	n171																					Aurelia_aurita_Seg3952.4 Seg3952.4 transcript_id=Seg3952.4_GoldUCD_mRNA.D3Y31 product="Pancreatic secretory granule membrane major glycoprotein GP2" protein_id=Seg3952.4_GoldUCD_D3Y31, Aurelia_aurita_Seg1034.4 Seg1034.4 transcript_id=Seg1034.4_GoldUCD_mRNA.D3Y31 product="Deleted in malignant brain tumors 1 protein" protein_id=Seg1034.4_GoldUCD_D3Y31 partial=true											
N16.HOG0000218	OG0000008	n279																					Aurelia_aurita_Seg1268.13 Seg1268.13 transcript_id=Seg1268.13_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg1268.13_GoldUCD_D3Y31 partial=true											
N16.HOG0000219	OG0000008	n305																					Aurelia_aurita_Seg6445.1 Seg6445.1 transcript_id=Seg6445.1_GoldUCD_mRNA.D3Y31 product="Fibrinogen-like protein A" protein_id=Seg6445.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1927.8 Seg1927.8 transcript_id=Seg1927.8_GoldUCD_mRNA.D3Y31 product=Techylectin-5B protein_id=Seg1927.8_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3270.1 Seg3270.1 transcript_id=Seg3270.1_GoldUCD_mRNA.D3Y31 product="Fibrinogen-like protein A" protein_id=Seg3270.1_GoldUCD_D3Y31											
N16.HOG0000220	OG0000008	n320																	Morbakka_virulenta_scaffold37.g88.t1 scaffold37.g88.t1															
N16.HOG0000221	OG0000008	n343																	Morbakka_virulenta_scaffold70.g38.t1 scaffold70.g38.t1															
N16.HOG0000222	OG0000008	n364																	Morbakka_virulenta_scaffold100.g35.t1 scaffold100.g35.t1				Aurelia_aurita_Seg1422.7 Seg1422.7 transcript_id=Seg1422.7_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg1422.7_GoldUCD_D3Y31											
N16.HOG0000223	OG0000008	n377																	Morbakka_virulenta_scaffold100.g44.t1 scaffold100.g44.t1															
N16.HOG0000224	OG0000008	n393																	Morbakka_virulenta_scaffold100.g39.t1 scaffold100.g39.t1				Aurelia_aurita_Seg1422.8 Seg1422.8 transcript_id=Seg1422.8_GoldUCD_mRNA.D3Y31 product="Neurogenic locus Notch protein" protein_id=Seg1422.8_GoldUCD_D3Y31											
N16.HOG0000225	OG0000008	n396																	Morbakka_virulenta_scaffold100.g37.t2 scaffold100.g37.t2, Morbakka_virulenta_scaffold100.g37.t1 scaffold100.g37.t1															
N16.HOG0000226	OG0000008	n412																	Morbakka_virulenta_scaffold100.g34.t4 scaffold100.g34.t4, Morbakka_virulenta_scaffold100.g34.t1 scaffold100.g34.t1, Morbakka_virulenta_scaffold100.g34.t2 scaffold100.g34.t2, Morbakka_virulenta_scaffold100.g34.t3 scaffold100.g34.t3				Aurelia_aurita_Seg709.6 Seg709.6 transcript_id=Seg709.6_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg709.6_GoldUCD_D3Y31											
N16.HOG0000227	OG0000008	n434																	Morbakka_virulenta_scaffold100.g40.t2 scaffold100.g40.t2, Morbakka_virulenta_scaffold100.g40.t1 scaffold100.g40.t1															
N16.HOG0000228	OG0000008	n464																	Morbakka_virulenta_scaffold35.g73.t1 scaffold35.g73.t1				Aurelia_aurita_Seg1977.2 Seg1977.2 transcript_id=Seg1977.2_GoldUCD_mRNA.D3Y31 product="Protein crumbs" protein_id=Seg1977.2_GoldUCD_D3Y31, Aurelia_aurita_Seg2320.10 Seg2320.10 transcript_id=Seg2320.10_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2320.10_GoldUCD_D3Y31 partial=true											
N16.HOG0000229	OG0000008	n569																					Aurelia_aurita_Seg1561.1 Seg1561.1 transcript_id=Seg1561.1_GoldUCD_mRNA.D3Y31 product="Neurogenic locus notch protein 1" protein_id=Seg1561.1_GoldUCD_D3Y31											
N16.HOG0000230	OG0000008	n579																					Aurelia_aurita_Seg3522.1 Seg3522.1 transcript_id=Seg3522.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg3522.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg5732.1 Seg5732.1 transcript_id=Seg5732.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg5732.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1571.3 Seg1571.3 transcript_id=Seg1571.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg1571.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg275.10 Seg275.10 transcript_id=Seg275.10_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg275.10_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg5012.1 Seg5012.1 transcript_id=Seg5012.1_GoldUCD_mRNA.D3Y31 product=Ficolin-2 protein_id=Seg5012.1_GoldUCD_D3Y31											
N16.HOG0000231	OG0000008	n637																					Aurelia_aurita_Seg2249.2 Seg2249.2 transcript_id=Seg2249.2_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2249.2_GoldUCD_D3Y31, Aurelia_aurita_Seg3821.3 Seg3821.3 transcript_id=Seg3821.3_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg3821.3_GoldUCD_D3Y31 partial=true											
N16.HOG0000232	OG0000008	n657																					Aurelia_aurita_Seg3969.1 Seg3969.1 transcript_id=Seg3969.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg3969.1_GoldUCD_D3Y31 partial=true											
N16.HOG0000233	OG0000009	n40																	Morbakka_virulenta_scaffold17.g59.t1 scaffold17.g59.t1				Aurelia_aurita_Seg1446.4 Seg1446.4 transcript_id=Seg1446.4_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1446.4_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1404.2 Seg1404.2 transcript_id=Seg1404.2_GoldUCD_mRNA.D3Y31 product="Tolloid-like protein 2" protein_id=Seg1404.2_GoldUCD_D3Y31 partial=true											
N16.HOG0000234	OG0000009	n57																	Morbakka_virulenta_scaffold585.g3.t1 scaffold585.g3.t1, Morbakka_virulenta_scaffold585.g3.t2 scaffold585.g3.t2															
N16.HOG0000235	OG0000009	n104																	Morbakka_virulenta_scaffold112.g2.t1 scaffold112.g2.t1, Morbakka_virulenta_scaffold112.g2.t2 scaffold112.g2.t2				Aurelia_aurita_Seg1511.2 Seg1511.2 transcript_id=Seg1511.2_GoldUCD_mRNA.D3Y31 product="Bone morphogenetic protein 1" protein_id=Seg1511.2_GoldUCD_D3Y31											
N16.HOG0000236	OG0000009	n112																	Morbakka_virulenta_scaffold30.g63.t1 scaffold30.g63.t1															
N16.HOG0000237	OG0000009	n127																	Morbakka_virulenta_scaffold2220.g1.t1 scaffold2220.g1.t1															
N16.HOG0000238	OG0000009	n172																	Morbakka_virulenta_scaffold574.g3.t1 scaffold574.g3.t1				Aurelia_aurita_Seg778.1 Seg778.1 transcript_id=Seg778.1_GoldUCD_mRNA.D3Y31 product="Deleted in malignant brain tumors 1 protein" protein_id=Seg778.1_GoldUCD_D3Y31, Aurelia_aurita_Seg4427.2 Seg4427.2 transcript_id=Seg4427.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg4427.2_GoldUCD_D3Y31 partial=true											
N16.HOG0000239	OG0000009	n212																	Morbakka_virulenta_scaffold62.g78.t2 scaffold62.g78.t2, Morbakka_virulenta_scaffold62.g78.t1 scaffold62.g78.t1, Morbakka_virulenta_scaffold123.g33.t1 scaffold123.g33.t1				Aurelia_aurita_Seg7358.1 Seg7358.1 transcript_id=Seg7358.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg7358.1_GoldUCD_D3Y31 partial=true											
N16.HOG0000240	OG0000009	n229																	Morbakka_virulenta_scaffold195.g26.t2 scaffold195.g26.t2															
N16.HOG0000241	OG0000009	n251																	Morbakka_virulenta_scaffold519.g1.t1 scaffold519.g1.t1															
N16.HOG0000242	OG0000009	n254																					Aurelia_aurita_Seg1882.13 Seg1882.13 transcript_id=Seg1882.13_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1882.13_GoldUCD_D3Y31											
N16.HOG0000243	OG0000009	n262																					Aurelia_aurita_Seg479.3 Seg479.3 transcript_id=Seg479.3_GoldUCD_mRNA.D3Y31 product="Protein AKTIP" protein_id=Seg479.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg10327.1 Seg10327.1 transcript_id=Seg10327.1_GoldUCD_mRNA.D3Y31 product="Bone morphogenetic protein 1" protein_id=Seg10327.1_GoldUCD_D3Y31 partial=true											
N16.HOG0000244	OG0000009	n277																					Aurelia_aurita_Seg9478.1 Seg9478.1 transcript_id=Seg9478.1_GoldUCD_mRNA.D3Y31 product="CUB domain-containing protein 2" protein_id=Seg9478.1_GoldUCD_D3Y31 partial=true											
N16.HOG0000245	OG0000009	n317																	Morbakka_virulenta_scaffold24.g118.t2 scaffold24.g118.t2, Morbakka_virulenta_scaffold24.g118.t1 scaffold24.g118.t1				Aurelia_aurita_Seg1816.4 Seg1816.4 transcript_id=Seg1816.4_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1816.4_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg360.2 Seg360.2 transcript_id=Seg360.2_GoldUCD_mRNA.D3Y31 product="Bone morphogenetic protein 1" protein_id=Seg360.2_GoldUCD_D3Y31											
N16.HOG0000246	OG0000009	n374																	Morbakka_virulenta_scaffold70.g34.t2 scaffold70.g34.t2, Morbakka_virulenta_scaffold70.g34.t1 scaffold70.g34.t1				Aurelia_aurita_Seg369.3 Seg369.3 transcript_id=Seg369.3_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg369.3_GoldUCD_D3Y31											
N16.HOG0000247	OG0000009	n393																					Aurelia_aurita_Seg369.1 Seg369.1 transcript_id=Seg369.1_GoldUCD_mRNA.D3Y31 product="Tolloid-like protein 2" protein_id=Seg369.1_GoldUCD_D3Y31, Aurelia_aurita_Seg4133.3 Seg4133.3 transcript_id=Seg4133.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg4133.3_GoldUCD_D3Y31 partial=true											
N16.HOG0000248	OG0000009	n426																	Morbakka_virulenta_scaffold397.g10.t2 scaffold397.g10.t2, Morbakka_virulenta_scaffold397.g10.t3 scaffold397.g10.t3, Morbakka_virulenta_scaffold397.g10.t1 scaffold397.g10.t1				Aurelia_aurita_Seg1675.2 Seg1675.2 transcript_id=Seg1675.2_GoldUCD_mRNA.D3Y31 product=Neuropilin-2 protein_id=Seg1675.2_GoldUCD_D3Y31											
N16.HOG0000249	OG0000009	n442																	Morbakka_virulenta_scaffold171.g6.t1 scaffold171.g6.t1				Aurelia_aurita_Seg1446.8 Seg1446.8 transcript_id=Seg1446.8_GoldUCD_mRNA.D3Y31 product=Neuropilin-1 protein_id=Seg1446.8_GoldUCD_D3Y31 partial=true											
N16.HOG0000250	OG0000009	n451																					Aurelia_aurita_Seg5060.2 Seg5060.2 transcript_id=Seg5060.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg5060.2_GoldUCD_D3Y31 partial=true											
N16.HOG0000251	OG0000009	n456																					Aurelia_aurita_Seg3.11 Seg3.11 transcript_id=Seg3.11_GoldUCD_mRNA.D3Y31 product=Fibrillin-1 protein_id=Seg3.11_GoldUCD_D3Y31, Aurelia_aurita_Seg2279.2 Seg2279.2 transcript_id=Seg2279.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg2279.2_GoldUCD_D3Y31 partial=true											
N16.HOG0000252	OG0000009	n470																					Aurelia_aurita_Seg1785.3 Seg1785.3 transcript_id=Seg1785.3_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1785.3_GoldUCD_D3Y31											
N16.HOG0000253	OG0000009	n472																	Morbakka_virulenta_scaffold116.g38.t1 scaffold116.g38.t1, Morbakka_virulenta_scaffold356.g7.t1 scaffold356.g7.t1				Aurelia_aurita_Seg3969.4 Seg3969.4 transcript_id=Seg3969.4_GoldUCD_mRNA.D3Y31 product="Tolloid-like protein 1" protein_id=Seg3969.4_GoldUCD_D3Y31 partial=true											
