HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N13.HOG0000243	OG0000004	n45											Acropora_digitifera_adi_v1.08696 adi_v1.08696	Exaiptasia_diaphana_XP_020894921.1 XP_020894921.1 secretory phospholipase A2 receptor [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516254.1 XP_028516254.1 C-type mannose receptor 2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912235.1 XP_020912235.1 collagen alpha-5_VI_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t020957001.1 NV2t020957001.1, Nematostella_vectensis_NV2t020956001.1 NV2t020956001.1, Nematostella_vectensis_NV2t020522006.1 NV2t020522006.1, Nematostella_vectensis_NV2t020522008.1 NV2t020522008.1, Nematostella_vectensis_NV2t020522007.1 NV2t020522007.1, Nematostella_vectensis_NV2t020522003.1 NV2t020522003.1, Nematostella_vectensis_NV2t020522004.1 NV2t020522004.1, Nematostella_vectensis_NV2t020522005.1 NV2t020522005.1, Nematostella_vectensis_NV2t020522002.1 NV2t020522002.1, Nematostella_vectensis_NV2t020522001.1 NV2t020522001.1	Porites_asteroides_GCKDGN101A9DR5 GCKDGN101A9DR5 extracted_CDS GOMatch=A7SIA9 GOTerms=GO_0005488_GO_0005529 Gene=Macrophage_mannose_receptor_1-like_protein_1_ Match_Acc=Q5VSK2 length=445 region=1 run=R_2010_02_19_08_49_25_ xy=0399_3187, Porites_asteroides_isotig27956 isotig27956 extracted_CDS GOMatch=A7SIA9 GOTerms=GO_0005488_GO_0005529 gene=isogroup26224 length=281 numContigs=1, Porites_asteroides_isotig05532 isotig05532 extracted_CDS GOMatch=A7SIA9 GOTerms=GO_0005488_GO_0005529 Gene=Vitrin_ Match_Acc=Q95LI2 gene=isogroup03800 length=1044 numContigs=1	Stylophora_pistillata_Spis19275 Spis19275 SpisGene19275, Stylophora_pistillata_Spis5178.t1 Spis5178.t1 SpisGene5178	Xenia_spec_Xe_011604_T1 Xe_011604_T1 Xe_011604																
N13.HOG0000244	OG0000004	n105												Exaiptasia_diaphana_XP_020911584.1 XP_020911584.1 cartilage matrix protein-like [Exaiptasia diaphana]		Porites_asteroides_isotig08732 isotig08732 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup07000 length=742 numContigs=1		Xenia_spec_Xe_009333_T1 Xe_009333_T1 Xe_009333, Xenia_spec_Xe_009334_T1 Xe_009334_T1 Xe_009334, Xenia_spec_Xe_009329_T1 Xe_009329_T1 Xe_009329																
N13.HOG0000245	OG0000004	n109											Acropora_digitifera_adi_v1.05900 adi_v1.05900, Acropora_digitifera_adi_v1.23089 adi_v1.23089, Acropora_digitifera_adi_v1.14602 adi_v1.14602, Acropora_digitifera_adi_v1.03325 adi_v1.03325, Acropora_digitifera_adi_v1.18241 adi_v1.18241			Porites_asteroides_isotig08387 isotig08387 extracted_CDS GOMatch=A7S7G8 GOTerms=GO_0005576_GO_0010466_GO_0030414 gene=isogroup06655 length=758 numContigs=1, Porites_asteroides_isotig15088 isotig15088 extracted_CDS GOMatch=C3ZCS4 GOTerms=GO_0005509 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup13356 length=475 numContigs=1	Stylophora_pistillata_Spis13211 Spis13211 SpisGene13211, Stylophora_pistillata_Spis20566 Spis20566 SpisGene20566	Xenia_spec_Xe_011536_T1 Xe_011536_T1 Xe_011536, Xenia_spec_Xe_011542_T1 Xe_011542_T1 Xe_011542, Xenia_spec_Xe_011546_T1 Xe_011546_T1 Xe_011546, Xenia_spec_Xe_011555_T1 Xe_011555_T1 Xe_011555, Xenia_spec_Xe_011529_T1 Xe_011529_T1 Xe_011529, Xenia_spec_Xe_011579_T1 Xe_011579_T1 Xe_011579, Xenia_spec_Xe_011524_T1 Xe_011524_T1 Xe_011524, Xenia_spec_Xe_011450_T1 Xe_011450_T1 Xe_011450																
N13.HOG0000246	OG0000004	n125											Acropora_digitifera_adi_v1.22404 adi_v1.22404, Acropora_digitifera_adi_v1.22086 adi_v1.22086, Acropora_digitifera_adi_v1.24329 adi_v1.24329, Acropora_digitifera_adi_v1.18109 adi_v1.18109, Acropora_digitifera_adi_v1.24228 adi_v1.24228, Acropora_digitifera_adi_v1.09536 adi_v1.09536, Acropora_digitifera_adi_v1.17315 adi_v1.17315		Nematostella_vectensis_NV2t011511001.1 NV2t011511001.1	Porites_asteroides_GCKDGN102EJBMA GCKDGN102EJBMA extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 length=465 region=2 run=R_2010_02_19_08_49_25_ xy=1743_0768, Porites_asteroides_isotig06079 isotig06079 extracted_CDS GOMatch=A1XVT4 GOTerms=GO_0005576_GO_0005581_GO_0010466_GO_0030414 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup04347 length=960 numContigs=1	Stylophora_pistillata_Spis20569 Spis20569 SpisGene20569																	
N13.HOG0000247	OG0000004	n136												Exaiptasia_diaphana_XP_020904882.1 XP_020904882.1 collagen alpha-1_XII_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t024201001.1 NV2t024201001.1		Stylophora_pistillata_Spis4237 Spis4237 SpisGene4237																	
N13.HOG0000248	OG0000004	n140											Acropora_digitifera_adi_v1.10905 adi_v1.10905, Acropora_digitifera_adi_v1.14514 adi_v1.14514	Exaiptasia_diaphana_XP_020915329.1 XP_020915329.1 collagen alpha-6_VI_ chain isoform X5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915325.1 XP_020915325.1 uncharacterized protein LOC110252824 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519122.1 XP_028519122.1 uncharacterized protein LOC110252824 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915327.1 XP_020915327.1 uncharacterized protein LOC110252824 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915326.1 XP_020915326.1 uncharacterized protein LOC110252824 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898609.1 XP_020898609.1 collagen alpha-6_VI_ chain-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t011346003.1 NV2t011346003.1, Nematostella_vectensis_NV2t011346001.1 NV2t011346001.1, Nematostella_vectensis_NV2t011346002.1 NV2t011346002.1, Nematostella_vectensis_NV2t012411002.1 NV2t012411002.1, Nematostella_vectensis_NV2t012411003.1 NV2t012411003.1, Nematostella_vectensis_NV2t012411001.1 NV2t012411001.1	Porites_asteroides_isotig03424 isotig03424 extracted_CDS GOMatch=Q6DCQ6 GOTerms=GO_0005576 Gene=von_Willebrand_factor_A_domain-containing_protein_2_ Match_Acc=Q6DCQ6 gene=isogroup01692 length=1891 numContigs=1, Porites_asteroides_isotig11847 isotig11847 extracted_CDS GOMatch=C3ZCS4 GOTerms=GO_0005509 Gene=Collagen_alpha-4_VI__chain_ Match_Acc=A2AX52 gene=isogroup10115 length=581 numContigs=1, Porites_asteroides_GCKDGN102DY9ZO GCKDGN102DY9ZO extracted_CDS Gene=Collagen_alpha-6_VI__chain_ run=R_2010_02_19_08_49_25_ region=2 Match_Acc=Q8C6K9 xy=1514_3522 length=494, Porites_asteroides_isotig05608 isotig05608 extracted_CDS GOMatch=A7SV43 GOTerms=GO_0007155 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup03876 length=1033 numContigs=1		Xenia_spec_Xe_009740_T1 Xe_009740_T1 Xe_009740																
N13.HOG0000249	OG0000004	n159														Porites_asteroides_isotig12330 isotig12330 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup10598 length=563 numContigs=1, Porites_asteroides_isotig09227 isotig09227 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup07495 length=714 numContigs=1																		
N13.HOG0000250	OG0000004	n161											Acropora_digitifera_adi_v1.13313 adi_v1.13313	Exaiptasia_diaphana_XP_028514341.1 XP_028514341.1 uncharacterized protein LOC114574885 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514329.1 XP_028514329.1 uncharacterized protein LOC110237135_ partial [Exaiptasia diaphana]	Nematostella_vectensis_NV2t023710001.1 NV2t023710001.1, Nematostella_vectensis_NV2t023164002.1 NV2t023164002.1, Nematostella_vectensis_NV2t023164001.1 NV2t023164001.1, Nematostella_vectensis_NV2t024229003.1 NV2t024229003.1, Nematostella_vectensis_NV2t024229001.1 NV2t024229001.1, Nematostella_vectensis_NV2t024229002.1 NV2t024229002.1																			
N13.HOG0000251	OG0000004	n174											Acropora_digitifera_adi_v1.17074 adi_v1.17074, Acropora_digitifera_adi_v1.16341 adi_v1.16341, Acropora_digitifera_adi_v1.12522 adi_v1.12522, Acropora_digitifera_adi_v1.18558 adi_v1.18558, Acropora_digitifera_adi_v1.10904 adi_v1.10904	Exaiptasia_diaphana_XP_020909037.2 XP_020909037.2 collagen alpha-6_VI_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909019.1 XP_020909019.1 cartilage matrix protein [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895818.1 XP_020895818.1 vitrin [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519744.1 XP_028519744.1 anthrax toxin receptor-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519745.1 XP_028519745.1 collagen alpha-1_XII_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020917233.1 XP_020917233.1 integrin alpha-M [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517070.1 XP_028517070.1 uncharacterized protein LOC114575759 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517067.1 XP_028517067.1 uncharacterized protein LOC114575756 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020893409.2 XP_020893409.2 collagen alpha-5_VI_ chain-like_ partial [Exaiptasia diaphana]	Nematostella_vectensis_NV2t014046003.1 NV2t014046003.1, Nematostella_vectensis_NV2t014046004.1 NV2t014046004.1, Nematostella_vectensis_NV2t014049001.1 NV2t014049001.1, Nematostella_vectensis_NV2t014050001.1 NV2t014050001.1, Nematostella_vectensis_NV2t025978001.1 NV2t025978001.1, Nematostella_vectensis_NV2t024227001.1 NV2t024227001.1, Nematostella_vectensis_NV2t024226002.1 NV2t024226002.1, Nematostella_vectensis_NV2t024226001.1 NV2t024226001.1, Nematostella_vectensis_NV2t024204001.1 NV2t024204001.1, Nematostella_vectensis_NV2t024228002.1 NV2t024228002.1, Nematostella_vectensis_NV2t024228001.1 NV2t024228001.1, Nematostella_vectensis_NV2t011796001.1 NV2t011796001.1	Porites_asteroides_isotig12304 isotig12304 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_chain__type_XII-like_protein__Fragment__ Match_Acc=Q2F6F7 gene=isogroup10572 length=565 numContigs=1, Porites_asteroides_isotig14034 isotig14034 extracted_CDS GOMatch=A7SJB7 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_chain__type_XII-like_protein__Fragment__ Match_Acc=Q2F6F7 gene=isogroup12302 length=507 numContigs=1, Porites_asteroides_isotig01107 isotig01107 extracted_CDS GOMatch=A7SPH4 GOTerms=GO_0005576_GO_0007218_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_chain__type_XII-like_protein__Fragment__ Match_Acc=Q2F6F7 gene=isogroup00386 length=1720 numContigs=2, Porites_asteroides_isotig01106 isotig01106 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 gene=isogroup00386 length=1789 numContigs=2, Porites_asteroides_isotig25706 isotig25706 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 gene=isogroup23974 length=322 numContigs=1, Porites_asteroides_isotig25243 isotig25243 extracted_CDS GOMatch=A7SPH4 GOTerms=GO_0005576_GO_0007218_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_chain__type_XII-like_protein__Fragment__ Match_Acc=Q2F6F7 gene=isogroup23511 length=327 numContigs=1, Porites_asteroides_isotig04798 isotig04798 extracted_CDS GOMatch=A7SPH4 GOTerms=GO_0005576_GO_0007218_GO_0010466_GO_0030414 Gene=Collagen_alpha-3_VI__chain_ Match_Acc=P15989 gene=isogroup03066 length=1193 numContigs=1, Porites_asteroides_isotig01609 isotig01609 extracted_CDS GOMatch=A7SJB7 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_chain__type_XII-like_protein__Fragment__ Match_Acc=Q2F6F7 gene=isogroup00637 length=652 numContigs=2, Porites_asteroides_isotig01608 isotig01608 extracted_CDS GOMatch=A7SPH4 GOTerms=GO_0005576_GO_0007218_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_XII__chain_ Match_Acc=P13944 gene=isogroup00637 length=1202 numContigs=2, Porites_asteroides_isotig05064 isotig05064 extracted_CDS GOMatch=A7S5X4 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Hedgling__Fragment__ Match_Acc=A9UIA7 gene=isogroup03332 length=1131 numContigs=1, Porites_asteroides_isotig06780 isotig06780 extracted_CDS GOMatch=A7S5X4 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen_alpha-4_VI__chain_ Match_Acc=A2AX52 gene=isogroup05048 length=871 numContigs=1, Porites_asteroides_isotig04220 isotig04220 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Papilin_ Match_Acc=Q868Z9 gene=isogroup02488 length=1341 numContigs=1, Porites_asteroides_isotig28279 isotig28279 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Collagen_alpha-1_XII__chain_ Match_Acc=P13944 gene=isogroup26547 length=272 numContigs=1, Porites_asteroides_isotig04561 isotig04561 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Hedgling__Fragment__ Match_Acc=A9UIA7 gene=isogroup02829 length=1244 numContigs=1, Porites_asteroides_isotig06517 isotig06517 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=Q9U6K8 gene=isogroup04785 length=908 numContigs=1	Stylophora_pistillata_Spis2743 Spis2743 SpisGene2743, Stylophora_pistillata_Spis18196 Spis18196 SpisGene18196																	
N13.HOG0000252	OG0000004	n217												Exaiptasia_diaphana_XP_020909926.1 XP_020909926.1 collagen alpha-1_XII_ chain-like [Exaiptasia diaphana]				Xenia_spec_Xe_012651_T1 Xe_012651_T1 Xe_012651																
N13.HOG0000253	OG0000004	n225											Acropora_digitifera_adi_v1.17018 adi_v1.17018, Acropora_digitifera_adi_v1.07864 adi_v1.07864, Acropora_digitifera_adi_v1.24676 adi_v1.24676	Exaiptasia_diaphana_XP_028515809.1 XP_028515809.1 delta-like protein B [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903823.1 XP_020903823.1 delta-like protein B [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515505.1 XP_028515505.1 vegetative cell wall protein gp1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515477.1 XP_028515477.1 uncharacterized protein LOC114575225 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t018428001.1 NV2t018428001.1, Nematostella_vectensis_NV2t013622002.1 NV2t013622002.1	Porites_asteroides_isotig17033 isotig17033 extracted_CDS Gene=Collagen_alpha-1_XIV__chain_ Match_Acc=P32018 gene=isogroup15301 length=438 numContigs=1, Porites_asteroides_isotig18015 isotig18015 extracted_CDS GOMatch=A7SV43 GOTerms=GO_0007155 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup16283 length=423 numContigs=1, Porites_asteroides_GCKDGN102C26XM GCKDGN102C26XM extracted_CDS GOMatch=A7SV43 GOTerms=GO_0007155 Gene=Collagen-like_protein__Fragment__ Match_Acc=O16003 length=394 region=2 run=R_2010_02_19_08_49_25_ xy=1149_1608	Stylophora_pistillata_Spis9593 Spis9593 SpisGene9593, Stylophora_pistillata_Spis6222 Spis6222 SpisGene6222																	
N13.HOG0000254	OG0000004	n240											Acropora_digitifera_adi_v1.24482 adi_v1.24482				Stylophora_pistillata_Spis12772 Spis12772 SpisGene12772	Xenia_spec_Xe_016725_T1 Xe_016725_T1 Xe_016725, Xenia_spec_Xe_016786_T1 Xe_016786_T1 Xe_016786, Xenia_spec_Xe_016743_T1 Xe_016743_T1 Xe_016743, Xenia_spec_Xe_016731_T1 Xe_016731_T1 Xe_016731, Xenia_spec_Xe_016842_T1 Xe_016842_T1 Xe_016842, Xenia_spec_Xe_011736_T1 Xe_011736_T1 Xe_011736, Xenia_spec_Xe_011737_T1 Xe_011737_T1 Xe_011737																
N13.HOG0000255	OG0000004	n333													Nematostella_vectensis_NV2t009760001.1 NV2t009760001.1, Nematostella_vectensis_NV2t008618001.1 NV2t008618001.1, Nematostella_vectensis_NV2t000845001.1 NV2t000845001.1, Nematostella_vectensis_NV2t000842001.1 NV2t000842001.1, Nematostella_vectensis_NV2t000843001.1 NV2t000843001.1, Nematostella_vectensis_NV2t000844001.1 NV2t000844001.1, Nematostella_vectensis_NV2t000836001.1 NV2t000836001.1, Nematostella_vectensis_NV2t000841001.1 NV2t000841001.1		Stylophora_pistillata_Spis23738 Spis23738 SpisGene23738, Stylophora_pistillata_Spis5287 Spis5287 SpisGene5287																	
N13.HOG0000256	OG0000004	n344											Acropora_digitifera_adi_v1.01068 adi_v1.01068, Acropora_digitifera_adi_v1.23429 adi_v1.23429, Acropora_digitifera_adi_v1.03709 adi_v1.03709, Acropora_digitifera_adi_v1.10229 adi_v1.10229, Acropora_digitifera_adi_v1.03710 adi_v1.03710, Acropora_digitifera_adi_v1.22249 adi_v1.22249, Acropora_digitifera_adi_v1.17078 adi_v1.17078, Acropora_digitifera_adi_v1.23001 adi_v1.23001	Exaiptasia_diaphana_XP_020894525.1 XP_020894525.1 vitrin [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517320.1 XP_028517320.1 LOW QUALITY PROTEIN_ uncharacterized protein LOC110247098_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907900.1 XP_020907900.1 cochlin_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909150.1 XP_020909150.1 uncharacterized protein LOC110247101_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516116.1 XP_028516116.1 uncharacterized protein LOC110243347 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905083.2 XP_020905083.2 uncharacterized protein LOC110243335 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516114.1 XP_028516114.1 von Willebrand factor A domain-containing protein 2-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905097.1 XP_020905097.1 uncharacterized protein LOC110243349 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020894469.1 XP_020894469.1 cochlin [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910573.1 XP_020910573.1 uncharacterized protein LOC110248392 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516243.1 XP_028516243.1 uncharacterized protein LOC110243783_ partial [Exaiptasia diaphana]	Nematostella_vectensis_NV2t014432001.1 NV2t014432001.1, Nematostella_vectensis_NV2t014626001.1 NV2t014626001.1, Nematostella_vectensis_NV2t017029001.1 NV2t017029001.1, Nematostella_vectensis_NV2t016336001.1 NV2t016336001.1, Nematostella_vectensis_NV2t016338001.1 NV2t016338001.1, Nematostella_vectensis_NV2t016338002.1 NV2t016338002.1, Nematostella_vectensis_NV2t016340001.1 NV2t016340001.1, Nematostella_vectensis_NV2t016343002.1 NV2t016343002.1, Nematostella_vectensis_NV2t008633001.1 NV2t008633001.1, Nematostella_vectensis_NV2t008635001.1 NV2t008635001.1	Porites_asteroides_isotig18284 isotig18284 extracted_CDS gene=isogroup16552 length=417 numContigs=1, Porites_asteroides_isotig08816 isotig08816 extracted_CDS GOMatch=C3ZZV2 GOTerms=GO_0016491_GO_0046914_GO_0055114 Gene=Collagen_alpha-1_XII__chain_ Match_Acc=P13944 gene=isogroup07084 length=736 numContigs=1, Porites_asteroides_isotig20757 isotig20757 extracted_CDS GOMatch=D2H080 GOTerms=GO_0005539_GO_0005614_GO_0010811_GO_0030198_GO_0031012 Gene=VIT_protein_ Match_Acc=A1A526 gene=isogroup19025 length=385 numContigs=1, Porites_asteroides_isotig15239 isotig15239 extracted_CDS GOMatch=D2HSH8 GOTerms=GO_0005198_GO_0005615_GO_0007155_GO_0031012 Gene=Collagen_alpha-1_XII__chain_ Match_Acc=Q60847 gene=isogroup13507 length=472 numContigs=1	Stylophora_pistillata_Spis5541 Spis5541 SpisGene5541, Stylophora_pistillata_Spis16168 Spis16168 SpisGene16168, Stylophora_pistillata_Spis11197 Spis11197 SpisGene11197, Stylophora_pistillata_Spis6567 Spis6567 SpisGene6567																	
N13.HOG0000257	OG0000004	n385											Acropora_digitifera_adi_v1.21914 adi_v1.21914	Exaiptasia_diaphana_XP_028515504.1 XP_028515504.1 uncharacterized protein LOC114575234 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020897276.2 XP_020897276.2 collagen alpha-1_XIV_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515888.1 XP_028515888.1 uncharacterized protein LOC110242451 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515889.1 XP_028515889.1 collagen alpha-1_XII_ chain-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513285.1 XP_028513285.1 uncharacterized protein LOC110233572 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t021576001.1 NV2t021576001.1, Nematostella_vectensis_NV2t021577001.1 NV2t021577001.1, Nematostella_vectensis_NV2t021577002.1 NV2t021577002.1, Nematostella_vectensis_NV2t016479001.1 NV2t016479001.1	Porites_asteroides_isotig22176 isotig22176 extracted_CDS GOMatch=C3ZZV2 GOTerms=GO_0016491_GO_0046914_GO_0055114 gene=isogroup20444 length=370 numContigs=1	Stylophora_pistillata_Spis6569 Spis6569 SpisGene6569, Stylophora_pistillata_Spis16235 Spis16235 SpisGene16235																	
N13.HOG0000258	OG0000004	n466												Exaiptasia_diaphana_XP_020911954.1 XP_020911954.1 cochlin [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000975001.1 NV2t000975001.1																			
N13.HOG0000259	OG0000004	n514											Acropora_digitifera_adi_v1.02001 adi_v1.02001	Exaiptasia_diaphana_XP_020903235.1 XP_020903235.1 uncharacterized protein LOC110241686 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903234.1 XP_020903234.1 uncharacterized protein LOC110241686 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020906552.1 XP_020906552.1 uncharacterized protein LOC110244684_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903232.1 XP_020903232.1 uncharacterized protein LOC110241685 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903231.1 XP_020903231.1 uncharacterized protein LOC110241685 isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t009856001.1 NV2t009856001.1, Nematostella_vectensis_NV2t009856002.1 NV2t009856002.1		Stylophora_pistillata_Spis7200 Spis7200 SpisGene7200, Stylophora_pistillata_Spis7201 Spis7201 SpisGene7201																	
N13.HOG0000260	OG0000004	n527														Porites_asteroides_isotig06264 isotig06264 extracted_CDS GOMatch=A7RFK1 GOTerms=GO_0005509 Gene=CnPolydom__Fragment__ Match_Acc=A8S0U2 gene=isogroup04532 length=937 numContigs=1		Xenia_spec_Xe_006069_T1 Xe_006069_T1 Xe_006069, Xenia_spec_Xe_002856_T1 Xe_002856_T1 Xe_002856, Xenia_spec_Xe_014802_T1 Xe_014802_T1 Xe_014802, Xenia_spec_Xe_002857_T1 Xe_002857_T1 Xe_002857, Xenia_spec_Xe_002855_T1 Xe_002855_T1 Xe_002855, Xenia_spec_Xe_002596_T1 Xe_002596_T1 Xe_002596, Xenia_spec_Xe_002592_T1 Xe_002592_T1 Xe_002592, Xenia_spec_Xe_002593_T1 Xe_002593_T1 Xe_002593, Xenia_spec_Xe_015695_T1 Xe_015695_T1 Xe_015695																
N13.HOG0000261	OG0000004	n538											Acropora_digitifera_adi_v1.15324 adi_v1.15324	Exaiptasia_diaphana_XP_020912336.1 XP_020912336.1 protocadherin Fat 4 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002229001.1 NV2t002229001.1, Nematostella_vectensis_NV2t002228001.1 NV2t002228001.1	Porites_asteroides_isotig22979 isotig22979 extracted_CDS GOMatch=A9UIA7 GOTerms=GO_0005509_GO_0005886_GO_0007154_GO_0007155_GO_0007156_GO_0007267_GO_0007275_GO_0008233_GO_0016020_GO_0016021_GO_0016787 Gene=Hedgling__Fragment__ Match_Acc=A9UIA7 gene=isogroup21247 length=360 numContigs=1	Stylophora_pistillata_Spis5789.t1 Spis5789.t1 SpisGene5789	Xenia_spec_Xe_003386_T1 Xe_003386_T1 Xe_003386, Xenia_spec_Xe_013511_T1 Xe_013511_T1 Xe_013511, Xenia_spec_Xe_003396_T1 Xe_003396_T1 Xe_003396																
N13.HOG0000262	OG0000004	n565																Xenia_spec_Xe_002018_T1 Xe_002018_T1 Xe_002018																
N13.HOG0000263	OG0000004	n578														Porites_asteroides_isotig05743 isotig05743 extracted_CDS GOMatch=A7S7H1 GOTerms=GO_0005576_GO_0010466_GO_0030414 Gene=Hedgling__Fragment__ Match_Acc=A9UIA7 gene=isogroup04011 length=1013 numContigs=1, Porites_asteroides_isotig22120 isotig22120 extracted_CDS GOMatch=B9X084 GOTerms=GO_0003824_GO_0004252_GO_0006508_GO_0008233_GO_0008236_GO_0016787 Gene=Complement_factor_B_ Match_Acc=B9X084 gene=isogroup20388 length=371 numContigs=1																		
