HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N11.HOG0000051	OG0000007	n115																												Trichoplax_specH2_tr_A0A369SD51_A0A369SD51_9METZ tr|A0A369SD51|A0A369SD51_9METZ EGF-containing fibulin-like extracellular matrix protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_004354 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RTN2_B3RTN2_TRIAD tr_B3RTN2_B3RTN2_TRIAD Predicted protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_55985 PE=4 SV=1			
N11.HOG0000052	OG0000007	n120																													Tricoplax_adhaerens_tr_B3SD50_B3SD50_TRIAD tr_B3SD50_B3SD50_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_9204 PE=4 SV=1			
N11.HOG0000053	OG0000007	n186																													Tricoplax_adhaerens_tr_B3SEZ6_B3SEZ6_TRIAD tr_B3SEZ6_B3SEZ6_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_34797 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SF35_B3SF35_TRIAD tr_B3SF35_B3SF35_TRIAD EGF-like domain-containing protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_34865 PE=4 SV=1			
N11.HOG0000054	OG0000007	n217																												Trichoplax_specH2_tr_A0A369SAV9_A0A369SAV9_9METZ tr|A0A369SAV9|A0A369SAV9_9METZ Multiple epidermal growth factor-like domains protein 6 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_004559 PE=4 SV=1				
N11.HOG0000055	OG0000007	n219																													Tricoplax_adhaerens_tr_B3S3N0_B3S3N0_TRIAD tr_B3S3N0_B3S3N0_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_50 PE=4 SV=1			
N11.HOG0000056	OG0000007	n232																													Tricoplax_adhaerens_tr_B3RQ06_B3RQ06_TRIAD tr_B3RQ06_B3RQ06_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_21663 PE=4 SV=1			
N11.HOG0000057	OG0000007	n241																													Tricoplax_adhaerens_tr_B3RNJ5_B3RNJ5_TRIAD tr_B3RNJ5_B3RNJ5_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_12692 PE=4 SV=1			
N11.HOG0000058	OG0000007	n333																												Trichoplax_specH2_tr_A0A369RNR2_A0A369RNR2_9METZ tr|A0A369RNR2|A0A369RNR2_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_012057 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RPY4_A0A369RPY4_9METZ tr|A0A369RPY4|A0A369RPY4_9METZ Sushi_ nidogen and EGF-like domain-containing protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011496 PE=4 SV=1				
N11.HOG0000059	OG0000007	n420																												Trichoplax_specH2_tr_A0A369S010_A0A369S010_9METZ tr|A0A369S010|A0A369S010_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008355 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RY43_A0A369RY43_9METZ tr|A0A369RY43|A0A369RY43_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008351 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RZ11_A0A369RZ11_9METZ tr|A0A369RZ11|A0A369RZ11_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008354 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RYK0_A0A369RYK0_9METZ tr|A0A369RYK0|A0A369RYK0_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008353 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SD52_B3SD52_TRIAD tr_B3SD52_B3SD52_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_33760 PE=4 SV=1			
N11.HOG0000060	OG0000007	n537																												Trichoplax_specH2_tr_A0A369RQ73_A0A369RQ73_9METZ tr|A0A369RQ73|A0A369RQ73_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011343 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RIU2_B3RIU2_TRIAD tr_B3RIU2_B3RIU2_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_51368 PE=4 SV=1			
N11.HOG0000061	OG0000007	n538																												Trichoplax_specH2_tr_A0A369RPH5_A0A369RPH5_9METZ tr|A0A369RPH5|A0A369RPH5_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011565 PE=4 SV=1, Trichoplax_specH2_tr_A0A369S4T6_A0A369S4T6_9METZ tr|A0A369S4T6|A0A369S4T6_9METZ Mucin-like protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007189 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RN78_A0A369RN78_9METZ tr|A0A369RN78|A0A369RN78_9METZ Latent-transforming growth factor beta-binding protein 1 _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011578 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SES2_B3SES2_TRIAD tr_B3SES2_B3SES2_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62756 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SDW9_B3SDW9_TRIAD tr_B3SDW9_B3SDW9_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62473 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SDW6_B3SDW6_TRIAD tr_B3SDW6_B3SDW6_TRIAD EGF-like domain-containing protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62471 PE=4 SV=1			
N11.HOG0000062	OG0000007	n544																													Tricoplax_adhaerens_tr_B3RS19_B3RS19_TRIAD tr_B3RS19_B3RS19_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_54445 PE=4 SV=1, Tricoplax_adhaerens_tr_B3RZV6_B3RZV6_TRIAD tr_B3RZV6_B3RZV6_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_27138 PE=4 SV=1			
N11.HOG0000063	OG0000007	n548																												Trichoplax_specH2_tr_A0A369RWY4_A0A369RWY4_9METZ tr|A0A369RWY4|A0A369RWY4_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008034 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RS17_B3RS17_TRIAD tr_B3RS17_B3RS17_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_54443 PE=4 SV=1			
N11.HOG0000064	OG0000007	n552																												Trichoplax_specH2_tr_A0A369SB42_A0A369SB42_9METZ tr|A0A369SB42|A0A369SB42_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_004605 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZV7_B3RZV7_TRIAD tr_B3RZV7_B3RZV7_TRIAD VWFD domain-containing protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_14672 PE=4 SV=1			
N11.HOG0000065	OG0000007	n553																												Trichoplax_specH2_tr_A0A369RXM4_A0A369RXM4_9METZ tr|A0A369RXM4|A0A369RXM4_9METZ Mucin-like protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008039 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SEN2_B3SEN2_TRIAD tr_B3SEN2_B3SEN2_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62718 PE=4 SV=1			
N11.HOG0000066	OG0000007	n554																												Trichoplax_specH2_tr_A0A369RXN5_A0A369RXN5_9METZ tr|A0A369RXN5|A0A369RXN5_9METZ Fibrillin-2 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_008036 PE=3 SV=1	Tricoplax_adhaerens_tr_B3SEJ1_B3SEJ1_TRIAD tr_B3SEJ1_B3SEJ1_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62682 PE=4 SV=1, Tricoplax_adhaerens_tr_B3RS22_B3RS22_TRIAD tr_B3RS22_B3RS22_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_54448 PE=3 SV=1			
N11.HOG0000067	OG0000007	n557																												Trichoplax_specH2_tr_A0A369RY18_A0A369RY18_9METZ tr|A0A369RY18|A0A369RY18_9METZ Mucin-like protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007838 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RQ10_B3RQ10_TRIAD tr_B3RQ10_B3RQ10_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_53736 PE=4 SV=1			
N11.HOG0000068	OG0000007	n558																												Trichoplax_specH2_tr_A0A369RNR1_A0A369RNR1_9METZ tr|A0A369RNR1|A0A369RNR1_9METZ Mucin-like protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011392 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RXL3_A0A369RXL3_9METZ tr|A0A369RXL3|A0A369RXL3_9METZ Mucin-like protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007837 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RQ07_B3RQ07_TRIAD tr_B3RQ07_B3RQ07_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_53733 PE=4 SV=1			
N11.HOG0000069	OG0000007	n587																												Trichoplax_specH2_tr_A0A369SI60_A0A369SI60_9METZ tr|A0A369SI60|A0A369SI60_9METZ Delta and Notch-like epidermal growth factor-related receptor OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_001367 PE=4 SV=1				
N11.HOG0000070	OG0000007	n613																													Tricoplax_adhaerens_tr_B3SCC4_B3SCC4_TRIAD tr_B3SCC4_B3SCC4_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_33213 PE=4 SV=1			
N11.HOG0000071	OG0000007	n648																													Tricoplax_adhaerens_tr_B3SDB5_B3SDB5_TRIAD tr_B3SDB5_B3SDB5_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_33810 PE=4 SV=1			
N11.HOG0000072	OG0000007	n656																												Trichoplax_specH2_tr_A0A369S2C9_A0A369S2C9_9METZ tr|A0A369S2C9|A0A369S2C9_9METZ Pro-epidermal growth factor OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007469 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SDB2_B3SDB2_TRIAD tr_B3SDB2_B3SDB2_TRIAD EGF-like domain-containing protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62270 PE=4 SV=1			
N11.HOG0000073	OG0000007	n657																												Trichoplax_specH2_tr_A0A369S0Z1_A0A369S0Z1_9METZ tr|A0A369S0Z1|A0A369S0Z1_9METZ Nidogen-2 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007470 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SDB3_B3SDB3_TRIAD tr_B3SDB3_B3SDB3_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62271 PE=4 SV=1			
N11.HOG0000074	OG0000007	n658																												Trichoplax_specH2_tr_A0A369RUV9_A0A369RUV9_9METZ tr|A0A369RUV9|A0A369RUV9_9METZ Pro-epidermal growth factor OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010664 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SDN3_B3SDN3_TRIAD tr_B3SDN3_B3SDN3_TRIAD EGF-like domain-containing protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62390 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SDN4_B3SDN4_TRIAD tr_B3SDN4_B3SDN4_TRIAD Predicted protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62391 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SDN5_B3SDN5_TRIAD tr_B3SDN5_B3SDN5_TRIAD EGF-like domain-containing protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62392 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SDR0_B3SDR0_TRIAD tr_B3SDR0_B3SDR0_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_62420 PE=4 SV=1			
N11.HOG0000075	OG0000008	n31																												Trichoplax_specH2_tr_A0A369SBV7_A0A369SBV7_9METZ tr|A0A369SBV7|A0A369SBV7_9METZ Neurogenic locus Notch protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_003110 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RS24_B3RS24_TRIAD tr_B3RS24_B3RS24_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_22166 PE=4 SV=1			
N11.HOG0000076	OG0000008	n68																													Tricoplax_adhaerens_tr_B3RZW0_B3RZW0_TRIAD tr_B3RZW0_B3RZW0_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_26146 PE=4 SV=1			
N11.HOG0000077	OG0000008	n73																													Tricoplax_adhaerens_tr_B3RNJ4_B3RNJ4_TRIAD tr_B3RNJ4_B3RNJ4_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_21526 PE=4 SV=1			
N11.HOG0000078	OG0000008	n91																													Tricoplax_adhaerens_tr_B3RZW2_B3RZW2_TRIAD tr_B3RZW2_B3RZW2_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_26462 PE=4 SV=1, Tricoplax_adhaerens_tr_B3RZV8_B3RZV8_TRIAD tr_B3RZV8_B3RZV8_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_26206 PE=4 SV=1			
N11.HOG0000079	OG0000008	n98																												Trichoplax_specH2_tr_A0A369RN33_A0A369RN33_9METZ tr|A0A369RN33|A0A369RN33_9METZ Fibropellin-3 _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011763 PE=4 SV=1				
N11.HOG0000080	OG0000008	n128																												Trichoplax_specH2_tr_A0A369S2T8_A0A369S2T8_9METZ tr|A0A369S2T8|A0A369S2T8_9METZ Neurogenic locus Notch protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007419 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZW5_B3RZW5_TRIAD tr_B3RZW5_B3RZW5_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57599 PE=4 SV=1			
N11.HOG0000081	OG0000008	n147																												Trichoplax_specH2_tr_A0A369RTQ9_A0A369RTQ9_9METZ tr|A0A369RTQ9|A0A369RTQ9_9METZ Neurogenic locus notch-like protein 2 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010552 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZ29_B3RZ29_TRIAD tr_B3RZ29_B3RZ29_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57306 PE=4 SV=1			
N11.HOG0000082	OG0000008	n149																												Trichoplax_specH2_tr_A0A369RSJ3_A0A369RSJ3_9METZ tr|A0A369RSJ3|A0A369RSJ3_9METZ Fibropellin-1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010551 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZ28_B3RZ28_TRIAD tr_B3RZ28_B3RZ28_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57305 PE=4 SV=1			
N11.HOG0000083	OG0000008	n150																												Trichoplax_specH2_tr_A0A369RRM3_A0A369RRM3_9METZ tr|A0A369RRM3|A0A369RRM3_9METZ Fibropellin-1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010553 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZ31_B3RZ31_TRIAD tr_B3RZ31_B3RZ31_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_26631 PE=4 SV=1			
N11.HOG0000084	OG0000008	n156																												Trichoplax_specH2_tr_A0A369SB97_A0A369SB97_9METZ tr|A0A369SB97|A0A369SB97_9METZ Fibropellin-1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_004606 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZV9_B3RZV9_TRIAD tr_B3RZV9_B3RZV9_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57593 PE=4 SV=1			
N11.HOG0000085	OG0000008	n157																												Trichoplax_specH2_tr_A0A369S1F4_A0A369S1F4_9METZ tr|A0A369S1F4|A0A369S1F4_9METZ Fibropellin-1 _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007416 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RZW1_B3RZW1_TRIAD tr_B3RZW1_B3RZW1_TRIAD Expressed protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_64025 PE=4 SV=1			
N11.HOG0000086	OG0000008	n158																													Tricoplax_adhaerens_tr_B3RZ25_B3RZ25_TRIAD tr_B3RZ25_B3RZ25_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57302 PE=4 SV=1			
N11.HOG0000087	OG0000008	n267																												Trichoplax_specH2_tr_A0A369RQN3_A0A369RQN3_9METZ tr|A0A369RQN3|A0A369RQN3_9METZ Oncoprotein-induced transcript 3 protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010898 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RK62_B3RK62_TRIAD tr_B3RK62_B3RK62_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_63477 PE=4 SV=1			
N11.HOG0000088	OG0000008	n271																												Trichoplax_specH2_tr_A0A369RVT7_A0A369RVT7_9METZ tr|A0A369RVT7|A0A369RVT7_9METZ Oncoprotein-induced transcript 3 protein OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010640 PE=4 SV=1	Tricoplax_adhaerens_tr_B3S5W3_B3S5W3_TRIAD tr_B3S5W3_B3S5W3_TRIAD Predicted protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_59529 PE=4 SV=1			
N11.HOG0000089	OG0000008	n272																												Trichoplax_specH2_tr_A0A369SAR6_A0A369SAR6_9METZ tr|A0A369SAR6|A0A369SAR6_9METZ Neurogenic locus notch-like protein 1 _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_004287 PE=4 SV=1, Trichoplax_specH2_tr_A0A369S4F0_A0A369S4F0_9METZ tr|A0A369S4F0|A0A369S4F0_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_006297 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RZ02_A0A369RZ02_9METZ tr|A0A369RZ02|A0A369RZ02_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007780 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RNP9_B3RNP9_TRIAD tr_B3RNP9_B3RNP9_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_53244 PE=4 SV=1			
N11.HOG0000090	OG0000008	n275																												Trichoplax_specH2_tr_A0A369RPA6_A0A369RPA6_9METZ tr|A0A369RPA6|A0A369RPA6_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_011618 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RQA4_A0A369RQA4_9METZ tr|A0A369RQA4|A0A369RQA4_9METZ Neurogenic locus Notch protein _Fragment_ OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010772 PE=4 SV=1, Trichoplax_specH2_tr_A0A369RQ96_A0A369RQ96_9METZ tr|A0A369RQ96|A0A369RQ96_9METZ Fibropellin-1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010769 PE=4 SV=1				
N11.HOG0000091	OG0000008	n277																												Trichoplax_specH2_tr_A0A369RYD6_A0A369RYD6_9METZ tr|A0A369RYD6|A0A369RYD6_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_007985 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RRK3_B3RRK3_TRIAD tr_B3RRK3_B3RRK3_TRIAD Predicted protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_54273 PE=4 SV=1			
N11.HOG0000092	OG0000008	n322																													Tricoplax_adhaerens_tr_B3RRJ8_B3RRJ8_TRIAD tr_B3RRJ8_B3RRJ8_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_37340 PE=4 SV=1			
N11.HOG0000093	OG0000008	n325																													Tricoplax_adhaerens_tr_B3SCF3_B3SCF3_TRIAD tr_B3SCF3_B3SCF3_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_61951 PE=4 SV=1			
N11.HOG0000094	OG0000008	n326																												Trichoplax_specH2_tr_A0A369RQA9_A0A369RQA9_9METZ tr|A0A369RQA9|A0A369RQA9_9METZ Neurogenic locus notch-like protein 3 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_010771 PE=4 SV=1	Tricoplax_adhaerens_tr_B3RRJ9_B3RRJ9_TRIAD tr_B3RRJ9_B3RRJ9_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_22228 PE=4 SV=1, Tricoplax_adhaerens_tr_B3SE78_B3SE78_TRIAD tr_B3SE78_B3SE78_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_34389 PE=4 SV=1			
N11.HOG0000095	OG0000008	n335																													Tricoplax_adhaerens_tr_B3RWU9_B3RWU9_TRIAD tr_B3RWU9_B3RWU9_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_25138 PE=4 SV=1			
N11.HOG0000096	OG0000008	n343																													Tricoplax_adhaerens_tr_B3S9P8_B3S9P8_TRIAD tr_B3S9P8_B3S9P8_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_31830 PE=4 SV=1			
N11.HOG0000097	OG0000008	n524																													Tricoplax_adhaerens_tr_B3RZ30_B3RZ30_TRIAD tr_B3RZ30_B3RZ30_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_26446 PE=4 SV=1			
N11.HOG0000098	OG0000008	n546																													Tricoplax_adhaerens_tr_B3S1M9_B3S1M9_TRIAD tr_B3S1M9_B3S1M9_TRIAD Uncharacterized protein OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_57820 PE=4 SV=1			
N11.HOG0000099	OG0000008	n555																													Tricoplax_adhaerens_tr_B3RJG7_B3RJG7_TRIAD tr_B3RJG7_B3RJG7_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_4054 PE=4 SV=1			
N11.HOG0000100	OG0000008	n563																													Tricoplax_adhaerens_tr_B3SFP7_B3SFP7_TRIAD tr_B3SFP7_B3SFP7_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_35120 PE=4 SV=1			
N11.HOG0000101	OG0000008	n566																													Tricoplax_adhaerens_tr_B3SAL6_B3SAL6_TRIAD tr_B3SAL6_B3SAL6_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_1375 PE=4 SV=1			
N11.HOG0000102	OG0000008	n569																													Tricoplax_adhaerens_tr_B3SCF4_B3SCF4_TRIAD tr_B3SCF4_B3SCF4_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_1758 PE=4 SV=1, Tricoplax_adhaerens_tr_B3RX46_B3RX46_TRIAD tr_B3RX46_B3RX46_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_25024 PE=4 SV=1, Tricoplax_adhaerens_tr_B3RRK2_B3RRK2_TRIAD tr_B3RRK2_B3RRK2_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_22358 PE=4 SV=1			
N11.HOG0000103	OG0000008	n597																												Trichoplax_specH2_tr_A0A369S505_A0A369S505_9METZ tr|A0A369S505|A0A369S505_9METZ Neurogenic locus notch-like protein 1 OS=Trichoplax sp. H2 OX=287889 GN=TrispH2_006298 PE=4 SV=1	Tricoplax_adhaerens_tr_B3SCF5_B3SCF5_TRIAD tr_B3SCF5_B3SCF5_TRIAD Uncharacterized protein _Fragment_ OS=Trichoplax adhaerens OX=10228 GN=TRIADDRAFT_3006 PE=4 SV=1			
