HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N20.HOG0000121	OG0000011	n419																							Beroe_ovata_Bova1_4.0488.g3.t1 Bova1_4.0488.g3.t1, Beroe_ovata_Bova1_4.0129.g13.t1 Bova1_4.0129.g13.t1, Beroe_ovata_Bova1_4.0137.g25.t1 Bova1_4.0137.g25.t1	Mnemiopsis_leidyi_ML011731a ML011731a								
N20.HOG0000122	OG0000011	n433																							Beroe_ovata_Bova1_4.0201.g17.t1 Bova1_4.0201.g17.t1	Mnemiopsis_leidyi_ML170111a ML170111a								
N20.HOG0000123	OG0000011	n436																							Beroe_ovata_Bova1_4.0035.g21.t1 Bova1_4.0035.g21.t1									
N20.HOG0000124	OG0000011	n444																								Mnemiopsis_leidyi_ML07915a ML07915a, Mnemiopsis_leidyi_ML156510a ML156510a								
N20.HOG0000125	OG0000011	n447																								Mnemiopsis_leidyi_ML14971a ML14971a								
N20.HOG0000126	OG0000011	n450																								Mnemiopsis_leidyi_ML311627a ML311627a								
N20.HOG0000127	OG0000011	n451																								Mnemiopsis_leidyi_ML13771a ML13771a, Mnemiopsis_leidyi_ML011717a ML011717a, Mnemiopsis_leidyi_ML011718a ML011718a								
N20.HOG0000128	OG0000011	n455																							Beroe_ovata_Bova1_4.0169.g24.t1 Bova1_4.0169.g24.t1	Mnemiopsis_leidyi_ML00645a ML00645a								
N20.HOG0000129	OG0000012	n4																								Mnemiopsis_leidyi_ML31161a ML31161a								
N20.HOG0000130	OG0000012	n6																							Beroe_ovata_Bova1_4.0198.g22.t1 Bova1_4.0198.g22.t1									
N20.HOG0000131	OG0000012	n10																							Beroe_ovata_Bova1_4.0198.g23.t1 Bova1_4.0198.g23.t1	Mnemiopsis_leidyi_ML03227a ML03227a								
N20.HOG0000132	OG0000012	n11																							Beroe_ovata_Bova1_4.0322.g6.t1 Bova1_4.0322.g6.t1	Mnemiopsis_leidyi_ML231816a ML231816a								
N20.HOG0000133	OG0000012	n274																							Beroe_ovata_Bova1_4.0055.g43.t1 Bova1_4.0055.g43.t1	Mnemiopsis_leidyi_ML065752a ML065752a, Mnemiopsis_leidyi_ML12185a ML12185a								
N20.HOG0000134	OG0000012	n279																							Beroe_ovata_Bova1_4.0090.g28.t2 Bova1_4.0090.g28.t2, Beroe_ovata_Bova1_4.0090.g28.t1 Bova1_4.0090.g28.t1, Beroe_ovata_Bova1_4.0548.g1.t2 Bova1_4.0548.g1.t2, Beroe_ovata_Bova1_4.0548.g1.t1 Bova1_4.0548.g1.t1	Mnemiopsis_leidyi_ML11032a ML11032a, Mnemiopsis_leidyi_ML022012a ML022012a, Mnemiopsis_leidyi_ML11033a ML11033a								
N20.HOG0000135	OG0000012	n287																								Mnemiopsis_leidyi_ML41863a ML41863a								
N20.HOG0000136	OG0000012	n298																							Beroe_ovata_Bova1_4.0289.g14.t1 Bova1_4.0289.g14.t1, Beroe_ovata_Bova1_4.1104.g1.t1 Bova1_4.1104.g1.t1, Beroe_ovata_Bova1_4.0289.g13.t1 Bova1_4.0289.g13.t1	Mnemiopsis_leidyi_ML03131a ML03131a								
N20.HOG0000137	OG0000012	n308																								Mnemiopsis_leidyi_ML14247a ML14247a, Mnemiopsis_leidyi_ML14246a ML14246a								
N20.HOG0000138	OG0000012	n310																								Mnemiopsis_leidyi_ML154123a ML154123a								
N20.HOG0000139	OG0000012	n311																								Mnemiopsis_leidyi_ML033232a ML033232a, Mnemiopsis_leidyi_ML033230a ML033230a								
N20.HOG0000140	OG0000012	n314																							Beroe_ovata_Bova1_4.0022.g13.t1 Bova1_4.0022.g13.t1	Mnemiopsis_leidyi_ML22301a ML22301a, Mnemiopsis_leidyi_ML173711a ML173711a								
N20.HOG0000141	OG0000012	n318																								Mnemiopsis_leidyi_ML009817a ML009817a, Mnemiopsis_leidyi_ML463511a ML463511a								
N20.HOG0000142	OG0000012	n323																								Mnemiopsis_leidyi_ML01517a ML01517a								
N20.HOG0000143	OG0000012	n325																							Beroe_ovata_Bova1_4.0002.g147.t1 Bova1_4.0002.g147.t1, Beroe_ovata_Bova1_4.0002.g148.t1 Bova1_4.0002.g148.t1	Mnemiopsis_leidyi_ML145831a ML145831a								
N20.HOG0000144	OG0000012	n332																							Beroe_ovata_Bova1_4.0016.g45.t1 Bova1_4.0016.g45.t1, Beroe_ovata_Bova1_4.0334.g4.t1 Bova1_4.0334.g4.t1, Beroe_ovata_Bova1_4.0334.g5.t1 Bova1_4.0334.g5.t1	Mnemiopsis_leidyi_ML019233a ML019233a								
N20.HOG0000145	OG0000012	n336																							Beroe_ovata_Bova1_4.0016.g46.t1 Bova1_4.0016.g46.t1	Mnemiopsis_leidyi_ML07218a ML07218a								
N20.HOG0000146	OG0000012	n338																							Beroe_ovata_Bova1_4.0040.g53.t1 Bova1_4.0040.g53.t1, Beroe_ovata_Bova1_4.0040.g52.t1 Bova1_4.0040.g52.t1									
N20.HOG0000147	OG0000012	n340																								Mnemiopsis_leidyi_ML005212a ML005212a								
N20.HOG0000148	OG0000012	n343																								Mnemiopsis_leidyi_ML14013a ML14013a, Mnemiopsis_leidyi_ML005213a ML005213a								
N20.HOG0000149	OG0000012	n346																							Beroe_ovata_Bova1_4.0021.g74.t1 Bova1_4.0021.g74.t1	Mnemiopsis_leidyi_ML048120a ML048120a								
N20.HOG0000150	OG0000012	n348																							Beroe_ovata_Bova1_4.0206.g5.t1 Bova1_4.0206.g5.t1, Beroe_ovata_Bova1_4.0206.g4.t1 Bova1_4.0206.g4.t1	Mnemiopsis_leidyi_ML055015a ML055015a								
N20.HOG0000151	OG0000012	n352																							Beroe_ovata_Bova1_4.0042.g21.t1 Bova1_4.0042.g21.t1, Beroe_ovata_Bova1_4.0042.g22.t1 Bova1_4.0042.g22.t1, Beroe_ovata_Bova1_4.0602.g3.t1 Bova1_4.0602.g3.t1	Mnemiopsis_leidyi_ML18936a ML18936a								
N20.HOG0000152	OG0000012	n356																							Beroe_ovata_Bova1_4.0463.g7.t2 Bova1_4.0463.g7.t2, Beroe_ovata_Bova1_4.0463.g7.t1 Bova1_4.0463.g7.t1, Beroe_ovata_Bova1_4.0016.g72.t1 Bova1_4.0016.g72.t1	Mnemiopsis_leidyi_ML00638a ML00638a, Mnemiopsis_leidyi_ML093517a ML093517a								
N20.HOG0000153	OG0000012	n361																							Beroe_ovata_Bova1_4.0299.g11.t1 Bova1_4.0299.g11.t1	Mnemiopsis_leidyi_ML223525a ML223525a, Mnemiopsis_leidyi_ML32223a ML32223a								
N20.HOG0000154	OG0000012	n366																							Beroe_ovata_Bova1_4.0496.g4.t1 Bova1_4.0496.g4.t1, Beroe_ovata_Bova1_4.0048.g63.t1 Bova1_4.0048.g63.t1, Beroe_ovata_Bova1_4.0048.g62.t1 Bova1_4.0048.g62.t1	Mnemiopsis_leidyi_ML189317a ML189317a								
N20.HOG0000155	OG0000012	n369																							Beroe_ovata_Bova1_4.0484.g2.t1 Bova1_4.0484.g2.t1	Mnemiopsis_leidyi_ML00495a ML00495a								
N20.HOG0000156	OG0000012	n396																								Mnemiopsis_leidyi_ML020019a ML020019a								
N20.HOG0000157	OG0000013	n38																							Beroe_ovata_Bova1_4.0066.g65.t1 Bova1_4.0066.g65.t1	Mnemiopsis_leidyi_ML101013a ML101013a								
N20.HOG0000158	OG0000013	n237																							Beroe_ovata_Bova1_4.0140.g20.t1 Bova1_4.0140.g20.t1	Mnemiopsis_leidyi_ML06021a ML06021a								
N20.HOG0000159	OG0000013	n360																							Beroe_ovata_Bova1_4.0030.g66.t1 Bova1_4.0030.g66.t1	Mnemiopsis_leidyi_ML07528a ML07528a								
N20.HOG0000160	OG0000013	n364																							Beroe_ovata_Bova1_4.0064.g51.t1 Bova1_4.0064.g51.t1, Beroe_ovata_Bova1_4.0064.g52.t1 Bova1_4.0064.g52.t1	Mnemiopsis_leidyi_ML01051a ML01051a								
N20.HOG0000161	OG0000015	n64																							Beroe_ovata_Bova1_4.0052.g5.t1 Bova1_4.0052.g5.t1, Beroe_ovata_Bova1_4.0628.g1.t1 Bova1_4.0628.g1.t1	Mnemiopsis_leidyi_ML25991a ML25991a								
N20.HOG0000162	OG0000015	n72																							Beroe_ovata_Bova1_4.0080.g8.t1 Bova1_4.0080.g8.t1, Beroe_ovata_Bova1_4.0039.g24.t1 Bova1_4.0039.g24.t1, Beroe_ovata_Bova1_4.0237.g3.t1 Bova1_4.0237.g3.t1, Beroe_ovata_Bova1_4.0030.g78.t1 Bova1_4.0030.g78.t1	Mnemiopsis_leidyi_ML17012a ML17012a								
N20.HOG0000163	OG0000016	n83																							Beroe_ovata_Bova1_4.0017.g73.t1 Bova1_4.0017.g73.t1	Mnemiopsis_leidyi_ML282519a ML282519a								
N20.HOG0000164	OG0000016	n96																							Beroe_ovata_Bova1_4.0289.g3.t1 Bova1_4.0289.g3.t1, Beroe_ovata_Bova1_4.0289.g2.t1 Bova1_4.0289.g2.t1	Mnemiopsis_leidyi_ML22971a ML22971a								
N20.HOG0000165	OG0000016	n330																							Beroe_ovata_Bova1_4.0108.g30.t1 Bova1_4.0108.g30.t1, Beroe_ovata_Bova1_4.0236.g7.t1 Bova1_4.0236.g7.t1	Mnemiopsis_leidyi_ML13379a ML13379a, Mnemiopsis_leidyi_ML073224a ML073224a								
N20.HOG0000166	OG0000016	n342																							Beroe_ovata_Bova1_4.0254.g4.t1 Bova1_4.0254.g4.t1	Mnemiopsis_leidyi_ML305524a ML305524a								
N20.HOG0000167	OG0000016	n344																							Beroe_ovata_Bova1_4.0289.g10.t1 Bova1_4.0289.g10.t1, Beroe_ovata_Bova1_4.0289.g9.t1 Bova1_4.0289.g9.t1	Mnemiopsis_leidyi_ML227810a ML227810a, Mnemiopsis_leidyi_ML14713a ML14713a, Mnemiopsis_leidyi_ML14714a ML14714a, Mnemiopsis_leidyi_ML030215a ML030215a, Mnemiopsis_leidyi_ML35325a ML35325a								
N20.HOG0000168	OG0000016	n351																							Beroe_ovata_Bova1_4.3261.g1.t1 Bova1_4.3261.g1.t1	Mnemiopsis_leidyi_ML110511a ML110511a, Mnemiopsis_leidyi_ML33825a ML33825a								
N20.HOG0000169	OG0000016	n353																							Beroe_ovata_Bova1_4.0098.g32.t1 Bova1_4.0098.g32.t1	Mnemiopsis_leidyi_ML11342a ML11342a, Mnemiopsis_leidyi_ML104211a ML104211a, Mnemiopsis_leidyi_ML218938a ML218938a								
N20.HOG0000170	OG0000016	n358																							Beroe_ovata_Bova1_4.0028.g5.t1 Bova1_4.0028.g5.t1	Mnemiopsis_leidyi_ML077631a ML077631a								
N20.HOG0000171	OG0000016	n366																							Beroe_ovata_Bova1_4.0001.g168.t1 Bova1_4.0001.g168.t1	Mnemiopsis_leidyi_ML175611a ML175611a, Mnemiopsis_leidyi_ML19191a ML19191a								
N20.HOG0000172	OG0000017	n4																								Mnemiopsis_leidyi_ML04477a ML04477a								
N20.HOG0000173	OG0000017	n6																							Beroe_ovata_Bova1_4.0122.g5.t1 Bova1_4.0122.g5.t1, Beroe_ovata_Bova1_4.0122.g4.t1 Bova1_4.0122.g4.t1	Mnemiopsis_leidyi_ML025013a ML025013a								
N20.HOG0000174	OG0000017	n9																							Beroe_ovata_Bova1_4.0025.g11.t1 Bova1_4.0025.g11.t1	Mnemiopsis_leidyi_ML005334a ML005334a, Mnemiopsis_leidyi_ML098613a ML098613a, Mnemiopsis_leidyi_ML098614a ML098614a								
N20.HOG0000175	OG0000017	n298																							Beroe_ovata_Bova1_4.0021.g29.t1 Bova1_4.0021.g29.t1	Mnemiopsis_leidyi_ML023111a ML023111a, Mnemiopsis_leidyi_ML200228a ML200228a								
N20.HOG0000176	OG0000017	n302																							Beroe_ovata_Bova1_4.0101.g29.t1 Bova1_4.0101.g29.t1	Mnemiopsis_leidyi_ML200229a ML200229a								
N20.HOG0000177	OG0000018	n63																								Mnemiopsis_leidyi_ML02231a ML02231a, Mnemiopsis_leidyi_ML02243a ML02243a, Mnemiopsis_leidyi_ML006919a ML006919a, Mnemiopsis_leidyi_ML096926a ML096926a								
N20.HOG0000178	OG0000018	n298																							Beroe_ovata_Bova1_4.0023.g78.t1 Bova1_4.0023.g78.t1, Beroe_ovata_Bova1_4.0023.g78.t2 Bova1_4.0023.g78.t2	Mnemiopsis_leidyi_ML044129a ML044129a								
N20.HOG0000179	OG0000019	n11																							Beroe_ovata_Bova1_4.0045.g60.t1 Bova1_4.0045.g60.t1	Mnemiopsis_leidyi_ML368911a ML368911a, Mnemiopsis_leidyi_ML368915a ML368915a								
N20.HOG0000180	OG0000019	n19																							Beroe_ovata_Bova1_4.0002.g73.t1 Bova1_4.0002.g73.t1, Beroe_ovata_Bova1_4.0002.g74.t1 Bova1_4.0002.g74.t1	Mnemiopsis_leidyi_ML102235a ML102235a								
N20.HOG0000181	OG0000019	n32																							Beroe_ovata_Bova1_4.0050.g21.t1 Bova1_4.0050.g21.t1, Beroe_ovata_Bova1_4.0050.g20.t1 Bova1_4.0050.g20.t1	Mnemiopsis_leidyi_ML35889a ML35889a								
N20.HOG0000182	OG0000019	n44																							Beroe_ovata_Bova1_4.0118.g26.t1 Bova1_4.0118.g26.t1	Mnemiopsis_leidyi_ML19322b ML19322b								
N20.HOG0000183	OG0000019	n103																							Beroe_ovata_Bova1_4.0186.g10.t1 Bova1_4.0186.g10.t1	Mnemiopsis_leidyi_ML200252a ML200252a, Mnemiopsis_leidyi_ML200253a ML200253a								
N20.HOG0000184	OG0000019	n118																							Beroe_ovata_Bova1_4.0040.g35.t3 Bova1_4.0040.g35.t3, Beroe_ovata_Bova1_4.0040.g35.t2 Bova1_4.0040.g35.t2	Mnemiopsis_leidyi_ML218835a ML218835a								
N20.HOG0000185	OG0000019	n316																							Beroe_ovata_Bova1_4.0137.g24.t1 Bova1_4.0137.g24.t1, Beroe_ovata_Bova1_4.0137.g23.t1 Bova1_4.0137.g23.t1	Mnemiopsis_leidyi_ML34871b ML34871b								
N20.HOG0000186	OG0000021	n2																							Beroe_ovata_Bova1_4.0007.g25.t2 Bova1_4.0007.g25.t2, Beroe_ovata_Bova1_4.0007.g25.t3 Bova1_4.0007.g25.t3, Beroe_ovata_Bova1_4.0007.g25.t5 Bova1_4.0007.g25.t5, Beroe_ovata_Bova1_4.0007.g25.t4 Bova1_4.0007.g25.t4, Beroe_ovata_Bova1_4.0007.g25.t1 Bova1_4.0007.g25.t1	Mnemiopsis_leidyi_ML06733a ML06733a, Mnemiopsis_leidyi_ML06732a ML06732a								
N20.HOG0000187	OG0000021	n167																							Beroe_ovata_Bova1_4.0442.g1.t2 Bova1_4.0442.g1.t2, Beroe_ovata_Bova1_4.0442.g1.t1 Bova1_4.0442.g1.t1	Mnemiopsis_leidyi_ML094333a ML094333a								
N20.HOG0000188	OG0000021	n170																							Beroe_ovata_Bova1_4.0288.g8.t2 Bova1_4.0288.g8.t2, Beroe_ovata_Bova1_4.0288.g8.t3 Bova1_4.0288.g8.t3, Beroe_ovata_Bova1_4.0288.g8.t4 Bova1_4.0288.g8.t4, Beroe_ovata_Bova1_4.0288.g8.t1 Bova1_4.0288.g8.t1	Mnemiopsis_leidyi_ML03664a ML03664a								
N20.HOG0000189	OG0000021	n177																							Beroe_ovata_Bova1_4.0072.g25.t1 Bova1_4.0072.g25.t1	Mnemiopsis_leidyi_ML082718a ML082718a								
N20.HOG0000190	OG0000021	n192																							Beroe_ovata_Bova1_4.0018.g74.t1 Bova1_4.0018.g74.t1	Mnemiopsis_leidyi_ML02274a ML02274a								
N20.HOG0000191	OG0000021	n194																							Beroe_ovata_Bova1_4.0226.g12.t1 Bova1_4.0226.g12.t1									
N20.HOG0000192	OG0000022	n111																								Mnemiopsis_leidyi_ML01536a ML01536a								
N20.HOG0000193	OG0000022	n113																							Beroe_ovata_Bova1_4.0785.g1.t1 Bova1_4.0785.g1.t1	Mnemiopsis_leidyi_ML00134a ML00134a								
N20.HOG0000194	OG0000022	n116																							Beroe_ovata_Bova1_4.0354.g2.t1 Bova1_4.0354.g2.t1, Beroe_ovata_Bova1_4.0085.g13.t1 Bova1_4.0085.g13.t1	Mnemiopsis_leidyi_ML139112a ML139112a								
N20.HOG0000195	OG0000022	n122																							Beroe_ovata_Bova1_4.0298.g2.t1 Bova1_4.0298.g2.t1	Mnemiopsis_leidyi_ML148937a ML148937a								
N20.HOG0000196	OG0000022	n125																							Beroe_ovata_Bova1_4.0337.g7.t1 Bova1_4.0337.g7.t1, Beroe_ovata_Bova1_4.0337.g7.t2 Bova1_4.0337.g7.t2	Mnemiopsis_leidyi_ML08207a ML08207a								
N20.HOG0000197	OG0000022	n128																								Mnemiopsis_leidyi_ML03242a ML03242a								
N20.HOG0000198	OG0000023	n6																							Beroe_ovata_Bova1_4.0174.g1.t1 Bova1_4.0174.g1.t1, Beroe_ovata_Bova1_4.0174.g2.t1 Bova1_4.0174.g2.t1, Beroe_ovata_Bova1_4.0076.g65.t1 Bova1_4.0076.g65.t1	Mnemiopsis_leidyi_ML069122a ML069122a								
N20.HOG0000199	OG0000023	n10																							Beroe_ovata_Bova1_4.0120.g4.t1 Bova1_4.0120.g4.t1, Beroe_ovata_Bova1_4.0595.g2.t1 Bova1_4.0595.g2.t1, Beroe_ovata_Bova1_4.0008.g40.t1 Bova1_4.0008.g40.t1	Mnemiopsis_leidyi_ML05372a ML05372a								
N20.HOG0000200	OG0000024	n12																								Mnemiopsis_leidyi_ML327428a ML327428a, Mnemiopsis_leidyi_ML37461a ML37461a								
N20.HOG0000201	OG0000024	n151																							Beroe_ovata_Bova1_4.0234.g25.t1 Bova1_4.0234.g25.t1, Beroe_ovata_Bova1_4.0234.g20.t2 Bova1_4.0234.g20.t2, Beroe_ovata_Bova1_4.0234.g20.t1 Bova1_4.0234.g20.t1	Mnemiopsis_leidyi_ML03706a ML03706a								
N20.HOG0000202	OG0000024	n158																							Beroe_ovata_Bova1_4.0002.g2.t1 Bova1_4.0002.g2.t1, Beroe_ovata_Bova1_4.0002.g2.t3 Bova1_4.0002.g2.t3, Beroe_ovata_Bova1_4.0002.g2.t2 Bova1_4.0002.g2.t2	Mnemiopsis_leidyi_ML10106a ML10106a								
N20.HOG0000203	OG0000024	n163																							Beroe_ovata_Bova1_4.0008.g32.t1 Bova1_4.0008.g32.t1	Mnemiopsis_leidyi_ML07116a ML07116a								
N20.HOG0000204	OG0000028	n149																							Beroe_ovata_Bova1_4.0039.g12.t1 Bova1_4.0039.g12.t1, Beroe_ovata_Bova1_4.0039.g13.t1 Bova1_4.0039.g13.t1	Mnemiopsis_leidyi_ML18175a ML18175a								
N20.HOG0000205	OG0000028	n154																								Mnemiopsis_leidyi_ML25069a ML25069a								
N20.HOG0000206	OG0000028	n157																							Beroe_ovata_Bova1_4.0028.g12.t1 Bova1_4.0028.g12.t1, Beroe_ovata_Bova1_4.0028.g11.t1 Bova1_4.0028.g11.t1	Mnemiopsis_leidyi_ML034334a ML034334a, Mnemiopsis_leidyi_ML18198a ML18198a, Mnemiopsis_leidyi_ML034335a ML034335a								
N20.HOG0000207	OG0000028	n162																							Beroe_ovata_Bova1_4.0028.g10.t1 Bova1_4.0028.g10.t1	Mnemiopsis_leidyi_ML034336a ML034336a, Mnemiopsis_leidyi_ML18197a ML18197a, Mnemiopsis_leidyi_ML034337a ML034337a								
N20.HOG0000208	OG0000028	n165																							Beroe_ovata_Bova1_4.0039.g14.t1 Bova1_4.0039.g14.t1, Beroe_ovata_Bova1_4.0039.g15.t1 Bova1_4.0039.g15.t1	Mnemiopsis_leidyi_ML16441a ML16441a								
N20.HOG0000209	OG0000028	n170																								Mnemiopsis_leidyi_ML17502a ML17502a								
N20.HOG0000210	OG0000028	n172																								Mnemiopsis_leidyi_ML17501a ML17501a								
N20.HOG0000211	OG0000028	n174																								Mnemiopsis_leidyi_ML17504a ML17504a								
N20.HOG0000212	OG0000028	n176																								Mnemiopsis_leidyi_ML17503a ML17503a								
N20.HOG0000213	OG0000028	n178																							Beroe_ovata_Bova1_4.0049.g25.t1 Bova1_4.0049.g25.t1	Mnemiopsis_leidyi_ML047918a ML047918a								
N20.HOG0000214	OG0000030	n52																							Beroe_ovata_Bova1_4.0151.g33.t1 Bova1_4.0151.g33.t1, Beroe_ovata_Bova1_4.0151.g32.t1 Bova1_4.0151.g32.t1	Mnemiopsis_leidyi_ML029519a ML029519a								
N20.HOG0000215	OG0000030	n56																								Mnemiopsis_leidyi_ML306123a ML306123a								
N20.HOG0000216	OG0000030	n58																							Beroe_ovata_Bova1_4.0256.g28.t2 Bova1_4.0256.g28.t2, Beroe_ovata_Bova1_4.0256.g28.t1 Bova1_4.0256.g28.t1	Mnemiopsis_leidyi_ML010117a ML010117a, Mnemiopsis_leidyi_ML17408a ML17408a, Mnemiopsis_leidyi_ML17409a ML17409a								
N20.HOG0000217	OG0000030	n151																							Beroe_ovata_Bova1_4.0003.g115.t1 Bova1_4.0003.g115.t1, Beroe_ovata_Bova1_4.0003.g114.t1 Bova1_4.0003.g114.t1	Mnemiopsis_leidyi_ML03054a ML03054a								
N20.HOG0000218	OG0000030	n156																							Beroe_ovata_Bova1_4.0006.g133.t1 Bova1_4.0006.g133.t1	Mnemiopsis_leidyi_ML02305a ML02305a, Mnemiopsis_leidyi_ML021121a ML021121a								
N20.HOG0000219	OG0000034	n4																							Beroe_ovata_Bova1_4.0642.g1.t1 Bova1_4.0642.g1.t1, Beroe_ovata_Bova1_4.0049.g39.t3 Bova1_4.0049.g39.t3, Beroe_ovata_Bova1_4.0049.g39.t4 Bova1_4.0049.g39.t4, Beroe_ovata_Bova1_4.0049.g39.t5 Bova1_4.0049.g39.t5, Beroe_ovata_Bova1_4.0049.g39.t1 Bova1_4.0049.g39.t1, Beroe_ovata_Bova1_4.0049.g39.t2 Bova1_4.0049.g39.t2	Mnemiopsis_leidyi_ML258254a ML258254a								
N20.HOG0000220	OG0000034	n87																							Beroe_ovata_Bova1_4.0010.g50.t1 Bova1_4.0010.g50.t1, Beroe_ovata_Bova1_4.0010.g51.t1 Bova1_4.0010.g51.t1	Mnemiopsis_leidyi_ML04262a ML04262a								
N20.HOG0000221	OG0000036	n1																							Beroe_ovata_Bova1_4.0040.g35.t1 Bova1_4.0040.g35.t1	Mnemiopsis_leidyi_ML11227a ML11227a								
N20.HOG0000222	OG0000039	n79																								Mnemiopsis_leidyi_ML267515a ML267515a								
N20.HOG0000223	OG0000041	n6																							Beroe_ovata_Bova1_4.0006.g146.t1 Bova1_4.0006.g146.t1									
N20.HOG0000224	OG0000041	n19																							Beroe_ovata_Bova1_4.0027.g44.t1 Bova1_4.0027.g44.t1	Mnemiopsis_leidyi_ML21898a ML21898a								
N20.HOG0000225	OG0000041	n101																							Beroe_ovata_Bova1_4.0027.g62.t1 Bova1_4.0027.g62.t1, Beroe_ovata_Bova1_4.0027.g62.t3 Bova1_4.0027.g62.t3	Mnemiopsis_leidyi_ML08024a ML08024a								
N20.HOG0000226	OG0000042	n3																							Beroe_ovata_Bova1_4.0521.g2.t1 Bova1_4.0521.g2.t1, Beroe_ovata_Bova1_4.2632.g1.t1 Bova1_4.2632.g1.t1									
N20.HOG0000227	OG0000042	n15																							Beroe_ovata_Bova1_4.0050.g30.t2 Bova1_4.0050.g30.t2, Beroe_ovata_Bova1_4.0050.g30.t1 Bova1_4.0050.g30.t1	Mnemiopsis_leidyi_ML044119a ML044119a								
N20.HOG0000228	OG0000042	n19																							Beroe_ovata_Bova1_4.0822.g1.t1 Bova1_4.0822.g1.t1									
N20.HOG0000229	OG0000043	n25																								Mnemiopsis_leidyi_ML115921a ML115921a								
N20.HOG0000230	OG0000043	n26																								Mnemiopsis_leidyi_ML07247a ML07247a								
N20.HOG0000231	OG0000043	n30																								Mnemiopsis_leidyi_ML29887a ML29887a, Mnemiopsis_leidyi_ML04041a ML04041a, Mnemiopsis_leidyi_ML016362a ML016362a, Mnemiopsis_leidyi_ML234024a ML234024a								
N20.HOG0000232	OG0000043	n46																								Mnemiopsis_leidyi_ML261720a ML261720a								
N20.HOG0000233	OG0000044	n24																								Mnemiopsis_leidyi_ML03126a ML03126a								
N20.HOG0000234	OG0000044	n25																							Beroe_ovata_Bova1_4.0038.g71.t1 Bova1_4.0038.g71.t1	Mnemiopsis_leidyi_ML25826a ML25826a								
N20.HOG0000235	OG0000045	n57																							Beroe_ovata_Bova1_4.0013.g40.t1 Bova1_4.0013.g40.t1, Beroe_ovata_Bova1_4.0013.g39.t1 Bova1_4.0013.g39.t1	Mnemiopsis_leidyi_ML097515a ML097515a								
N20.HOG0000236	OG0000045	n62																							Beroe_ovata_Bova1_4.0938.g1.t1 Bova1_4.0938.g1.t1									
N20.HOG0000237	OG0000048	n20																								Mnemiopsis_leidyi_ML015611a ML015611a								
N20.HOG0000238	OG0000049	n3																							Beroe_ovata_Bova1_4.0343.g5.t1 Bova1_4.0343.g5.t1, Beroe_ovata_Bova1_4.0343.g5.t2 Bova1_4.0343.g5.t2	Mnemiopsis_leidyi_ML21869a ML21869a								
N20.HOG0000239	OG0000049	n93																							Beroe_ovata_Bova1_4.0316.g2.t1 Bova1_4.0316.g2.t1, Beroe_ovata_Bova1_4.1059.g2.t1 Bova1_4.1059.g2.t1, Beroe_ovata_Bova1_4.0316.g1.t2 Bova1_4.0316.g1.t2, Beroe_ovata_Bova1_4.0316.g1.t1 Bova1_4.0316.g1.t1	Mnemiopsis_leidyi_ML015721a ML015721a								
N20.HOG0000240	OG0000049	n97																							Beroe_ovata_Bova1_4.0027.g58.t1 Bova1_4.0027.g58.t1, Beroe_ovata_Bova1_4.0027.g59.t1 Bova1_4.0027.g59.t1	Mnemiopsis_leidyi_ML083035a ML083035a								
N20.HOG0000241	OG0000051	n85																							Beroe_ovata_Bova1_4.0093.g5.t1 Bova1_4.0093.g5.t1	Mnemiopsis_leidyi_ML128420a ML128420a, Mnemiopsis_leidyi_ML128419a ML128419a								
N20.HOG0000242	OG0000051	n92																							Beroe_ovata_Bova1_4.0012.g17.t2 Bova1_4.0012.g17.t2, Beroe_ovata_Bova1_4.0012.g17.t1 Bova1_4.0012.g17.t1	Mnemiopsis_leidyi_ML011744a ML011744a								
