HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N26.HOG0000302	OG0000007	n78											Acropora_digitifera_adi_v1.24149 adi_v1.24149																					
N26.HOG0000303	OG0000007	n87															Stylophora_pistillata_Spis5798 Spis5798 SpisGene5798																	
N26.HOG0000304	OG0000007	n211											Acropora_digitifera_adi_v1.08028 adi_v1.08028																					
N26.HOG0000305	OG0000007	n333											Acropora_digitifera_adi_v1.11370 adi_v1.11370																					
N26.HOG0000306	OG0000007	n359											Acropora_digitifera_adi_v1.02160 adi_v1.02160				Stylophora_pistillata_Spis18722 Spis18722 SpisGene18722																	
N26.HOG0000307	OG0000007	n360											Acropora_digitifera_adi_v1.22828 adi_v1.22828				Stylophora_pistillata_Spis5318 Spis5318 SpisGene5318, Stylophora_pistillata_Spis5312 Spis5312 SpisGene5312																	
N26.HOG0000308	OG0000007	n418											Acropora_digitifera_adi_v1.00199 adi_v1.00199																					
N26.HOG0000309	OG0000007	n425											Acropora_digitifera_adi_v1.06437 adi_v1.06437, Acropora_digitifera_adi_v1.18885 adi_v1.18885																					
N26.HOG0000310	OG0000007	n432											Acropora_digitifera_adi_v1.09820 adi_v1.09820, Acropora_digitifera_adi_v1.22003 adi_v1.22003				Stylophora_pistillata_Spis19279 Spis19279 SpisGene19279																	
N26.HOG0000311	OG0000007	n434											Acropora_digitifera_adi_v1.14298 adi_v1.14298, Acropora_digitifera_adi_v1.14299 adi_v1.14299, Acropora_digitifera_adi_v1.14300 adi_v1.14300, Acropora_digitifera_adi_v1.19005 adi_v1.19005, Acropora_digitifera_adi_v1.11371 adi_v1.11371, Acropora_digitifera_adi_v1.13720 adi_v1.13720, Acropora_digitifera_adi_v1.06951 adi_v1.06951				Stylophora_pistillata_Spis23194 Spis23194 SpisGene23194, Stylophora_pistillata_Spis18040 Spis18040 SpisGene18040, Stylophora_pistillata_Spis19874 Spis19874 SpisGene19874, Stylophora_pistillata_Spis18038 Spis18038 SpisGene18038, Stylophora_pistillata_Spis18037 Spis18037 SpisGene18037, Stylophora_pistillata_Spis18041 Spis18041 SpisGene18041, Stylophora_pistillata_Spis23530 Spis23530 SpisGene23530																	
N26.HOG0000312	OG0000007	n448											Acropora_digitifera_adi_v1.06438 adi_v1.06438, Acropora_digitifera_adi_v1.21019 adi_v1.21019																					
N26.HOG0000313	OG0000007	n450															Stylophora_pistillata_Spis2770 Spis2770 SpisGene2770, Stylophora_pistillata_Spis2764 Spis2764 SpisGene2764, Stylophora_pistillata_Spis16998 Spis16998 SpisGene16998, Stylophora_pistillata_Spis16996 Spis16996 SpisGene16996																	
N26.HOG0000314	OG0000007	n457															Stylophora_pistillata_Spis16440 Spis16440 SpisGene16440																	
N26.HOG0000315	OG0000007	n522											Acropora_digitifera_adi_v1.07913 adi_v1.07913, Acropora_digitifera_adi_v1.11289 adi_v1.11289, Acropora_digitifera_adi_v1.07914 adi_v1.07914				Stylophora_pistillata_Spis23200 Spis23200 SpisGene23200																	
N26.HOG0000316	OG0000007	n587															Stylophora_pistillata_Spis20935 Spis20935 SpisGene20935, Stylophora_pistillata_Spis20945 Spis20945 SpisGene20945																	
N26.HOG0000317	OG0000007	n595											Acropora_digitifera_adi_v1.13986 adi_v1.13986, Acropora_digitifera_adi_v1.04075 adi_v1.04075																					
N26.HOG0000318	OG0000007	n605											Acropora_digitifera_adi_v1.21164 adi_v1.21164				Stylophora_pistillata_Spis1859 Spis1859 SpisGene1859																	
N26.HOG0000319	OG0000007	n632											Acropora_digitifera_adi_v1.17191 adi_v1.17191, Acropora_digitifera_adi_v1.14511 adi_v1.14511																					
N26.HOG0000320	OG0000007	n641															Stylophora_pistillata_Spis22650 Spis22650 SpisGene22650, Stylophora_pistillata_Spis22649 Spis22649 SpisGene22649, Stylophora_pistillata_Spis20262 Spis20262 SpisGene20262																	
N26.HOG0000321	OG0000007	n648															Stylophora_pistillata_Spis12667 Spis12667 SpisGene12667																	
N26.HOG0000322	OG0000007	n668															Stylophora_pistillata_Spis14496 Spis14496 SpisGene14496, Stylophora_pistillata_Spis21179 Spis21179 SpisGene21179																	
N26.HOG0000323	OG0000007	n673															Stylophora_pistillata_Spis15279 Spis15279 SpisGene15279																	
N26.HOG0000324	OG0000007	n678											Acropora_digitifera_adi_v1.11554 adi_v1.11554																					
N26.HOG0000325	OG0000008	n6											Acropora_digitifera_adi_v1.16793 adi_v1.16793				Stylophora_pistillata_Spis24452 Spis24452 SpisGene24452, Stylophora_pistillata_Spis19558 Spis19558 SpisGene19558																	
N26.HOG0000326	OG0000008	n31											Acropora_digitifera_adi_v1.09287 adi_v1.09287				Stylophora_pistillata_Spis5481 Spis5481 SpisGene5481																	
N26.HOG0000327	OG0000008	n40															Stylophora_pistillata_Spis24039 Spis24039 SpisGene24039																	
N26.HOG0000328	OG0000008	n76											Acropora_digitifera_adi_v1.12714 adi_v1.12714																					
N26.HOG0000329	OG0000008	n91															Stylophora_pistillata_Spis7887 Spis7887 SpisGene7887																	
N26.HOG0000330	OG0000008	n98											Acropora_digitifera_adi_v1.15850 adi_v1.15850				Stylophora_pistillata_Spis15891 Spis15891 SpisGene15891																	
N26.HOG0000331	OG0000008	n109															Stylophora_pistillata_Spis20034 Spis20034 SpisGene20034																	
N26.HOG0000332	OG0000008	n111															Stylophora_pistillata_Spis5997 Spis5997 SpisGene5997																	
N26.HOG0000333	OG0000008	n175											Acropora_digitifera_adi_v1.05561 adi_v1.05561				Stylophora_pistillata_Spis14392 Spis14392 SpisGene14392																	
N26.HOG0000334	OG0000008	n182											Acropora_digitifera_adi_v1.19041 adi_v1.19041, Acropora_digitifera_adi_v1.21250 adi_v1.21250				Stylophora_pistillata_Spis23579 Spis23579 SpisGene23579																	
N26.HOG0000335	OG0000008	n185											Acropora_digitifera_adi_v1.20031 adi_v1.20031, Acropora_digitifera_adi_v1.23528 adi_v1.23528				Stylophora_pistillata_Spis21934 Spis21934 SpisGene21934, Stylophora_pistillata_Spis13231.t2 Spis13231.t2 SpisGene13231																	
N26.HOG0000336	OG0000008	n210											Acropora_digitifera_adi_v1.11566 adi_v1.11566, Acropora_digitifera_adi_v1.10230 adi_v1.10230, Acropora_digitifera_adi_v1.04804 adi_v1.04804																					
N26.HOG0000337	OG0000008	n217											Acropora_digitifera_adi_v1.02443 adi_v1.02443				Stylophora_pistillata_Spis22505 Spis22505 SpisGene22505, Stylophora_pistillata_Spis22868 Spis22868 SpisGene22868, Stylophora_pistillata_Spis22236 Spis22236 SpisGene22236																	
N26.HOG0000338	OG0000008	n225											Acropora_digitifera_adi_v1.12140 adi_v1.12140				Stylophora_pistillata_Spis721 Spis721 SpisGene721, Stylophora_pistillata_Spis719 Spis719 SpisGene719, Stylophora_pistillata_Spis24328 Spis24328 SpisGene24328																	
N26.HOG0000339	OG0000008	n229											Acropora_digitifera_adi_v1.22879 adi_v1.22879				Stylophora_pistillata_Spis5995 Spis5995 SpisGene5995, Stylophora_pistillata_Spis9233 Spis9233 SpisGene9233, Stylophora_pistillata_Spis9234 Spis9234 SpisGene9234, Stylophora_pistillata_Spis24510 Spis24510 SpisGene24510																	
N26.HOG0000340	OG0000008	n238											Acropora_digitifera_adi_v1.23160 adi_v1.23160, Acropora_digitifera_adi_v1.07571 adi_v1.07571				Stylophora_pistillata_Spis12661 Spis12661 SpisGene12661																	
N26.HOG0000341	OG0000008	n241											Acropora_digitifera_adi_v1.04859 adi_v1.04859				Stylophora_pistillata_Spis17096 Spis17096 SpisGene17096																	
N26.HOG0000342	OG0000008	n242											Acropora_digitifera_adi_v1.22883 adi_v1.22883																					
N26.HOG0000343	OG0000008	n254															Stylophora_pistillata_Spis16725 Spis16725 SpisGene16725, Stylophora_pistillata_Spis24462 Spis24462 SpisGene24462																	
N26.HOG0000344	OG0000008	n258											Acropora_digitifera_adi_v1.06352 adi_v1.06352, Acropora_digitifera_adi_v1.24395 adi_v1.24395, Acropora_digitifera_adi_v1.07153 adi_v1.07153, Acropora_digitifera_adi_v1.24319 adi_v1.24319, Acropora_digitifera_adi_v1.21910 adi_v1.21910, Acropora_digitifera_adi_v1.07154 adi_v1.07154, Acropora_digitifera_adi_v1.09419 adi_v1.09419, Acropora_digitifera_adi_v1.09420 adi_v1.09420, Acropora_digitifera_adi_v1.18672 adi_v1.18672																					
N26.HOG0000345	OG0000008	n305											Acropora_digitifera_adi_v1.23804 adi_v1.23804, Acropora_digitifera_adi_v1.20455 adi_v1.20455				Stylophora_pistillata_Spis4050.t2 Spis4050.t2 SpisGene4050, Stylophora_pistillata_Spis4060 Spis4060 SpisGene4060																	
N26.HOG0000346	OG0000008	n335															Stylophora_pistillata_Spis19247 Spis19247 SpisGene19247																	
N26.HOG0000347	OG0000008	n364											Acropora_digitifera_adi_v1.09584 adi_v1.09584				Stylophora_pistillata_Spis19559.t1 Spis19559.t1 SpisGene19559																	
N26.HOG0000348	OG0000008	n383											Acropora_digitifera_adi_v1.14084 adi_v1.14084				Stylophora_pistillata_Spis15894.t1 Spis15894.t1 SpisGene15894																	
N26.HOG0000349	OG0000008	n404											Acropora_digitifera_adi_v1.09582 adi_v1.09582				Stylophora_pistillata_Spis19561 Spis19561 SpisGene19561																	
N26.HOG0000350	OG0000008	n408											Acropora_digitifera_adi_v1.06302 adi_v1.06302				Stylophora_pistillata_Spis19562 Spis19562 SpisGene19562																	
N26.HOG0000351	OG0000008	n409											Acropora_digitifera_adi_v1.09583 adi_v1.09583																					
N26.HOG0000352	OG0000008	n410															Stylophora_pistillata_Spis19560 Spis19560 SpisGene19560																	
N26.HOG0000353	OG0000008	n412											Acropora_digitifera_adi_v1.03573 adi_v1.03573, Acropora_digitifera_adi_v1.19697 adi_v1.19697																					
N26.HOG0000354	OG0000008	n425															Stylophora_pistillata_Spis24858 Spis24858 SpisGene24858																	
N26.HOG0000355	OG0000008	n435											Acropora_digitifera_adi_v1.14620 adi_v1.14620, Acropora_digitifera_adi_v1.14739 adi_v1.14739																					
N26.HOG0000356	OG0000008	n440															Stylophora_pistillata_Spis18326 Spis18326 SpisGene18326, Stylophora_pistillata_Spis23668 Spis23668 SpisGene23668																	
N26.HOG0000357	OG0000008	n442															Stylophora_pistillata_Spis25381 Spis25381 SpisGene25381, Stylophora_pistillata_Spis25392 Spis25392 SpisGene25392, Stylophora_pistillata_Spis24890 Spis24890 SpisGene24890																	
N26.HOG0000358	OG0000008	n465											Acropora_digitifera_adi_v1.01978 adi_v1.01978				Stylophora_pistillata_Spis17124 Spis17124 SpisGene17124																	
N26.HOG0000359	OG0000008	n492											Acropora_digitifera_adi_v1.19725 adi_v1.19725																					
N26.HOG0000360	OG0000008	n500															Stylophora_pistillata_Spis10069 Spis10069 SpisGene10069																	
N26.HOG0000361	OG0000008	n519															Stylophora_pistillata_Spis7879 Spis7879 SpisGene7879, Stylophora_pistillata_Spis7880 Spis7880 SpisGene7880																	
N26.HOG0000362	OG0000008	n524											Acropora_digitifera_adi_v1.23462 adi_v1.23462																					
N26.HOG0000363	OG0000008	n608											Acropora_digitifera_adi_v1.14878 adi_v1.14878				Stylophora_pistillata_Spis19730 Spis19730 SpisGene19730, Stylophora_pistillata_Spis21313 Spis21313 SpisGene21313																	
N26.HOG0000364	OG0000008	n610											Acropora_digitifera_adi_v1.10976 adi_v1.10976				Stylophora_pistillata_Spis19789 Spis19789 SpisGene19789																	
N26.HOG0000365	OG0000008	n623											Acropora_digitifera_adi_v1.07797 adi_v1.07797																					
N26.HOG0000366	OG0000008	n624											Acropora_digitifera_adi_v1.05293 adi_v1.05293																					
N26.HOG0000367	OG0000008	n627											Acropora_digitifera_adi_v1.18252 adi_v1.18252																					
N26.HOG0000368	OG0000008	n657															Stylophora_pistillata_Spis22192 Spis22192 SpisGene22192																	
N26.HOG0000369	OG0000009	n11											Acropora_digitifera_adi_v1.10007 adi_v1.10007, Acropora_digitifera_adi_v1.23659 adi_v1.23659				Stylophora_pistillata_Spis16315 Spis16315 SpisGene16315																	
N26.HOG0000370	OG0000009	n57															Stylophora_pistillata_Spis4925 Spis4925 SpisGene4925																	
N26.HOG0000371	OG0000009	n83															Stylophora_pistillata_Spis8057 Spis8057 SpisGene8057																	
N26.HOG0000372	OG0000009	n162											Acropora_digitifera_adi_v1.20204 adi_v1.20204, Acropora_digitifera_adi_v1.20203 adi_v1.20203, Acropora_digitifera_adi_v1.20205 adi_v1.20205, Acropora_digitifera_adi_v1.13170 adi_v1.13170				Stylophora_pistillata_Spis21497 Spis21497 SpisGene21497, Stylophora_pistillata_Spis21489 Spis21489 SpisGene21489, Stylophora_pistillata_Spis935 Spis935 SpisGene935, Stylophora_pistillata_Spis6599 Spis6599 SpisGene6599																	
N26.HOG0000373	OG0000009	n169											Acropora_digitifera_adi_v1.18978 adi_v1.18978				Stylophora_pistillata_Spis4467 Spis4467 SpisGene4467, Stylophora_pistillata_Spis4466 Spis4466 SpisGene4466																	
N26.HOG0000374	OG0000009	n196											Acropora_digitifera_adi_v1.09663 adi_v1.09663, Acropora_digitifera_adi_v1.19260 adi_v1.19260, Acropora_digitifera_adi_v1.19569 adi_v1.19569																					
N26.HOG0000375	OG0000009	n207															Stylophora_pistillata_Spis744 Spis744 SpisGene744, Stylophora_pistillata_Spis24015 Spis24015 SpisGene24015, Stylophora_pistillata_Spis19195 Spis19195 SpisGene19195																	
N26.HOG0000376	OG0000009	n212											Acropora_digitifera_adi_v1.19086 adi_v1.19086				Stylophora_pistillata_Spis5234 Spis5234 SpisGene5234																	
N26.HOG0000377	OG0000009	n229											Acropora_digitifera_adi_v1.23965 adi_v1.23965																					
N26.HOG0000378	OG0000009	n251															Stylophora_pistillata_Spis5431 Spis5431 SpisGene5431																	
N26.HOG0000379	OG0000009	n254															Stylophora_pistillata_Spis15154 Spis15154 SpisGene15154																	
N26.HOG0000380	OG0000009	n324											Acropora_digitifera_adi_v1.11309 adi_v1.11309, Acropora_digitifera_adi_v1.11310 adi_v1.11310				Stylophora_pistillata_Spis16344 Spis16344 SpisGene16344																	
N26.HOG0000381	OG0000009	n337											Acropora_digitifera_adi_v1.20169 adi_v1.20169, Acropora_digitifera_adi_v1.16563 adi_v1.16563, Acropora_digitifera_adi_v1.16561 adi_v1.16561, Acropora_digitifera_adi_v1.23168 adi_v1.23168				Stylophora_pistillata_Spis16137 Spis16137 SpisGene16137, Stylophora_pistillata_Spis16138 Spis16138 SpisGene16138, Stylophora_pistillata_Spis16135 Spis16135 SpisGene16135																	
N26.HOG0000382	OG0000009	n347															Stylophora_pistillata_Spis18721 Spis18721 SpisGene18721, Stylophora_pistillata_Spis14789 Spis14789 SpisGene14789, Stylophora_pistillata_Spis14786 Spis14786 SpisGene14786, Stylophora_pistillata_Spis14787 Spis14787 SpisGene14787, Stylophora_pistillata_Spis14785 Spis14785 SpisGene14785																	
N26.HOG0000383	OG0000009	n357											Acropora_digitifera_adi_v1.02161 adi_v1.02161				Stylophora_pistillata_Spis18539 Spis18539 SpisGene18539, Stylophora_pistillata_Spis12284 Spis12284 SpisGene12284																	
N26.HOG0000384	OG0000009	n363															Stylophora_pistillata_Spis12283 Spis12283 SpisGene12283																	
N26.HOG0000385	OG0000009	n368											Acropora_digitifera_adi_v1.02163 adi_v1.02163				Stylophora_pistillata_Spis18540 Spis18540 SpisGene18540																	
N26.HOG0000386	OG0000009	n371															Stylophora_pistillata_Spis13082 Spis13082 SpisGene13082, Stylophora_pistillata_Spis6688 Spis6688 SpisGene6688, Stylophora_pistillata_Spis24451 Spis24451 SpisGene24451																	
N26.HOG0000387	OG0000009	n426											Acropora_digitifera_adi_v1.13554 adi_v1.13554				Stylophora_pistillata_Spis8222 Spis8222 SpisGene8222																	
N26.HOG0000388	OG0000009	n442											Acropora_digitifera_adi_v1.04391 adi_v1.04391				Stylophora_pistillata_Spis4454 Spis4454 SpisGene4454																	
N26.HOG0000389	OG0000009	n451											Acropora_digitifera_adi_v1.13189 adi_v1.13189				Stylophora_pistillata_Spis7662.t1 Spis7662.t1 SpisGene7662																	
N26.HOG0000390	OG0000009	n459															Stylophora_pistillata_Spis19155 Spis19155 SpisGene19155																	
N26.HOG0000391	OG0000009	n460															Stylophora_pistillata_Spis7661.t1 Spis7661.t1 SpisGene7661																	
N26.HOG0000392	OG0000009	n484											Acropora_digitifera_adi_v1.15364 adi_v1.15364																					
N26.HOG0000393	OG0000009	n503											Acropora_digitifera_adi_v1.20684 adi_v1.20684																					
N26.HOG0000394	OG0000009	n520															Stylophora_pistillata_Spis1629 Spis1629 SpisGene1629, Stylophora_pistillata_Spis1632 Spis1632 SpisGene1632																	
N26.HOG0000395	OG0000009	n522											Acropora_digitifera_adi_v1.04567 adi_v1.04567, Acropora_digitifera_adi_v1.16833 adi_v1.16833				Stylophora_pistillata_Spis1630 Spis1630 SpisGene1630, Stylophora_pistillata_Spis1631 Spis1631 SpisGene1631																	
N26.HOG0000396	OG0000009	n526															Stylophora_pistillata_Spis25145 Spis25145 SpisGene25145, Stylophora_pistillata_Spis13653 Spis13653 SpisGene13653																	
N26.HOG0000397	OG0000009	n532											Acropora_digitifera_adi_v1.17647 adi_v1.17647, Acropora_digitifera_adi_v1.11637 adi_v1.11637				Stylophora_pistillata_Spis20339 Spis20339 SpisGene20339																	
N26.HOG0000398	OG0000010	n9															Stylophora_pistillata_Spis19417 Spis19417 SpisGene19417																	
N26.HOG0000399	OG0000010	n11											Acropora_digitifera_adi_v1.00664 adi_v1.00664																					
N26.HOG0000400	OG0000010	n76															Stylophora_pistillata_Spis10737 Spis10737 SpisGene10737																	
N26.HOG0000401	OG0000010	n82											Acropora_digitifera_adi_v1.04228 adi_v1.04228				Stylophora_pistillata_Spis1190 Spis1190 SpisGene1190																	
N26.HOG0000402	OG0000010	n144											Acropora_digitifera_adi_v1.21127 adi_v1.21127				Stylophora_pistillata_Spis6111 Spis6111 SpisGene6111																	
N26.HOG0000403	OG0000010	n153															Stylophora_pistillata_Spis11339 Spis11339 SpisGene11339																	
N26.HOG0000404	OG0000010	n164											Acropora_digitifera_adi_v1.06326 adi_v1.06326				Stylophora_pistillata_Spis1256.t1 Spis1256.t1 SpisGene1256																	
N26.HOG0000405	OG0000010	n177															Stylophora_pistillata_Spis4830 Spis4830 SpisGene4830																	
N26.HOG0000406	OG0000010	n188											Acropora_digitifera_adi_v1.05562 adi_v1.05562, Acropora_digitifera_adi_v1.07946 adi_v1.07946				Stylophora_pistillata_Spis19541 Spis19541 SpisGene19541																	
N26.HOG0000407	OG0000010	n210											Acropora_digitifera_adi_v1.16141 adi_v1.16141				Stylophora_pistillata_Spis2938 Spis2938 SpisGene2938, Stylophora_pistillata_Spis23700 Spis23700 SpisGene23700, Stylophora_pistillata_Spis4991 Spis4991 SpisGene4991																	
N26.HOG0000408	OG0000010	n254											Acropora_digitifera_adi_v1.02202 adi_v1.02202				Stylophora_pistillata_Spis19002 Spis19002 SpisGene19002																	
N26.HOG0000409	OG0000010	n265											Acropora_digitifera_adi_v1.04096 adi_v1.04096				Stylophora_pistillata_Spis19416.t1 Spis19416.t1 SpisGene19416																	
N26.HOG0000410	OG0000010	n268															Stylophora_pistillata_Spis15992 Spis15992 SpisGene15992, Stylophora_pistillata_Spis15994 Spis15994 SpisGene15994, Stylophora_pistillata_Spis23832 Spis23832 SpisGene23832																	
N26.HOG0000411	OG0000010	n284											Acropora_digitifera_adi_v1.17180 adi_v1.17180				Stylophora_pistillata_Spis22051 Spis22051 SpisGene22051																	
N26.HOG0000412	OG0000010	n302															Stylophora_pistillata_Spis15892 Spis15892 SpisGene15892																	
N26.HOG0000413	OG0000010	n319											Acropora_digitifera_adi_v1.05525 adi_v1.05525																					
N26.HOG0000414	OG0000010	n336											Acropora_digitifera_adi_v1.18396 adi_v1.18396				Stylophora_pistillata_Spis8363.t1 Spis8363.t1 SpisGene8363																	
N26.HOG0000415	OG0000010	n432											Acropora_digitifera_adi_v1.20273 adi_v1.20273				Stylophora_pistillata_Spis20690 Spis20690 SpisGene20690																	
N26.HOG0000416	OG0000010	n467											Acropora_digitifera_adi_v1.20157 adi_v1.20157				Stylophora_pistillata_Spis8579 Spis8579 SpisGene8579																	
N26.HOG0000417	OG0000010	n475											Acropora_digitifera_adi_v1.04348 adi_v1.04348, Acropora_digitifera_adi_v1.21574 adi_v1.21574																					
N26.HOG0000418	OG0000010	n483											Acropora_digitifera_adi_v1.05424 adi_v1.05424																					
N26.HOG0000419	OG0000010	n514															Stylophora_pistillata_Spis13273 Spis13273 SpisGene13273																	
N26.HOG0000420	OG0000011	n148											Acropora_digitifera_adi_v1.08937 adi_v1.08937																					
N26.HOG0000421	OG0000011	n151											Acropora_digitifera_adi_v1.14221 adi_v1.14221, Acropora_digitifera_adi_v1.14220 adi_v1.14220				Stylophora_pistillata_Spis2040 Spis2040 SpisGene2040																	
N26.HOG0000422	OG0000011	n159															Stylophora_pistillata_Spis17 Spis17 SpisGene17, Stylophora_pistillata_Spis16 Spis16 SpisGene16																	
N26.HOG0000423	OG0000011	n285															Stylophora_pistillata_Spis4945 Spis4945 SpisGene4945																	
N26.HOG0000424	OG0000011	n311															Stylophora_pistillata_Spis8056.t2 Spis8056.t2 SpisGene8056																	
N26.HOG0000425	OG0000011	n380											Acropora_digitifera_adi_v1.22570 adi_v1.22570, Acropora_digitifera_adi_v1.05178 adi_v1.05178				Stylophora_pistillata_Spis22183 Spis22183 SpisGene22183																	
N26.HOG0000426	OG0000012	n71											Acropora_digitifera_adi_v1.00068 adi_v1.00068, Acropora_digitifera_adi_v1.03852 adi_v1.03852, Acropora_digitifera_adi_v1.00069 adi_v1.00069				Stylophora_pistillata_Spis8301 Spis8301 SpisGene8301																	
N26.HOG0000427	OG0000012	n82															Stylophora_pistillata_Spis6613 Spis6613 SpisGene6613																	
N26.HOG0000428	OG0000012	n155											Acropora_digitifera_adi_v1.12876 adi_v1.12876				Stylophora_pistillata_Spis11321.t1 Spis11321.t1 SpisGene11321																	
N26.HOG0000429	OG0000012	n396											Acropora_digitifera_adi_v1.08393 adi_v1.08393				Stylophora_pistillata_Spis3283 Spis3283 SpisGene3283																	
N26.HOG0000430	OG0000012	n419											Acropora_digitifera_adi_v1.00226 adi_v1.00226				Stylophora_pistillata_Spis16938 Spis16938 SpisGene16938																	
N26.HOG0000431	OG0000013	n5											Acropora_digitifera_adi_v1.01147 adi_v1.01147																					
N26.HOG0000432	OG0000013	n16											Acropora_digitifera_adi_v1.17615 adi_v1.17615				Stylophora_pistillata_Spis19313 Spis19313 SpisGene19313																	
N26.HOG0000433	OG0000013	n38											Acropora_digitifera_adi_v1.13606 adi_v1.13606				Stylophora_pistillata_Spis10384 Spis10384 SpisGene10384																	
N26.HOG0000434	OG0000013	n88															Stylophora_pistillata_Spis10385 Spis10385 SpisGene10385																	
N26.HOG0000435	OG0000013	n111															Stylophora_pistillata_Spis10363 Spis10363 SpisGene10363																	
N26.HOG0000436	OG0000013	n132											Acropora_digitifera_adi_v1.23656 adi_v1.23656, Acropora_digitifera_adi_v1.23655 adi_v1.23655, Acropora_digitifera_adi_v1.23654 adi_v1.23654				Stylophora_pistillata_Spis16312 Spis16312 SpisGene16312																	
N26.HOG0000437	OG0000013	n173											Acropora_digitifera_adi_v1.06399 adi_v1.06399				Stylophora_pistillata_Spis3866 Spis3866 SpisGene3866, Stylophora_pistillata_Spis3867 Spis3867 SpisGene3867																	
N26.HOG0000438	OG0000013	n200											Acropora_digitifera_adi_v1.16598 adi_v1.16598				Stylophora_pistillata_Spis1461.t1 Spis1461.t1 SpisGene1461																	
N26.HOG0000439	OG0000013	n244											Acropora_digitifera_adi_v1.06764 adi_v1.06764				Stylophora_pistillata_Spis3868.t1 Spis3868.t1 SpisGene3868																	
N26.HOG0000440	OG0000013	n292											Acropora_digitifera_adi_v1.02062 adi_v1.02062				Stylophora_pistillata_Spis825 Spis825 SpisGene825, Stylophora_pistillata_Spis824 Spis824 SpisGene824																	
N26.HOG0000441	OG0000013	n294											Acropora_digitifera_adi_v1.02063 adi_v1.02063				Stylophora_pistillata_Spis826 Spis826 SpisGene826																	
N26.HOG0000442	OG0000013	n331											Acropora_digitifera_adi_v1.13774 adi_v1.13774				Stylophora_pistillata_Spis18607.t1 Spis18607.t1 SpisGene18607																	
N26.HOG0000443	OG0000013	n334															Stylophora_pistillata_Spis727 Spis727 SpisGene727																	
N26.HOG0000444	OG0000013	n335															Stylophora_pistillata_Spis726 Spis726 SpisGene726, Stylophora_pistillata_Spis18606 Spis18606 SpisGene18606																	
N26.HOG0000445	OG0000013	n353															Stylophora_pistillata_Spis14903 Spis14903 SpisGene14903																	
N26.HOG0000446	OG0000013	n354															Stylophora_pistillata_Spis13575 Spis13575 SpisGene13575																	
N26.HOG0000447	OG0000013	n365											Acropora_digitifera_adi_v1.13607 adi_v1.13607				Stylophora_pistillata_Spis10383 Spis10383 SpisGene10383																	
N26.HOG0000448	OG0000014	n21											Acropora_digitifera_adi_v1.10799 adi_v1.10799, Acropora_digitifera_adi_v1.14366 adi_v1.14366				Stylophora_pistillata_Spis347 Spis347 SpisGene347																	
N26.HOG0000449	OG0000014	n94											Acropora_digitifera_adi_v1.10968 adi_v1.10968																					
N26.HOG0000450	OG0000014	n153											Acropora_digitifera_adi_v1.01169 adi_v1.01169				Stylophora_pistillata_Spis18290.t1 Spis18290.t1 SpisGene18290																	
N26.HOG0000451	OG0000014	n211											Acropora_digitifera_adi_v1.14580 adi_v1.14580																					
N26.HOG0000452	OG0000014	n212											Acropora_digitifera_adi_v1.14581 adi_v1.14581				Stylophora_pistillata_Spis2407 Spis2407 SpisGene2407																	
N26.HOG0000453	OG0000014	n228											Acropora_digitifera_adi_v1.06910 adi_v1.06910				Stylophora_pistillata_Spis12681 Spis12681 SpisGene12681																	
N26.HOG0000454	OG0000014	n292															Stylophora_pistillata_Spis12680 Spis12680 SpisGene12680																	
N26.HOG0000455	OG0000014	n301															Stylophora_pistillata_Spis13809.t1 Spis13809.t1 SpisGene13809																	
N26.HOG0000456	OG0000014	n323											Acropora_digitifera_adi_v1.01444 adi_v1.01444, Acropora_digitifera_adi_v1.22993 adi_v1.22993				Stylophora_pistillata_Spis19692 Spis19692 SpisGene19692																	
