HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N27.HOG0000153	OG0000002	n529				Branchiostoma_floridae_tr_A0A9J7N4R0_A0A9J7N4R0_BRAFL tr|A0A9J7N4R0|A0A9J7N4R0_BRAFL Protein slit-like OS=Branchiostoma floridae OX=7739 GN=LOC118424930 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VF46_A0A8J9VF46_BRALA tr|A0A8J9VF46|A0A8J9VF46_BRALA THBS3 protein OS=Branchiostoma lanceolatum OX=7740 GN=THBS3 PE=3 SV=1																											
N27.HOG0000154	OG0000002	n531				Branchiostoma_floridae_tr_A0A9J7N4D0_A0A9J7N4D0_BRAFL tr|A0A9J7N4D0|A0A9J7N4D0_BRAFL Leucine-rich repeats and immunoglobulin-like domains protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118424932 PE=4 SV=1																												
N27.HOG0000155	OG0000002	n551				Branchiostoma_floridae_tr_A0A9J7NCT4_A0A9J7NCT4_BRAFL tr|A0A9J7NCT4|A0A9J7NCT4_BRAFL Basic proline-rich protein-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118431178 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MPB1_A0A9J7MPB1_BRAFL tr|A0A9J7MPB1|A0A9J7MPB1_BRAFL Uncharacterized protein LOC118415224 OS=Branchiostoma floridae OX=7739 GN=LOC118415224 PE=4 SV=1																												
N27.HOG0000156	OG0000002	n568					Branchiostoma_lanceolatum_tr_A0A8J9VZG4_A0A8J9VZG4_BRALA tr|A0A8J9VZG4|A0A8J9VZG4_BRALA ADGRB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADGRB2 PE=4 SV=1																											
N27.HOG0000157	OG0000002	n574					Branchiostoma_lanceolatum_tr_A0A8K0ENJ1_A0A8K0ENJ1_BRALA tr|A0A8K0ENJ1|A0A8K0ENJ1_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZK48_A0A8J9ZK48_BRALA tr|A0A8J9ZK48|A0A8J9ZK48_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1																											
N27.HOG0000158	OG0000002	n620				Branchiostoma_floridae_tr_A0A9J7HHP8_A0A9J7HHP8_BRAFL tr|A0A9J7HHP8|A0A9J7HHP8_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118404641 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HW88_A0A9J7HW88_BRAFL tr|A0A9J7HW88|A0A9J7HW88_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118409059 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EGK6_A0A8K0EGK6_BRALA tr|A0A8K0EGK6|A0A8K0EGK6_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000159	OG0000002	n648				Branchiostoma_floridae_tr_A0A9J7M4I3_A0A9J7M4I3_BRAFL tr|A0A9J7M4I3|A0A9J7M4I3_BRAFL Delta-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118428593 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L665_A0A9J7L665_BRAFL tr|A0A9J7L665|A0A9J7L665_BRAFL Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118415651 PE=4 SV=1																												
N27.HOG0000160	OG0000002	n659				Branchiostoma_floridae_tr_A0A9J7M684_A0A9J7M684_BRAFL tr|A0A9J7M684|A0A9J7M684_BRAFL Uncharacterized protein LOC118428817 OS=Branchiostoma floridae OX=7739 GN=LOC118428817 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N896_A0A9J7N896_BRAFL tr|A0A9J7N896|A0A9J7N896_BRAFL Uncharacterized protein LOC118428815 OS=Branchiostoma floridae OX=7739 GN=LOC118428815 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M7R5_A0A9J7M7R5_BRAFL tr|A0A9J7M7R5|A0A9J7M7R5_BRAFL Uncharacterized protein LOC118429426 OS=Branchiostoma floridae OX=7739 GN=LOC118429426 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AE31_A0A8K0AE31_BRALA tr|A0A8K0AE31|A0A8K0AE31_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000161	OG0000002	n709				Branchiostoma_floridae_tr_A0A9J7LXS4_A0A9J7LXS4_BRAFL tr|A0A9J7LXS4|A0A9J7LXS4_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118426106 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VEP8_A0A8J9VEP8_BRALA tr|A0A8J9VEP8|A0A8J9VEP8_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000162	OG0000002	n778				Branchiostoma_floridae_tr_A0A9J7M2X8_A0A9J7M2X8_BRAFL tr|A0A9J7M2X8|A0A9J7M2X8_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118426846 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZX83_A0A8J9ZX83_BRALA tr|A0A8J9ZX83|A0A8J9ZX83_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000163	OG0000002	n779				Branchiostoma_floridae_tr_A0A9J7HUU0_A0A9J7HUU0_BRAFL tr|A0A9J7HUU0|A0A9J7HUU0_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118407972 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W3C7_A0A8J9W3C7_BRALA tr|A0A8J9W3C7|A0A8J9W3C7_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WFY9_A0A8J9WFY9_BRALA tr|A0A8J9WFY9|A0A8J9WFY9_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000164	OG0000002	n781				Branchiostoma_floridae_tr_A0A9J7KDT1_A0A9J7KDT1_BRAFL tr|A0A9J7KDT1|A0A9J7KDT1_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118403419 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HF02_A0A9J7HF02_BRAFL tr|A0A9J7HF02|A0A9J7HF02_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118403418 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YV36_A0A8J9YV36_BRALA tr|A0A8J9YV36|A0A8J9YV36_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000165	OG0000002	n824				Branchiostoma_floridae_tr_A0A9J7HM30_A0A9J7HM30_BRAFL tr|A0A9J7HM30|A0A9J7HM30_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118406148 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z7D9_A0A8J9Z7D9_BRALA tr|A0A8J9Z7D9|A0A8J9Z7D9_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000166	OG0000002	n831				Branchiostoma_floridae_tr_A0A9J7MG58_A0A9J7MG58_BRAFL tr|A0A9J7MG58|A0A9J7MG58_BRAFL MAM and LDL-receptor class A domain-containing protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118432786 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YTE1_A0A8J9YTE1_BRALA tr|A0A8J9YTE1|A0A8J9YTE1_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000167	OG0000002	n904				Branchiostoma_floridae_tr_A0A9J7KL15_A0A9J7KL15_BRAFL tr|A0A9J7KL15|A0A9J7KL15_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118408313 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HS40_A0A9J7HS40_BRAFL tr|A0A9J7HS40|A0A9J7HS40_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118408314 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZJV5_A0A8J9ZJV5_BRALA tr|A0A8J9ZJV5|A0A8J9ZJV5_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000168	OG0000002	n917				Branchiostoma_floridae_tr_A0A9J7M8H2_A0A9J7M8H2_BRAFL tr|A0A9J7M8H2|A0A9J7M8H2_BRAFL Uncharacterized protein LOC118430095 OS=Branchiostoma floridae OX=7739 GN=LOC118430095 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KHP0_A0A9J7KHP0_BRAFL tr|A0A9J7KHP0|A0A9J7KHP0_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118407336 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W2A5_A0A8J9W2A5_BRALA tr|A0A8J9W2A5|A0A8J9W2A5_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YPE0_A0A8J9YPE0_BRALA tr|A0A8J9YPE0|A0A8J9YPE0_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EPE4_A0A8K0EPE4_BRALA tr|A0A8K0EPE4|A0A8K0EPE4_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000169	OG0000002	n926				Branchiostoma_floridae_tr_A0A9J7LV04_A0A9J7LV04_BRAFL tr|A0A9J7LV04|A0A9J7LV04_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118424351 PE=4 SV=1																												
N27.HOG0000170	OG0000002	n927				Branchiostoma_floridae_tr_A0A9J7MY07_A0A9J7MY07_BRAFL tr|A0A9J7MY07|A0A9J7MY07_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118422285 PE=4 SV=1																												
N27.HOG0000171	OG0000002	n929				Branchiostoma_floridae_tr_A0A9J7KQD4_A0A9J7KQD4_BRAFL tr|A0A9J7KQD4|A0A9J7KQD4_BRAFL Oncoprotein-induced transcript 3 protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118410565 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQH2_A0A9J7KQH2_BRAFL tr|A0A9J7KQH2|A0A9J7KQH2_BRAFL A disintegrin and metalloproteinase with thrombospondin motifs adt-1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410562 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZI15_A0A8J9ZI15_BRALA tr|A0A8J9ZI15|A0A8J9ZI15_BRALA MRC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MRC1 PE=4 SV=1																											
N27.HOG0000172	OG0000002	n931				Branchiostoma_floridae_tr_A0A9J7KQC4_A0A9J7KQC4_BRAFL tr|A0A9J7KQC4|A0A9J7KQC4_BRAFL Coadhesin-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118410562 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZKB0_A0A8J9ZKB0_BRALA tr|A0A8J9ZKB0|A0A8J9ZKB0_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000173	OG0000002	n933				Branchiostoma_floridae_tr_A0A9J7HI98_A0A9J7HI98_BRAFL tr|A0A9J7HI98|A0A9J7HI98_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118404886 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KHE3_A0A9J7KHE3_BRAFL tr|A0A9J7KHE3|A0A9J7KHE3_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118404884 PE=4 SV=1																												
N27.HOG0000174	OG0000002	n934				Branchiostoma_floridae_tr_A0A9J7MS42_A0A9J7MS42_BRAFL tr|A0A9J7MS42|A0A9J7MS42_BRAFL SCO-spondin-like OS=Branchiostoma floridae OX=7739 GN=LOC118416205 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ETC6_A0A8K0ETC6_BRALA tr|A0A8K0ETC6|A0A8K0ETC6_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000175	OG0000002	n974				Branchiostoma_floridae_tr_A0A9J7LVR6_A0A9J7LVR6_BRAFL tr|A0A9J7LVR6|A0A9J7LVR6_BRAFL Cartilage intermediate layer protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118425313 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L0N8_A0A9J7L0N8_BRAFL tr|A0A9J7L0N8|A0A9J7L0N8_BRAFL Coadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118414099 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZPH6_A0A8J9ZPH6_BRALA tr|A0A8J9ZPH6|A0A8J9ZPH6_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZS46_A0A8J9ZS46_BRALA tr|A0A8J9ZS46|A0A8J9ZS46_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZTQ1_A0A8J9ZTQ1_BRALA tr|A0A8J9ZTQ1|A0A8J9ZTQ1_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZS04_A0A8J9ZS04_BRALA tr|A0A8J9ZS04|A0A8J9ZS04_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1																											
N27.HOG0000176	OG0000002	n987				Branchiostoma_floridae_tr_A0A9J7LWI5_A0A9J7LWI5_BRAFL tr|A0A9J7LWI5|A0A9J7LWI5_BRAFL Cartilage intermediate layer protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425311 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N629_A0A9J7N629_BRAFL tr|A0A9J7N629|A0A9J7N629_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118426127 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VLN8_A0A8J9VLN8_BRALA tr|A0A8J9VLN8|A0A8J9VLN8_BRALA CILP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CILP2 PE=4 SV=1																											
N27.HOG0000177	OG0000002	n992				Branchiostoma_floridae_tr_A0A9J7L3N9_A0A9J7L3N9_BRAFL tr|A0A9J7L3N9|A0A9J7L3N9_BRAFL Ectin-like OS=Branchiostoma floridae OX=7739 GN=LOC118415186 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HD18_A0A9J7HD18_BRAFL tr|A0A9J7HD18|A0A9J7HD18_BRAFL Netrin receptor UNC5A-like OS=Branchiostoma floridae OX=7739 GN=LOC118403025 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KS90_A0A9J7KS90_BRAFL tr|A0A9J7KS90|A0A9J7KS90_BRAFL Uncharacterized protein LOC118410979 OS=Branchiostoma floridae OX=7739 GN=LOC118410979 PE=4 SV=1																												
N27.HOG0000178	OG0000002	n1027				Branchiostoma_floridae_tr_A0A9J7KTI7_A0A9J7KTI7_BRAFL tr|A0A9J7KTI7|A0A9J7KTI7_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118411583 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LN62_A0A9J7LN62_BRAFL tr|A0A9J7LN62|A0A9J7LN62_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118421584 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0F1B4_A0A8K0F1B4_BRALA tr|A0A8K0F1B4|A0A8K0F1B4_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000179	OG0000002	n1038				Branchiostoma_floridae_tr_A0A9J7NA17_A0A9J7NA17_BRAFL tr|A0A9J7NA17|A0A9J7NA17_BRAFL Semaphorin-5A-like OS=Branchiostoma floridae OX=7739 GN=LOC118430065 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M8F5_A0A9J7M8F5_BRAFL tr|A0A9J7M8F5|A0A9J7M8F5_BRAFL Uncharacterized protein LOC118430066 OS=Branchiostoma floridae OX=7739 GN=LOC118430066 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VKV4_A0A8J9VKV4_BRALA tr|A0A8J9VKV4|A0A8J9VKV4_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000180	OG0000002	n1081				Branchiostoma_floridae_tr_A0A9J7MAT0_A0A9J7MAT0_BRAFL tr|A0A9J7MAT0|A0A9J7MAT0_BRAFL Adhesion G protein-coupled receptor B1-like OS=Branchiostoma floridae OX=7739 GN=LOC118430946 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YS55_A0A8J9YS55_BRALA tr|A0A8J9YS55|A0A8J9YS55_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YPL8_A0A8J9YPL8_BRALA tr|A0A8J9YPL8|A0A8J9YPL8_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
N27.HOG0000181	OG0000003	n23				Branchiostoma_floridae_tr_C3YYS0_C3YYS0_BRAFL tr|C3YYS0|C3YYS0_BRAFL Uncharacterized protein LOC118405743 OS=Branchiostoma floridae OX=7739 GN=LOC118405743 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EFY8_A0A8K0EFY8_BRALA tr|A0A8K0EFY8|A0A8K0EFY8_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1																											
N27.HOG0000182	OG0000003	n90				Branchiostoma_floridae_tr_A0A9J7L504_A0A9J7L504_BRAFL tr|A0A9J7L504|A0A9J7L504_BRAFL Uncharacterized protein LOC118415495 OS=Branchiostoma floridae OX=7739 GN=LOC118415495 PE=4 SV=1																												
N27.HOG0000183	OG0000003	n91				Branchiostoma_floridae_tr_A0A9J7N7K1_A0A9J7N7K1_BRAFL tr|A0A9J7N7K1|A0A9J7N7K1_BRAFL Splicing factor 3A subunit 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118427065 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HLN6_A0A9J7HLN6_BRAFL tr|A0A9J7HLN6|A0A9J7HLN6_BRAFL Aggrecan core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118404931 PE=4 SV=1																												
N27.HOG0000184	OG0000003	n106				Branchiostoma_floridae_tr_A0A9J7KQ72_A0A9J7KQ72_BRAFL tr|A0A9J7KQ72|A0A9J7KQ72_BRAFL Fibrillin-1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118410505 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQA0_A0A9J7KQA0_BRAFL tr|A0A9J7KQA0|A0A9J7KQA0_BRAFL Fibrillin-1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118410505 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQ86_A0A9J7KQ86_BRAFL tr|A0A9J7KQ86|A0A9J7KQ86_BRAFL Fibrillin-1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410505 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQ80_A0A9J7KQ80_BRAFL tr|A0A9J7KQ80|A0A9J7KQ80_BRAFL Fibrillin-1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118410505 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQ60_A0A9J7KQ60_BRAFL tr|A0A9J7KQ60|A0A9J7KQ60_BRAFL Fibrillin-1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118410505 PE=4 SV=1																												
N27.HOG0000185	OG0000003	n150				Branchiostoma_floridae_tr_A0A9J7N9T4_A0A9J7N9T4_BRAFL tr|A0A9J7N9T4|A0A9J7N9T4_BRAFL Low affinity immunoglobulin epsilon Fc receptor-like OS=Branchiostoma floridae OX=7739 GN=LOC118429905 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M7Z9_A0A9J7M7Z9_BRAFL tr|A0A9J7M7Z9|A0A9J7M7Z9_BRAFL Low affinity immunoglobulin epsilon Fc receptor-like OS=Branchiostoma floridae OX=7739 GN=LOC118429906 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YRR5_A0A8J9YRR5_BRALA tr|A0A8J9YRR5|A0A8J9YRR5_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSG8_A0A8J9YSG8_BRALA tr|A0A8J9YSG8|A0A8J9YSG8_BRALA COLEC12 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC12 PE=4 SV=1																											
N27.HOG0000186	OG0000003	n168				Branchiostoma_floridae_tr_A0A9J7N051_A0A9J7N051_BRAFL tr|A0A9J7N051|A0A9J7N051_BRAFL Brevican core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118423756 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YS14_A0A8J9YS14_BRALA tr|A0A8J9YS14|A0A8J9YS14_BRALA COLEC10 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VQ42_A0A8J9VQ42_BRALA tr|A0A8J9VQ42|A0A8J9VQ42_BRALA COLEC10 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC10 PE=4 SV=1																											
N27.HOG0000187	OG0000003	n177				Branchiostoma_floridae_tr_A0A9J7M8D5_A0A9J7M8D5_BRAFL tr|A0A9J7M8D5|A0A9J7M8D5_BRAFL Collectin-11-like OS=Branchiostoma floridae OX=7739 GN=LOC118429909 PE=4 SV=1, Branchiostoma_floridae_tr_C3ZIF7_C3ZIF7_BRAFL tr|C3ZIF7|C3ZIF7_BRAFL Perlucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118429911 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M8Z6_A0A9J7M8Z6_BRAFL tr|A0A9J7M8Z6|A0A9J7M8Z6_BRAFL Perlucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118429913 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W4U8_A0A8J9W4U8_BRALA tr|A0A8J9W4U8|A0A8J9W4U8_BRALA COLEC11 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC11 PE=4 SV=1																											
N27.HOG0000188	OG0000003	n180				Branchiostoma_floridae_tr_A0A9J7MAV5_A0A9J7MAV5_BRAFL tr|A0A9J7MAV5|A0A9J7MAV5_BRAFL Perlucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118430920 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VFW5_A0A8J9VFW5_BRALA tr|A0A8J9VFW5|A0A8J9VFW5_BRALA COLEC11 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC11 PE=4 SV=1																											
N27.HOG0000189	OG0000003	n181				Branchiostoma_floridae_tr_A0A9J7MAW3_A0A9J7MAW3_BRAFL tr|A0A9J7MAW3|A0A9J7MAW3_BRAFL Perlucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118430921 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VKH1_A0A8J9VKH1_BRALA tr|A0A8J9VKH1|A0A8J9VKH1_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1																											
