HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N4.HOG0000663	OG0000054	n4																	Morbakka_virulenta_scaffold47.g48.t2 scaffold47.g48.t2, Morbakka_virulenta_scaffold47.g48.t1 scaffold47.g48.t1	Clytia_hemispherica_TCONS_00029751-protein TCONS_00029751-protein	Hydra_vulgaris_Sc4wPfr_1416.g33239.t1 Sc4wPfr_1416.g33239.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.18828 Ccrux.Trinity.18828										
N4.HOG0000664	OG0000054	n31																		Clytia_hemispherica_TCONS_00036167-protein TCONS_00036167-protein	Hydra_vulgaris_Sc4wPfr_78.g10420.t1 Sc4wPfr_78.g10420.t1		Aurelia_aurita_Seg2059.2 Seg2059.2 transcript_id=Seg2059.2_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 1" protein_id=Seg2059.2_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.44030 Ccrux.Trinity.44030										
N4.HOG0000665	OG0000055	n0																		Clytia_hemispherica_TCONS_00018183-protein TCONS_00018183-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.62846 Ccrux.Trinity.62846										
N4.HOG0000666	OG0000056	n1																	Morbakka_virulenta_scaffold338.g2.t2 scaffold338.g2.t2, Morbakka_virulenta_scaffold338.g2.t1 scaffold338.g2.t1		Hydra_vulgaris_Sc4wPfr_146.g12039.t1 Sc4wPfr_146.g12039.t1, Hydra_vulgaris_Sc4wPfr_146.g12039.t2 Sc4wPfr_146.g12039.t2		Aurelia_aurita_Seg1757.3 Seg1757.3 transcript_id=Seg1757.3_GoldUCD_mRNA.D3Y31 product="E3 ubiquitin-protein ligase TRIM9" protein_id=Seg1757.3_GoldUCD_D3Y31											
N4.HOG0000667	OG0000056	n70																	Morbakka_virulenta_scaffold31.g52.t1 scaffold31.g52.t1	Clytia_hemispherica_TCONS_00054179-protein TCONS_00054179-protein	Hydra_vulgaris_Sc4wPfr_176.g26279.t1 Sc4wPfr_176.g26279.t1, Hydra_vulgaris_Sc4wPfr_176.g26285.t1 Sc4wPfr_176.g26285.t1		Aurelia_aurita_Seg4832.2 Seg4832.2 transcript_id=Seg4832.2_GoldUCD_mRNA.D3Y31 product="E3 ubiquitin-protein ligase TRIM9" protein_id=Seg4832.2_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.8879 Ccrux.Trinity.8879, Calvadosia_cruxmelitensis_Ccrux.Trinity.8881 Ccrux.Trinity.8881, Calvadosia_cruxmelitensis_Ccrux.Trinity.8877 Ccrux.Trinity.8877										
N4.HOG0000668	OG0000058	n11																					Aurelia_aurita_Seg1029.1 Seg1029.1 transcript_id=Seg1029.1_GoldUCD_mRNA.D3Y31 product="MAM and LDL-receptor class A domain-containing protein 1" protein_id=Seg1029.1_GoldUCD_D3Y31 partial=true											
N4.HOG0000669	OG0000058	n13																						Calvadosia_cruxmelitensis_Ccrux.Trinity.13948 Ccrux.Trinity.13948, Calvadosia_cruxmelitensis_Ccrux.Trinity.13949 Ccrux.Trinity.13949, Calvadosia_cruxmelitensis_Ccrux.Trinity.52269 Ccrux.Trinity.52269										
N4.HOG0000670	OG0000058	n19																						Calvadosia_cruxmelitensis_Ccrux.Trinity.59160 Ccrux.Trinity.59160										
N4.HOG0000671	OG0000058	n20																						Calvadosia_cruxmelitensis_Ccrux.Trinity.13824 Ccrux.Trinity.13824										
N4.HOG0000672	OG0000058	n39																						Calvadosia_cruxmelitensis_Ccrux.Trinity.66662 Ccrux.Trinity.66662										
N4.HOG0000673	OG0000058	n40																						Calvadosia_cruxmelitensis_Ccrux.Trinity.49285 Ccrux.Trinity.49285, Calvadosia_cruxmelitensis_Ccrux.Trinity.49278 Ccrux.Trinity.49278										
N4.HOG0000674	OG0000058	n56																	Morbakka_virulenta_scaffold244.g20.t1 scaffold244.g20.t1		Hydra_vulgaris_Sc4wPfr_155.g16906.t1 Sc4wPfr_155.g16906.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.29253 Ccrux.Trinity.29253, Calvadosia_cruxmelitensis_Ccrux.Trinity.29254 Ccrux.Trinity.29254										
N4.HOG0000675	OG0000058	n63																					Aurelia_aurita_Seg1556.21 Seg1556.21 transcript_id=Seg1556.21_GoldUCD_mRNA.D3Y31 product="MAM and LDL-receptor class A domain-containing protein 1" protein_id=Seg1556.21_GoldUCD_D3Y31											
N4.HOG0000676	OG0000059	n0																	Morbakka_virulenta_scaffold164.g5.t1 scaffold164.g5.t1															
N4.HOG0000677	OG0000061	n1																	Morbakka_virulenta_scaffold265.g6.t1 scaffold265.g6.t1, Morbakka_virulenta_scaffold92.g46.t1 scaffold92.g46.t1	Clytia_hemispherica_TCONS_00050243-protein TCONS_00050243-protein	Hydra_vulgaris_Sc4wPfr_417.3.g31939.t1 Sc4wPfr_417.3.g31939.t1		Aurelia_aurita_Seg4277.4 Seg4277.4 transcript_id=Seg4277.4_GoldUCD_mRNA.D3Y31 product=Copine-1 protein_id=Seg4277.4_GoldUCD_D3Y31, Aurelia_aurita_Seg4633.1 Seg4633.1 transcript_id=Seg4633.1_GoldUCD_mRNA.D3Y31 product=Copine-3 protein_id=Seg4633.1_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.13062 Ccrux.Trinity.13062										
N4.HOG0000678	OG0000061	n81																	Morbakka_virulenta_scaffold73.g24.t1 scaffold73.g24.t1	Clytia_hemispherica_TCONS_00002099-protein TCONS_00002099-protein	Hydra_vulgaris_Sc4wPfr_48.g30203.t1 Sc4wPfr_48.g30203.t1		Aurelia_aurita_Seg1254.9 Seg1254.9 transcript_id=Seg1254.9_GoldUCD_mRNA.D3Y31 product=Copine-8 protein_id=Seg1254.9_GoldUCD_D3Y31											
N4.HOG0000679	OG0000061	n84																		Clytia_hemispherica_TCONS_00005277-protein TCONS_00005277-protein, Clytia_hemispherica_TCONS_00040450-protein TCONS_00040450-protein, Clytia_hemispherica_TCONS_00005276-protein TCONS_00005276-protein			Aurelia_aurita_Seg2080.8 Seg2080.8 transcript_id=Seg2080.8_GoldUCD_mRNA.D3Y31 product=Copine-8 protein_id=Seg2080.8_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.45943 Ccrux.Trinity.45943										
N4.HOG0000680	OG0000062	n3																	Morbakka_virulenta_scaffold194.g47.t1 scaffold194.g47.t1	Clytia_hemispherica_TCONS_00052771-protein TCONS_00052771-protein, Clytia_hemispherica_TCONS_00023638-protein TCONS_00023638-protein	Hydra_vulgaris_Sc4wPfr_724.g25412.t1 Sc4wPfr_724.g25412.t1, Hydra_vulgaris_Sc4wPfr_724.g25412.t2 Sc4wPfr_724.g25412.t2		Aurelia_aurita_Seg2254.1 Seg2254.1 transcript_id=Seg2254.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2254.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg2054.2 Seg2054.2 transcript_id=Seg2054.2_GoldUCD_mRNA.D3Y31 product="Neurogenic locus Notch protein" protein_id=Seg2054.2_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.31247 Ccrux.Trinity.31247, Calvadosia_cruxmelitensis_Ccrux.Trinity.31254 Ccrux.Trinity.31254										
N4.HOG0000681	OG0000062	n17																	Morbakka_virulenta_scaffold601.g3.t1 scaffold601.g3.t1, Morbakka_virulenta_scaffold143.g43.t1 scaffold143.g43.t1, Morbakka_virulenta_scaffold143.g41.t1 scaffold143.g41.t1				Aurelia_aurita_Seg2333.5 Seg2333.5 transcript_id=Seg2333.5_GoldUCD_mRNA.D3Y31 product="Delta-like protein C" protein_id=Seg2333.5_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.71180 Ccrux.Trinity.71180										
N4.HOG0000682	OG0000062	n25																	Morbakka_virulenta_scaffold2.g62.t1 scaffold2.g62.t1, Morbakka_virulenta_scaffold2.g62.t2 scaffold2.g62.t2				Aurelia_aurita_Seg1668.7 Seg1668.7 transcript_id=Seg1668.7_GoldUCD_mRNA.D3Y31 product="Protein jagged-1b" protein_id=Seg1668.7_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.11108 Ccrux.Trinity.11108, Calvadosia_cruxmelitensis_Ccrux.Trinity.59633 Ccrux.Trinity.59633										
N4.HOG0000683	OG0000062	n79																	Morbakka_virulenta_scaffold2.g110.t3 scaffold2.g110.t3, Morbakka_virulenta_scaffold2.g110.t1 scaffold2.g110.t1, Morbakka_virulenta_scaffold2.g110.t2 scaffold2.g110.t2	Clytia_hemispherica_TCONS_00007562-protein TCONS_00007562-protein			Aurelia_aurita_Seg2932.1 Seg2932.1 transcript_id=Seg2932.1_GoldUCD_mRNA.D3Y31 product="Protein jagged-1b" protein_id=Seg2932.1_GoldUCD_D3Y31 partial=true											
N4.HOG0000684	OG0000063	n1																		Clytia_hemispherica_TCONS_00002634-protein TCONS_00002634-protein, Clytia_hemispherica_TCONS_00002631-protein TCONS_00002631-protein														
N4.HOG0000685	OG0000063	n3																					Aurelia_aurita_Seg2042.4 Seg2042.4 transcript_id=Seg2042.4_GoldUCD_mRNA.D3Y31 product="Sonic hedgehog protein" protein_id=Seg2042.4_GoldUCD_D3Y31											
N4.HOG0000686	OG0000063	n40																			Hydra_vulgaris_Sc4wPfr_1246.g6680.t1 Sc4wPfr_1246.g6680.t1, Hydra_vulgaris_Sc4wPfr_337.1.g25349.t1 Sc4wPfr_337.1.g25349.t1, Hydra_vulgaris_Sc4wPfr_356.g7026.t1 Sc4wPfr_356.g7026.t1, Hydra_vulgaris_Sc4wPfr_356.g7035.t1 Sc4wPfr_356.g7035.t1		Aurelia_aurita_Seg1275.1 Seg1275.1 transcript_id=Seg1275.1_GoldUCD_mRNA.D3Y31 product="Desert hedgehog protein" protein_id=Seg1275.1_GoldUCD_D3Y31											
N4.HOG0000687	OG0000063	n87																	Morbakka_virulenta_scaffold23.g107.t1 scaffold23.g107.t1		Hydra_vulgaris_Sc4wPfr_1360.g9385.t1 Sc4wPfr_1360.g9385.t1, Hydra_vulgaris_Sc4wPfr_1360.g9379.t1 Sc4wPfr_1360.g9379.t1		Aurelia_aurita_Seg1854.1 Seg1854.1 transcript_id=Seg1854.1_GoldUCD_mRNA.D3Y31 product="Tiggy-winkle hedgehog protein" protein_id=Seg1854.1_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.22151 Ccrux.Trinity.22151										
N4.HOG0000688	OG0000064	n10																	Morbakka_virulenta_scaffold164.g4.t1 scaffold164.g4.t1, Morbakka_virulenta_scaffold164.g4.t2 scaffold164.g4.t2	Clytia_hemispherica_TCONS_00067933-protein TCONS_00067933-protein	Hydra_vulgaris_Sc4wPfr_338.g25901.t1 Sc4wPfr_338.g25901.t1		Aurelia_aurita_Seg1569.4 Seg1569.4 transcript_id=Seg1569.4_GoldUCD_mRNA.D3Y31 product=Fibrillin-2 protein_id=Seg1569.4_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.31845 Ccrux.Trinity.31845, Calvadosia_cruxmelitensis_Ccrux.Trinity.31846 Ccrux.Trinity.31846										
N4.HOG0000689	OG0000064	n17																						Calvadosia_cruxmelitensis_Ccrux.Trinity.31844 Ccrux.Trinity.31844										
N4.HOG0000690	OG0000064	n19																	Morbakka_virulenta_scaffold164.g7.t1 scaffold164.g7.t1	Clytia_hemispherica_TCONS_00067923-protein TCONS_00067923-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.19626 Ccrux.Trinity.19626										
N4.HOG0000691	OG0000064	n44																						Calvadosia_cruxmelitensis_Ccrux.Trinity.62793 Ccrux.Trinity.62793										
N4.HOG0000692	OG0000065	n2																	Morbakka_virulenta_scaffold1.g340.t1 scaffold1.g340.t1				Aurelia_aurita_Seg2474.2 Seg2474.2 transcript_id=Seg2474.2_GoldUCD_mRNA.D3Y31 product=Glypican-6 protein_id=Seg2474.2_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.465 Ccrux.Trinity.465										
N4.HOG0000693	OG0000065	n46																		Clytia_hemispherica_TCONS_00048919-protein TCONS_00048919-protein, Clytia_hemispherica_TCONS_00063389-protein TCONS_00063389-protein	Hydra_vulgaris_Sc4wPfr_272.g11395.t1 Sc4wPfr_272.g11395.t1													
N4.HOG0000694	OG0000066	n0																					Aurelia_aurita_Seg7.1 Seg7.1 transcript_id=Seg7.1_GoldUCD_mRNA.D3Y31 product="Ephrin type-A receptor 6" protein_id=Seg7.1_GoldUCD_D3Y31											
N4.HOG0000695	OG0000067	n4																			Hydra_vulgaris_Sc4wPfr_4949.g490.t1 Sc4wPfr_4949.g490.t1, Hydra_vulgaris_Sc4wPfr_1386.g7456.t1 Sc4wPfr_1386.g7456.t1, Hydra_vulgaris_Sc4wPfr_1386.g7462.t1 Sc4wPfr_1386.g7462.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.16755 Ccrux.Trinity.16755, Calvadosia_cruxmelitensis_Ccrux.Trinity.48977 Ccrux.Trinity.48977, Calvadosia_cruxmelitensis_Ccrux.Trinity.48979 Ccrux.Trinity.48979, Calvadosia_cruxmelitensis_Ccrux.Trinity.48975 Ccrux.Trinity.48975, Calvadosia_cruxmelitensis_Ccrux.Trinity.16756 Ccrux.Trinity.16756, Calvadosia_cruxmelitensis_Ccrux.Trinity.16757 Ccrux.Trinity.16757, Calvadosia_cruxmelitensis_Ccrux.Trinity.16758 Ccrux.Trinity.16758, Calvadosia_cruxmelitensis_Ccrux.Trinity.52098 Ccrux.Trinity.52098										
N4.HOG0000696	OG0000067	n15																		Clytia_hemispherica_TCONS_00015037-protein TCONS_00015037-protein, Clytia_hemispherica_TCONS_00030414-protein TCONS_00030414-protein, Clytia_hemispherica_TCONS_00016035-protein TCONS_00016035-protein	Hydra_vulgaris_Sc4wPfr_73.g11550.t1 Sc4wPfr_73.g11550.t1, Hydra_vulgaris_Sc4wPfr_73.g11552.t1 Sc4wPfr_73.g11552.t1, Hydra_vulgaris_Sc4wPfr_73.g11545.t1 Sc4wPfr_73.g11545.t1, Hydra_vulgaris_Sc4wPfr_536.g2751.t1 Sc4wPfr_536.g2751.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.63548 Ccrux.Trinity.63548										
N4.HOG0000697	OG0000067	n22																	Morbakka_virulenta_scaffold165.g11.t1 scaffold165.g11.t1	Clytia_hemispherica_TCONS_00016037-protein TCONS_00016037-protein	Hydra_vulgaris_Sc4wPfr_73.g11546.t1 Sc4wPfr_73.g11546.t1, Hydra_vulgaris_Sc4wPfr_536.g2752.t1 Sc4wPfr_536.g2752.t1, Hydra_vulgaris_Sc4wPfr_807.g11634.t1 Sc4wPfr_807.g11634.t1, Hydra_vulgaris_Sc4wPfr_807.g11633.t1 Sc4wPfr_807.g11633.t1, Hydra_vulgaris_Sc4wPfr_73.g11553.t1 Sc4wPfr_73.g11553.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.6190 Ccrux.Trinity.6190										
N4.HOG0000698	OG0000067	n54																						Calvadosia_cruxmelitensis_Ccrux.Trinity.69817 Ccrux.Trinity.69817										
N4.HOG0000699	OG0000067	n55																			Hydra_vulgaris_Sc4wPfr_33.g25265.t1 Sc4wPfr_33.g25265.t1, Hydra_vulgaris_Sc4wPfr_328.2.g12067.t1 Sc4wPfr_328.2.g12067.t1, Hydra_vulgaris_Sc4wPfr_328.2.g12098.t1 Sc4wPfr_328.2.g12098.t1, Hydra_vulgaris_Sc4wPfr_536.g2744.t1 Sc4wPfr_536.g2744.t1		Aurelia_aurita_Seg7350.1 Seg7350.1 transcript_id=Seg7350.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg7350.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg327.1 Seg327.1 transcript_id=Seg327.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg327.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1656.2 Seg1656.2 transcript_id=Seg1656.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg1656.2_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.48980 Ccrux.Trinity.48980, Calvadosia_cruxmelitensis_Ccrux.Trinity.48978 Ccrux.Trinity.48978, Calvadosia_cruxmelitensis_Ccrux.Trinity.48976 Ccrux.Trinity.48976, Calvadosia_cruxmelitensis_Ccrux.Trinity.21098 Ccrux.Trinity.21098, Calvadosia_cruxmelitensis_Ccrux.Trinity.21101 Ccrux.Trinity.21101, Calvadosia_cruxmelitensis_Ccrux.Trinity.69529 Ccrux.Trinity.69529										
N4.HOG0000700	OG0000069	n5																					Aurelia_aurita_Seg319.10 Seg319.10 transcript_id=Seg319.10_GoldUCD_mRNA.D3Y31 product=Peroxidasin protein_id=Seg319.10_GoldUCD_D3Y31, Aurelia_aurita_Seg1313.10 Seg1313.10 transcript_id=Seg1313.10_GoldUCD_mRNA.D3Y31 product=Peroxidasin protein_id=Seg1313.10_GoldUCD_D3Y31 partial=true											
N4.HOG0000701	OG0000069	n7																					Aurelia_aurita_Seg685.4 Seg685.4 transcript_id=Seg685.4_GoldUCD_mRNA.D3Y31 product="putative skeletal organic matrix protein 5" protein_id=Seg685.4_GoldUCD_D3Y31											
N4.HOG0000702	OG0000069	n10																			Hydra_vulgaris_Sc4wPfr_708.g2577.t1 Sc4wPfr_708.g2577.t1		Aurelia_aurita_Seg1942.8 Seg1942.8 transcript_id=Seg1942.8_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg1942.8_GoldUCD_D3Y31 partial=true											
N4.HOG0000703	OG0000069	n39																					Aurelia_aurita_Seg1648.1 Seg1648.1 transcript_id=Seg1648.1_GoldUCD_mRNA.D3Y31 product="putative skeletal organic matrix protein 5" protein_id=Seg1648.1_GoldUCD_D3Y31											
N4.HOG0000704	OG0000070	n1																	Morbakka_virulenta_scaffold64.g73.t1 scaffold64.g73.t1				Aurelia_aurita_Seg370.2 Seg370.2 transcript_id=Seg370.2_GoldUCD_mRNA.D3Y31 product=Peroxidasin protein_id=Seg370.2_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.7303 Ccrux.Trinity.7303, Calvadosia_cruxmelitensis_Ccrux.Trinity.7302 Ccrux.Trinity.7302										
N4.HOG0000705	OG0000070	n35																	Morbakka_virulenta_scaffold190.g18.t1 scaffold190.g18.t1	Clytia_hemispherica_TCONS_00021784-protein TCONS_00021784-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.11503 Ccrux.Trinity.11503, Calvadosia_cruxmelitensis_Ccrux.Trinity.11506 Ccrux.Trinity.11506, Calvadosia_cruxmelitensis_Ccrux.Trinity.11509 Ccrux.Trinity.11509										
N4.HOG0000706	OG0000073	n0																	Morbakka_virulenta_scaffold47.g78.t1 scaffold47.g78.t1		Hydra_vulgaris_Sc4wPfr_446.g12585.t1 Sc4wPfr_446.g12585.t1													
N4.HOG0000707	OG0000074	n6																		Clytia_hemispherica_TCONS_00028190-protein TCONS_00028190-protein	Hydra_vulgaris_Sc4wPfr_226.1.g26833.t1 Sc4wPfr_226.1.g26833.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.2857 Ccrux.Trinity.2857										
N4.HOG0000708	OG0000074	n13																		Clytia_hemispherica_TCONS_00066016-protein TCONS_00066016-protein														
N4.HOG0000709	OG0000074	n22																		Clytia_hemispherica_TCONS_00057297-protein TCONS_00057297-protein														
N4.HOG0000710	OG0000074	n23																		Clytia_hemispherica_TCONS_00055914-protein TCONS_00055914-protein														
N4.HOG0000711	OG0000075	n2																	Morbakka_virulenta_scaffold563.g1.t2 scaffold563.g1.t2, Morbakka_virulenta_scaffold563.g1.t1 scaffold563.g1.t1															
N4.HOG0000712	OG0000075	n27																	Morbakka_virulenta_scaffold416.g3.t1 scaffold416.g3.t1, Morbakka_virulenta_scaffold416.g3.t2 scaffold416.g3.t2	Clytia_hemispherica_TCONS_00018308-protein TCONS_00018308-protein	Hydra_vulgaris_Sc4wPfr_200.g3530.t1 Sc4wPfr_200.g3530.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.25831 Ccrux.Trinity.25831										
N4.HOG0000713	OG0000075	n31																	Morbakka_virulenta_scaffold307.g13.t1 scaffold307.g13.t1	Clytia_hemispherica_TCONS_00054794-protein TCONS_00054794-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.19178 Ccrux.Trinity.19178										
N4.HOG0000714	OG0000075	n34																					Aurelia_aurita_Seg2020.6 Seg2020.6 transcript_id=Seg2020.6_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg2020.6_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.70179 Ccrux.Trinity.70179										
N4.HOG0000715	OG0000075	n40																	Morbakka_virulenta_scaffold326.g8.t1 scaffold326.g8.t1, Morbakka_virulenta_scaffold326.g8.t2 scaffold326.g8.t2	Clytia_hemispherica_TCONS_00060857-protein TCONS_00060857-protein, Clytia_hemispherica_TCONS_00047983-protein TCONS_00047983-protein	Hydra_vulgaris_Sc4wPfr_654.g18228.t1 Sc4wPfr_654.g18228.t1, Hydra_vulgaris_Sc4wPfr_1163.g25185.t2 Sc4wPfr_1163.g25185.t2, Hydra_vulgaris_Sc4wPfr_1163.g25185.t1 Sc4wPfr_1163.g25185.t1		Aurelia_aurita_Seg738.3 Seg738.3 transcript_id=Seg738.3_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg738.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg2224.1 Seg2224.1 transcript_id=Seg2224.1_GoldUCD_mRNA.D3Y31 product=Fucolectin-1 protein_id=Seg2224.1_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.39620 Ccrux.Trinity.39620, Calvadosia_cruxmelitensis_Ccrux.Trinity.39617 Ccrux.Trinity.39617, Calvadosia_cruxmelitensis_Ccrux.Trinity.39619 Ccrux.Trinity.39619, Calvadosia_cruxmelitensis_Ccrux.Trinity.20222 Ccrux.Trinity.20222										
N4.HOG0000716	OG0000075	n55																		Clytia_hemispherica_TCONS_00047980-protein TCONS_00047980-protein			Aurelia_aurita_Seg2682.1 Seg2682.1 transcript_id=Seg2682.1_GoldUCD_mRNA.D3Y31 product=Hemicentin-1 protein_id=Seg2682.1_GoldUCD_D3Y31 partial=true											
N4.HOG0000717	OG0000079	n1																						Calvadosia_cruxmelitensis_Ccrux.Trinity.72144 Ccrux.Trinity.72144										
N4.HOG0000718	OG0000079	n2																						Calvadosia_cruxmelitensis_Ccrux.Trinity.46226 Ccrux.Trinity.46226										
N4.HOG0000719	OG0000080	n3																	Morbakka_virulenta_scaffold190.g25.t1 scaffold190.g25.t1	Clytia_hemispherica_TCONS_00070986-protein TCONS_00070986-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.5691 Ccrux.Trinity.5691										
N4.HOG0000720	OG0000080	n40																		Clytia_hemispherica_TCONS_00051832-protein TCONS_00051832-protein, Clytia_hemispherica_TCONS_00001940-protein TCONS_00001940-protein	Hydra_vulgaris_Sc4wPfr_649.g10301.t1 Sc4wPfr_649.g10301.t1, Hydra_vulgaris_Sc4wPfr_649.g10296.t1 Sc4wPfr_649.g10296.t1, Hydra_vulgaris_Sc4wPfr_649.g10299.t1 Sc4wPfr_649.g10299.t1		Aurelia_aurita_Seg2071.2 Seg2071.2 transcript_id=Seg2071.2_GoldUCD_mRNA.D3Y31 product="Metalloproteinase inhibitor 4" protein_id=Seg2071.2_GoldUCD_D3Y31, Aurelia_aurita_Seg533.4 Seg533.4 transcript_id=Seg533.4_GoldUCD_mRNA.D3Y31 product="Metalloproteinase inhibitor 3" protein_id=Seg533.4_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.70554 Ccrux.Trinity.70554										
N4.HOG0000721	OG0000081	n29																			Hydra_vulgaris_Sc4wPfr_324.1.g5440.t1 Sc4wPfr_324.1.g5440.t1													
N4.HOG0000722	OG0000081	n32																		Clytia_hemispherica_TCONS_00053462-protein TCONS_00053462-protein														
N4.HOG0000723	OG0000081	n39																		Clytia_hemispherica_TCONS_00022711-protein TCONS_00022711-protein														
N4.HOG0000724	OG0000081	n41																	Morbakka_virulenta_scaffold161.g34.t1 scaffold161.g34.t1	Clytia_hemispherica_TCONS_00006563-protein TCONS_00006563-protein	Hydra_vulgaris_Sc4wPfr_196.1.g29669.t1 Sc4wPfr_196.1.g29669.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.39810 Ccrux.Trinity.39810, Calvadosia_cruxmelitensis_Ccrux.Trinity.39813 Ccrux.Trinity.39813, Calvadosia_cruxmelitensis_Ccrux.Trinity.39808 Ccrux.Trinity.39808										
N4.HOG0000725	OG0000082	n0																		Clytia_hemispherica_TCONS_00001201-protein TCONS_00001201-protein	Hydra_vulgaris_Sc4wPfr_396.1.g13876.t6 Sc4wPfr_396.1.g13876.t6, Hydra_vulgaris_Sc4wPfr_396.1.g13876.t1 Sc4wPfr_396.1.g13876.t1, Hydra_vulgaris_Sc4wPfr_396.1.g13876.t5 Sc4wPfr_396.1.g13876.t5, Hydra_vulgaris_Sc4wPfr_396.1.g13876.t3 Sc4wPfr_396.1.g13876.t3, Hydra_vulgaris_Sc4wPfr_396.1.g13876.t4 Sc4wPfr_396.1.g13876.t4, Hydra_vulgaris_Sc4wPfr_396.1.g13876.t2 Sc4wPfr_396.1.g13876.t2		Aurelia_aurita_Seg118.4 Seg118.4 transcript_id=Seg118.4_GoldUCD_mRNA.D3Y31 product="C-type mannose receptor 2" protein_id=Seg118.4_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.39763 Ccrux.Trinity.39763, Calvadosia_cruxmelitensis_Ccrux.Trinity.39765 Ccrux.Trinity.39765										
