HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N1.HOG0000334	OG0000006	n631	Monosiga_brevicollisXP_001750437.1 XP_001750437.1 uncharacterized protein MONBRDRAFT_39141 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004991729.1 XP_004991729.1 epidermal growth factor [Salpingoeca rosetta]															Morbakka_virulenta_scaffold354.g2.t1 scaffold354.g2.t1															
N1.HOG0000335	OG0000006	n636																								Mnemiopsis_leidyi_ML234530a ML234530a	Pleurobrachia_bachei_sb_2653485_ sb_2653485_							
N1.HOG0000336	OG0000006	n645		Salpingoeca_rosetta_XP_004989074.1 XP_004989074.1 uncharacterized protein PTSG_09719 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.1808.g1.t1 Bova1_4.1808.g1.t1, Beroe_ovata_Bova1_4.0097.g29.t1 Bova1_4.0097.g29.t1, Beroe_ovata_Bova1_4.0097.g23.t1 Bova1_4.0097.g23.t1, Beroe_ovata_Bova1_4.0097.g22.t1 Bova1_4.0097.g22.t1, Beroe_ovata_Bova1_4.0597.g2.t1 Bova1_4.0597.g2.t1	Mnemiopsis_leidyi_ML077215a ML077215a, Mnemiopsis_leidyi_ML077218a ML077218a, Mnemiopsis_leidyi_ML00406a ML00406a, Mnemiopsis_leidyi_ML33721a ML33721a	Pleurobrachia_bachei_sb_2637698_ sb_2637698_, Pleurobrachia_bachei_sb_2653884_ sb_2653884_, Pleurobrachia_bachei_sb_2658677_ sb_2658677_, Pleurobrachia_bachei_sb_2644626_ sb_2644626_, Pleurobrachia_bachei_sb_2653100_ sb_2653100_, Pleurobrachia_bachei_sb_2658519_ sb_2658519_, Pleurobrachia_bachei_sb_2657250_ sb_2657250_							
N1.HOG0000337	OG0000006	n663		Salpingoeca_rosetta_XP_004996042.1 XP_004996042.1 C-type MBL-2 protein [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0170.g6.t2 Bova1_4.0170.g6.t2, Beroe_ovata_Bova1_4.0170.g6.t1 Bova1_4.0170.g6.t1, Beroe_ovata_Bova1_4.0005.g63.t1 Bova1_4.0005.g63.t1, Beroe_ovata_Bova1_4.0005.g61.t1 Bova1_4.0005.g61.t1	Mnemiopsis_leidyi_ML105420a ML105420a, Mnemiopsis_leidyi_ML105421a ML105421a	Pleurobrachia_bachei_sb_2665384_ sb_2665384_							
N1.HOG0000338	OG0000006	n675																								Mnemiopsis_leidyi_ML07118a ML07118a	Pleurobrachia_bachei_sb_2668416_ sb_2668416_							
N1.HOG0000339	OG0000006	n676		Salpingoeca_rosetta_XP_004992611.1 XP_004992611.1 uncharacterized protein PTSG_12546 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004987977.1 XP_004987977.1 NHL repeat-containing protein [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990947.1 XP_004990947.1 NHL repeat-containing protein [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004987838.1 XP_004987838.1 uncharacterized protein PTSG_13151 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004989977.1 XP_004989977.1 NHL repeat protein [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990650.1 XP_004990650.1 NHL repeat-containing protein [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004996527.1 XP_004996527.1 NHL repeat protein [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004997497.1 XP_004997497.1 uncharacterized protein PTSG_01519 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0328.g2.t1 Bova1_4.0328.g2.t1, Beroe_ovata_Bova1_4.0159.g20.t1 Bova1_4.0159.g20.t1, Beroe_ovata_Bova1_4.0012.g91.t1 Bova1_4.0012.g91.t1	Mnemiopsis_leidyi_ML01677a ML01677a, Mnemiopsis_leidyi_ML07913a ML07913a	Pleurobrachia_bachei_sb_2639084_ sb_2639084_, Pleurobrachia_bachei_sb_2660593_ sb_2660593_, Pleurobrachia_bachei_sb_2645412_ sb_2645412_, Pleurobrachia_bachei_sb_2663118_ sb_2663118_, Pleurobrachia_bachei_sb_2663232_ sb_2663232_, Pleurobrachia_bachei_sb_2668477_ sb_2668477_, Pleurobrachia_bachei_sb_2654500_ sb_2654500_, Pleurobrachia_bachei_sb_2638567_ sb_2638567_							
N1.HOG0000340	OG0000006	n716																							Beroe_ovata_Bova1_4.0133.g48.t1 Bova1_4.0133.g48.t1, Beroe_ovata_Bova1_4.2351.g1.t1 Bova1_4.2351.g1.t1, Beroe_ovata_Bova1_4.0133.g49.t1 Bova1_4.0133.g49.t1	Mnemiopsis_leidyi_ML274611a ML274611a	Pleurobrachia_bachei_sb_2640289_ sb_2640289_, Pleurobrachia_bachei_sb_2650081_ sb_2650081_, Pleurobrachia_bachei_sb_2648855_ sb_2648855_, Pleurobrachia_bachei_sb_2650083_ sb_2650083_							
N1.HOG0000341	OG0000007	n24																	Morbakka_virulenta_scaffold123.g34.t1 scaffold123.g34.t1					Calvadosia_cruxmelitensis_Ccrux.Trinity.58492 Ccrux.Trinity.58492			Pleurobrachia_bachei_sb_2645680_ sb_2645680_							
N1.HOG0000342	OG0000007	n56		Salpingoeca_rosetta_XP_004998081.1 XP_004998081.1 chitin-binding protein [Salpingoeca rosetta]																														
N1.HOG0000343	OG0000007	n57																							Beroe_ovata_Bova1_4.0498.g2.t1 Bova1_4.0498.g2.t1, Beroe_ovata_Bova1_4.0498.g2.t2 Bova1_4.0498.g2.t2, Beroe_ovata_Bova1_4.0498.g3.t1 Bova1_4.0498.g3.t1									
N1.HOG0000344	OG0000007	n62																		Clytia_hemispherica_TCONS_00028848-protein TCONS_00028848-protein														
N1.HOG0000345	OG0000007	n70																					Aurelia_aurita_Seg1446.9 Seg1446.9 transcript_id=Seg1446.9_GoldUCD_mRNA.D3Y31 product=Hemicentin-1 protein_id=Seg1446.9_GoldUCD_D3Y31		Beroe_ovata_Bova1_4.0577.g3.t1 Bova1_4.0577.g3.t1		Pleurobrachia_bachei_sb_2647954_ sb_2647954_, Pleurobrachia_bachei_sb_2638238_ sb_2638238_							
N1.HOG0000346	OG0000007	n77																									Pleurobrachia_bachei_sb_2656562_ sb_2656562_							
N1.HOG0000347	OG0000007	n78																	Morbakka_virulenta_scaffold38.g84.t1 scaffold38.g84.t1					Calvadosia_cruxmelitensis_Ccrux.Trinity.12213 Ccrux.Trinity.12213			Pleurobrachia_bachei_sb_2668298_ sb_2668298_							
N1.HOG0000348	OG0000007	n86																		Clytia_hemispherica_TCONS_00000042-protein TCONS_00000042-protein						Mnemiopsis_leidyi_ML019111a ML019111a								
N1.HOG0000349	OG0000007	n105		Salpingoeca_rosetta_XP_004995639.1 XP_004995639.1 uncharacterized protein PTSG_11959 [Salpingoeca rosetta]																Clytia_hemispherica_TCONS_00064084-protein TCONS_00064084-protein	Hydra_vulgaris_Sc4wPfr_118.g25110.t1 Sc4wPfr_118.g25110.t1													
N1.HOG0000350	OG0000007	n113																		Clytia_hemispherica_TCONS_00022735-protein TCONS_00022735-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.48895 Ccrux.Trinity.48895										
N1.HOG0000351	OG0000007	n186																	Morbakka_virulenta_scaffold250.g28.t1 scaffold250.g28.t1															
N1.HOG0000352	OG0000007	n203																			Hydra_vulgaris_Sc4wPfr_1107.1.g29893.t1 Sc4wPfr_1107.1.g29893.t1, Hydra_vulgaris_Sc4wPfr_975.g7252.t1 Sc4wPfr_975.g7252.t1, Hydra_vulgaris_Sc4wPfr_400.g17905.t1 Sc4wPfr_400.g17905.t1, Hydra_vulgaris_Sc4wPfr_400.g17908.t1 Sc4wPfr_400.g17908.t1		Aurelia_aurita_Seg1789.9 Seg1789.9 transcript_id=Seg1789.9_GoldUCD_mRNA.D3Y31 product=Fibrillin-2 protein_id=Seg1789.9_GoldUCD_D3Y31 partial=true		Beroe_ovata_Bova1_4.0286.g1.t1 Bova1_4.0286.g1.t1	Mnemiopsis_leidyi_ML19192a ML19192a								
N1.HOG0000353	OG0000007	n219																						Calvadosia_cruxmelitensis_Ccrux.Trinity.55625 Ccrux.Trinity.55625	Beroe_ovata_Bova1_4.0184.g4.t3 Bova1_4.0184.g4.t3, Beroe_ovata_Bova1_4.0184.g4.t2 Bova1_4.0184.g4.t2, Beroe_ovata_Bova1_4.0184.g4.t1 Bova1_4.0184.g4.t1									
N1.HOG0000354	OG0000007	n232																			Hydra_vulgaris_Sc4wPfr_337.g3787.t3 Sc4wPfr_337.g3787.t3, Hydra_vulgaris_Sc4wPfr_337.g3787.t1 Sc4wPfr_337.g3787.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10236.t1 Sc4wPfr_388.1.g10236.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10244.t1 Sc4wPfr_388.1.g10244.t1, Hydra_vulgaris_Sc4wPfr_3617.g9375.t1 Sc4wPfr_3617.g9375.t1, Hydra_vulgaris_Sc4wPfr_1341.g27131.t1 Sc4wPfr_1341.g27131.t1, Hydra_vulgaris_Sc4wPfr_1197.g23997.t1 Sc4wPfr_1197.g23997.t1, Hydra_vulgaris_Sc4wPfr_1505.3.g13299.t1 Sc4wPfr_1505.3.g13299.t1, Hydra_vulgaris_Sc4wPfr_133.g14071.t1 Sc4wPfr_133.g14071.t1													
N1.HOG0000355	OG0000007	n241	Monosiga_brevicollisXP_001747466.1 XP_001747466.1 uncharacterized protein MONBRDRAFT_27014 [Monosiga brevicollis MX1]																		Hydra_vulgaris_Sc4wPfr_817.g25358.t1 Sc4wPfr_817.g25358.t1, Hydra_vulgaris_Sc4wPfr_817.g25356.t1 Sc4wPfr_817.g25356.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10239.t1 Sc4wPfr_388.1.g10239.t1, Hydra_vulgaris_Sc4wPfr_68.2.g16409.t1 Sc4wPfr_68.2.g16409.t1, Hydra_vulgaris_Sc4wPfr_68.2.g16398.t1 Sc4wPfr_68.2.g16398.t1, Hydra_vulgaris_Sc4wPfr_133.g14070.t1 Sc4wPfr_133.g14070.t1, Hydra_vulgaris_Sc4wPfr_464.g3794.t1 Sc4wPfr_464.g3794.t1													
N1.HOG0000356	OG0000007	n333																					Aurelia_aurita_Seg5071.1 Seg5071.1 transcript_id=Seg5071.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg5071.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3108.5 Seg3108.5 transcript_id=Seg3108.5_GoldUCD_mRNA.D3Y31 product="hypothetical protein" pseudo=true protein_id=Seg3108.5_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.41205 Ccrux.Trinity.41205, Calvadosia_cruxmelitensis_Ccrux.Trinity.41208 Ccrux.Trinity.41208										
N1.HOG0000357	OG0000007	n341																			Hydra_vulgaris_Sc4wPfr_502.g33755.t1 Sc4wPfr_502.g33755.t1, Hydra_vulgaris_Sc4wPfr_1777.g6707.t1 Sc4wPfr_1777.g6707.t1, Hydra_vulgaris_Sc4wPfr_247.g24221.t1 Sc4wPfr_247.g24221.t1, Hydra_vulgaris_Sc4wPfr_1051.1.g21192.t1 Sc4wPfr_1051.1.g21192.t1													
N1.HOG0000358	OG0000007	n367																	Morbakka_virulenta_scaffold299.g20.t2 scaffold299.g20.t2, Morbakka_virulenta_scaffold299.g20.t4 scaffold299.g20.t4, Morbakka_virulenta_scaffold299.g20.t3 scaffold299.g20.t3, Morbakka_virulenta_scaffold299.g20.t1 scaffold299.g20.t1, Morbakka_virulenta_scaffold415.g7.t2 scaffold415.g7.t2, Morbakka_virulenta_scaffold415.g7.t1 scaffold415.g7.t1, Morbakka_virulenta_scaffold36.g25.t1 scaffold36.g25.t1, Morbakka_virulenta_scaffold29.g26.t1 scaffold29.g26.t1, Morbakka_virulenta_scaffold252.g2.t1 scaffold252.g2.t1, Morbakka_virulenta_scaffold252.g7.t1 scaffold252.g7.t1	Clytia_hemispherica_TCONS_00012963-protein TCONS_00012963-protein			Aurelia_aurita_Seg2055.3 Seg2055.3 transcript_id=Seg2055.3_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg2055.3_GoldUCD_D3Y31, Aurelia_aurita_Seg6370.1 Seg6370.1 transcript_id=Seg6370.1_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg6370.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1379.15 Seg1379.15 transcript_id=Seg1379.15_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg1379.15_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1379.13 Seg1379.13 transcript_id=Seg1379.13_GoldUCD_mRNA.D3Y31 product="Mucin-like protein" protein_id=Seg1379.13_GoldUCD_D3Y31 partial=true											
N1.HOG0000359	OG0000007	n587																	Morbakka_virulenta_scaffold44.g74.t1 scaffold44.g74.t1	Clytia_hemispherica_TCONS_00007902-protein TCONS_00007902-protein														
N1.HOG0000360	OG0000007	n595																	Morbakka_virulenta_scaffold27.g28.t1 scaffold27.g28.t1					Calvadosia_cruxmelitensis_Ccrux.Trinity.58151 Ccrux.Trinity.58151			Pleurobrachia_bachei_sb_2654828_ sb_2654828_							
N1.HOG0000361	OG0000007	n604																					Aurelia_aurita_Seg2947.5 Seg2947.5 transcript_id=Seg2947.5_GoldUCD_mRNA.D3Y31 product="Adhesion G protein-coupled receptor E1" protein_id=Seg2947.5_GoldUCD_D3Y31		Beroe_ovata_Bova1_4.0012.g66.t1 Bova1_4.0012.g66.t1, Beroe_ovata_Bova1_4.0012.g65.t1 Bova1_4.0012.g65.t1									
N1.HOG0000362	OG0000007	n630																							Beroe_ovata_Bova1_4.0242.g10.t1 Bova1_4.0242.g10.t1									
N1.HOG0000363	OG0000007	n631		Salpingoeca_rosetta_XP_004995383.1 XP_004995383.1 tamm-Horsfall protein [Salpingoeca rosetta]																Clytia_hemispherica_TCONS_00030157-protein TCONS_00030157-protein	Hydra_vulgaris_Sc4wPfr_158.2.g10589.t1 Sc4wPfr_158.2.g10589.t1			Calvadosia_cruxmelitensis_Ccrux.Trinity.48645 Ccrux.Trinity.48645										
N1.HOG0000364	OG0000007	n663	Monosiga_brevicollisXP_001750283.1 XP_001750283.1 uncharacterized protein MONBRDRAFT_34480 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001744192.1 XP_001744192.1 uncharacterized protein MONBRDRAFT_24014 [Monosiga brevicollis MX1]																		Hydra_vulgaris_Sc4wPfr_1033.g30822.t1 Sc4wPfr_1033.g30822.t1				Beroe_ovata_Bova1_4.0279.g17.t1 Bova1_4.0279.g17.t1									
N1.HOG0000365	OG0000008	n4		Salpingoeca_rosetta_XP_004989846.1 XP_004989846.1 uncharacterized protein PTSG_09047 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004991861.1 XP_004991861.1 uncharacterized protein PTSG_06479 [Salpingoeca rosetta]																														
N1.HOG0000366	OG0000008	n6																			Hydra_vulgaris_Sc4wPfr_156.1.g4115.t1 Sc4wPfr_156.1.g4115.t1, Hydra_vulgaris_Sc4wPfr_156.1.g4115.t2 Sc4wPfr_156.1.g4115.t2, Hydra_vulgaris_Sc4wPfr_156.g13795.t1 Sc4wPfr_156.g13795.t1													
N1.HOG0000367	OG0000008	n26																								Mnemiopsis_leidyi_ML24144a ML24144a								
N1.HOG0000368	OG0000008	n30																		Clytia_hemispherica_TCONS_00045042-protein TCONS_00045042-protein, Clytia_hemispherica_TCONS_00026309-protein TCONS_00026309-protein	Hydra_vulgaris_Sc4wPfr_124.g12364.t1 Sc4wPfr_124.g12364.t1													
N1.HOG0000369	OG0000008	n55																	Morbakka_virulenta_scaffold100.g41.t1 scaffold100.g41.t1	Clytia_hemispherica_TCONS_00010866-protein TCONS_00010866-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.338 Ccrux.Trinity.338										
N1.HOG0000370	OG0000008	n58																	Morbakka_virulenta_scaffold478.g17.t2 scaffold478.g17.t2, Morbakka_virulenta_scaffold478.g17.t1 scaffold478.g17.t1	Clytia_hemispherica_TCONS_00016456-protein TCONS_00016456-protein			Aurelia_aurita_Seg2080.6 Seg2080.6 transcript_id=Seg2080.6_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2080.6_GoldUCD_D3Y31, Aurelia_aurita_Seg713.3 Seg713.3 transcript_id=Seg713.3_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg713.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1414.8 Seg1414.8 transcript_id=Seg1414.8_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg1414.8_GoldUCD_D3Y31, Aurelia_aurita_Seg821.1 Seg821.1 transcript_id=Seg821.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg821.1_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.12174 Ccrux.Trinity.12174										
N1.HOG0000371	OG0000008	n67																			Hydra_vulgaris_Sc4wPfr_2179.g8165.t1 Sc4wPfr_2179.g8165.t1, Hydra_vulgaris_Sc4wPfr_2179.g8165.t2 Sc4wPfr_2179.g8165.t2													
N1.HOG0000372	OG0000008	n68																					Aurelia_aurita_Seg1355.1 Seg1355.1 transcript_id=Seg1355.1_GoldUCD_mRNA.D3Y31 product=Cubilin protein_id=Seg1355.1_GoldUCD_D3Y31, Aurelia_aurita_Seg57.4 Seg57.4 transcript_id=Seg57.4_GoldUCD_mRNA.D3Y31 product="Protocadherin Fat 1" protein_id=Seg57.4_GoldUCD_D3Y31											
N1.HOG0000373	OG0000008	n98																					Aurelia_aurita_Seg19.3 Seg19.3 transcript_id=Seg19.3_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg19.3_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.11107 Ccrux.Trinity.11107										
N1.HOG0000374	OG0000008	n107																					Aurelia_aurita_Seg6790.1 Seg6790.1 transcript_id=Seg6790.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg6790.1_GoldUCD_D3Y31 partial=true											
N1.HOG0000375	OG0000008	n118																					Aurelia_aurita_Seg750.16 Seg750.16 transcript_id=Seg750.16_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg750.16_GoldUCD_D3Y31, Aurelia_aurita_Seg3770.1 Seg3770.1 transcript_id=Seg3770.1_GoldUCD_mRNA.D3Y31 product="putative skeletal organic matrix protein 5" protein_id=Seg3770.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg483.2 Seg483.2 transcript_id=Seg483.2_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg483.2_GoldUCD_D3Y31, Aurelia_aurita_Seg446.3 Seg446.3 transcript_id=Seg446.3_GoldUCD_mRNA.D3Y31 product="Versican core protein" protein_id=Seg446.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg446.6 Seg446.6 transcript_id=Seg446.6_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg446.6_GoldUCD_D3Y31, Aurelia_aurita_Seg2865.2 Seg2865.2 transcript_id=Seg2865.2_GoldUCD_mRNA.D3Y31 product="Sushi nidogen and EGF-like domain-containing protein 1" protein_id=Seg2865.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg2865.1 Seg2865.1 transcript_id=Seg2865.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg2865.1_GoldUCD_D3Y31, Aurelia_aurita_Seg4024.3 Seg4024.3 transcript_id=Seg4024.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg4024.3_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg483.5 Seg483.5 transcript_id=Seg483.5_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg483.5_GoldUCD_D3Y31 partial=true											
N1.HOG0000376	OG0000008	n128																					Aurelia_aurita_Seg612.5 Seg612.5 transcript_id=Seg612.5_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg612.5_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.12214 Ccrux.Trinity.12214										
N1.HOG0000377	OG0000008	n138																					Aurelia_aurita_Seg3969.3 Seg3969.3 transcript_id=Seg3969.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg3969.3_GoldUCD_D3Y31 partial=true	Calvadosia_cruxmelitensis_Ccrux.Trinity.4790 Ccrux.Trinity.4790										
N1.HOG0000378	OG0000008	n141																						Calvadosia_cruxmelitensis_Ccrux.Trinity.69924 Ccrux.Trinity.69924										
N1.HOG0000379	OG0000008	n151																		Clytia_hemispherica_TCONS_00017174-protein TCONS_00017174-protein														
N1.HOG0000380	OG0000008	n171																					Aurelia_aurita_Seg3952.4 Seg3952.4 transcript_id=Seg3952.4_GoldUCD_mRNA.D3Y31 product="Pancreatic secretory granule membrane major glycoprotein GP2" protein_id=Seg3952.4_GoldUCD_D3Y31, Aurelia_aurita_Seg1034.4 Seg1034.4 transcript_id=Seg1034.4_GoldUCD_mRNA.D3Y31 product="Deleted in malignant brain tumors 1 protein" protein_id=Seg1034.4_GoldUCD_D3Y31 partial=true											
N1.HOG0000381	OG0000008	n279																					Aurelia_aurita_Seg1268.13 Seg1268.13 transcript_id=Seg1268.13_GoldUCD_mRNA.D3Y31 product=Fibropellin-3 protein_id=Seg1268.13_GoldUCD_D3Y31 partial=true											
N1.HOG0000382	OG0000008	n305																					Aurelia_aurita_Seg6445.1 Seg6445.1 transcript_id=Seg6445.1_GoldUCD_mRNA.D3Y31 product="Fibrinogen-like protein A" protein_id=Seg6445.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1927.8 Seg1927.8 transcript_id=Seg1927.8_GoldUCD_mRNA.D3Y31 product=Techylectin-5B protein_id=Seg1927.8_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3270.1 Seg3270.1 transcript_id=Seg3270.1_GoldUCD_mRNA.D3Y31 product="Fibrinogen-like protein A" protein_id=Seg3270.1_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.56264 Ccrux.Trinity.56264										
N1.HOG0000383	OG0000008	n320																	Morbakka_virulenta_scaffold37.g88.t1 scaffold37.g88.t1					Calvadosia_cruxmelitensis_Ccrux.Trinity.58418 Ccrux.Trinity.58418			Pleurobrachia_bachei_sb_2663865_ sb_2663865_							
N1.HOG0000384	OG0000008	n340																						Calvadosia_cruxmelitensis_Ccrux.Trinity.19278 Ccrux.Trinity.19278										
N1.HOG0000385	OG0000008	n343																	Morbakka_virulenta_scaffold70.g38.t1 scaffold70.g38.t1	Clytia_hemispherica_TCONS_00027161-protein TCONS_00027161-protein, Clytia_hemispherica_TCONS_00060667-protein TCONS_00060667-protein, Clytia_hemispherica_TCONS_00060626-protein TCONS_00060626-protein, Clytia_hemispherica_TCONS_00027172-protein TCONS_00027172-protein, Clytia_hemispherica_TCONS_00027164-protein TCONS_00027164-protein	Hydra_vulgaris_Sc4wPfr_962.g23752.t1 Sc4wPfr_962.g23752.t1, Hydra_vulgaris_Sc4wPfr_962.g23751.t1 Sc4wPfr_962.g23751.t1, Hydra_vulgaris_Sc4wPfr_962.g23753.t1 Sc4wPfr_962.g23753.t1													
N1.HOG0000386	OG0000008	n364																	Morbakka_virulenta_scaffold100.g35.t1 scaffold100.g35.t1	Clytia_hemispherica_TCONS_00059356-protein TCONS_00059356-protein	Hydra_vulgaris_Sc4wPfr_484.g18303.t1 Sc4wPfr_484.g18303.t1		Aurelia_aurita_Seg1422.7 Seg1422.7 transcript_id=Seg1422.7_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg1422.7_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.73451 Ccrux.Trinity.73451										
N1.HOG0000387	OG0000008	n374																						Calvadosia_cruxmelitensis_Ccrux.Trinity.64999 Ccrux.Trinity.64999										
N1.HOG0000388	OG0000008	n377																	Morbakka_virulenta_scaffold100.g44.t1 scaffold100.g44.t1	Clytia_hemispherica_TCONS_00016471-protein TCONS_00016471-protein				Calvadosia_cruxmelitensis_Ccrux.Trinity.67324 Ccrux.Trinity.67324										
N1.HOG0000389	OG0000008	n383																						Calvadosia_cruxmelitensis_Ccrux.Trinity.57757 Ccrux.Trinity.57757										
N1.HOG0000390	OG0000008	n389																	Morbakka_virulenta_scaffold100.g39.t1 scaffold100.g39.t1, Morbakka_virulenta_scaffold100.g37.t2 scaffold100.g37.t2, Morbakka_virulenta_scaffold100.g37.t1 scaffold100.g37.t1	Clytia_hemispherica_TCONS_00049590-protein TCONS_00049590-protein, Clytia_hemispherica_TCONS_00017168-protein TCONS_00017168-protein, Clytia_hemispherica_TCONS_00017172-protein TCONS_00017172-protein, Clytia_hemispherica_TCONS_00017148-protein TCONS_00017148-protein	Hydra_vulgaris_Sc4wPfr_484.g18299.t1 Sc4wPfr_484.g18299.t1, Hydra_vulgaris_Sc4wPfr_56.g24476.t1 Sc4wPfr_56.g24476.t1		Aurelia_aurita_Seg1422.8 Seg1422.8 transcript_id=Seg1422.8_GoldUCD_mRNA.D3Y31 product="Neurogenic locus Notch protein" protein_id=Seg1422.8_GoldUCD_D3Y31	Calvadosia_cruxmelitensis_Ccrux.Trinity.56901 Ccrux.Trinity.56901										
