OG0002524				Branchiostoma_floridae_tr_A0A9J7MMS6_A0A9J7MMS6_BRAFL tr|A0A9J7MMS6|A0A9J7MMS6_BRAFL Fibrillin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118413542 PE=4 SV=1																												
OG0002525				Branchiostoma_floridae_tr_A0A9J7MR21_A0A9J7MR21_BRAFL tr|A0A9J7MR21|A0A9J7MR21_BRAFL Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3 OS=Branchiostoma floridae OX=7739 GN=LOC118415533 PE=4 SV=1																												
OG0002526				Branchiostoma_floridae_tr_A0A9J7MRV4_A0A9J7MRV4_BRAFL tr|A0A9J7MRV4|A0A9J7MRV4_BRAFL Lactase-phlorizin hydrolase-like OS=Branchiostoma floridae OX=7739 GN=LOC118416455 PE=4 SV=1																												
OG0002527				Branchiostoma_floridae_tr_A0A9J7MVD7_A0A9J7MVD7_BRAFL tr|A0A9J7MVD7|A0A9J7MVD7_BRAFL Mucin-5AC-like OS=Branchiostoma floridae OX=7739 GN=LOC118420154 PE=4 SV=1																												
OG0002528				Branchiostoma_floridae_tr_A0A9J7MWP0_A0A9J7MWP0_BRAFL tr|A0A9J7MWP0|A0A9J7MWP0_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118419351 PE=4 SV=1																												
OG0002529				Branchiostoma_floridae_tr_A0A9J7MXZ7_A0A9J7MXZ7_BRAFL tr|A0A9J7MXZ7|A0A9J7MXZ7_BRAFL Neurogenic locus notch homolog protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118422255 PE=4 SV=1																												
OG0002530				Branchiostoma_floridae_tr_A0A9J7N095_A0A9J7N095_BRAFL tr|A0A9J7N095|A0A9J7N095_BRAFL Angiopoietin-4-like OS=Branchiostoma floridae OX=7739 GN=LOC118421929 PE=4 SV=1																												
OG0002531				Branchiostoma_floridae_tr_A0A9J7N1Y1_A0A9J7N1Y1_BRAFL tr|A0A9J7N1Y1|A0A9J7N1Y1_BRAFL Transmembrane protein 198-like OS=Branchiostoma floridae OX=7739 GN=LOC118424309 PE=3 SV=1																												
OG0002532				Branchiostoma_floridae_tr_A0A9J7N368_A0A9J7N368_BRAFL tr|A0A9J7N368|A0A9J7N368_BRAFL Uncharacterized protein LOC118425365 OS=Branchiostoma floridae OX=7739 GN=LOC118425365 PE=4 SV=1																												
OG0002533				Branchiostoma_floridae_tr_A0A9J7N4Q9_A0A9J7N4Q9_BRAFL tr|A0A9J7N4Q9|A0A9J7N4Q9_BRAFL Fibropellin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118425306 PE=4 SV=1																												
OG0002534				Branchiostoma_floridae_tr_A0A9J7N551_A0A9J7N551_BRAFL tr|A0A9J7N551|A0A9J7N551_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118425186 PE=4 SV=1																												
OG0002535				Branchiostoma_floridae_tr_A0A9J7N663_A0A9J7N663_BRAFL tr|A0A9J7N663|A0A9J7N663_BRAFL Fibrillin-2-like isoform X48 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002536				Branchiostoma_floridae_tr_A0A9J7N6G1_A0A9J7N6G1_BRAFL tr|A0A9J7N6G1|A0A9J7N6G1_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118426151 PE=4 SV=1																												
OG0002537				Branchiostoma_floridae_tr_A0A9J7N6T2_A0A9J7N6T2_BRAFL tr|A0A9J7N6T2|A0A9J7N6T2_BRAFL Uncharacterized protein LOC118426687 OS=Branchiostoma floridae OX=7739 GN=LOC118426687 PE=4 SV=1																												
OG0002538				Branchiostoma_floridae_tr_A0A9J7N7A9_A0A9J7N7A9_BRAFL tr|A0A9J7N7A9|A0A9J7N7A9_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118427092 PE=4 SV=1																												
OG0002539				Branchiostoma_floridae_tr_A0A9J7N7Y7_A0A9J7N7Y7_BRAFL tr|A0A9J7N7Y7|A0A9J7N7Y7_BRAFL Fibrillin-2-like isoform X25 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002540				Branchiostoma_floridae_tr_A0A9J7N8P5_A0A9J7N8P5_BRAFL tr|A0A9J7N8P5|A0A9J7N8P5_BRAFL Fibrillin-2-like isoform X44 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002541				Branchiostoma_floridae_tr_A0A9J7N8P9_A0A9J7N8P9_BRAFL tr|A0A9J7N8P9|A0A9J7N8P9_BRAFL Fibrillin-2-like isoform X46 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002542				Branchiostoma_floridae_tr_A0A9J7N8Q6_A0A9J7N8Q6_BRAFL tr|A0A9J7N8Q6|A0A9J7N8Q6_BRAFL Fibrillin-2-like isoform X50 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002543				Branchiostoma_floridae_tr_A0A9J7N9C1_A0A9J7N9C1_BRAFL tr|A0A9J7N9C1|A0A9J7N9C1_BRAFL Fibrillin-2-like isoform X27 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002544				Branchiostoma_floridae_tr_A0A9J7N9D2_A0A9J7N9D2_BRAFL tr|A0A9J7N9D2|A0A9J7N9D2_BRAFL Fibrillin-2-like isoform X31 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002545				Branchiostoma_floridae_tr_A0A9J7N9E1_A0A9J7N9E1_BRAFL tr|A0A9J7N9E1|A0A9J7N9E1_BRAFL Fibrillin-2-like isoform X33 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1																												
OG0002546				Branchiostoma_floridae_tr_A0A9J7NC12_A0A9J7NC12_BRAFL tr|A0A9J7NC12|A0A9J7NC12_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118430694 PE=4 SV=1																												
OG0002547				Branchiostoma_floridae_tr_C3Z4T2_C3Z4T2_BRAFL tr|C3Z4T2|C3Z4T2_BRAFL Leucine-rich repeat_ immunoglobulin-like domain and transmembrane domain-containing protein 2 OS=Branchiostoma floridae OX=7739 GN=LOC118428346 PE=4 SV=1																												
OG0002548				Branchiostoma_floridae_tr_C3ZT86_C3ZT86_BRAFL tr|C3ZT86|C3ZT86_BRAFL Collagen alpha-1_VIII_ chain-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405566 PE=4 SV=1																												
OG0002549					Branchiostoma_lanceolatum_tr_A0A8J9VYJ2_A0A8J9VYJ2_BRALA tr|A0A8J9VYJ2|A0A8J9VYJ2_BRALA PKD1L3 protein OS=Branchiostoma lanceolatum OX=7740 GN=PKD1L3 PE=3 SV=1																											
OG0002550					Branchiostoma_lanceolatum_tr_A0A8J9YMQ1_A0A8J9YMQ1_BRALA tr|A0A8J9YMQ1|A0A8J9YMQ1_BRALA C6 protein OS=Branchiostoma lanceolatum OX=7740 GN=C6 PE=3 SV=1																											
OG0002551					Branchiostoma_lanceolatum_tr_A0A8J9YZ39_A0A8J9YZ39_BRALA tr|A0A8J9YZ39|A0A8J9YZ39_BRALA HELZ2 protein OS=Branchiostoma lanceolatum OX=7740 GN=HELZ2 PE=4 SV=1																											
OG0002552					Branchiostoma_lanceolatum_tr_A0A8J9Z2S9_A0A8J9Z2S9_BRALA tr|A0A8J9Z2S9|A0A8J9Z2S9_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT8B PE=3 SV=1																											
OG0002553					Branchiostoma_lanceolatum_tr_A0A8J9ZA64_A0A8J9ZA64_BRALA tr|A0A8J9ZA64|A0A8J9ZA64_BRALA NPTX2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NPTX2 PE=4 SV=1																											
OG0002554					Branchiostoma_lanceolatum_tr_A0A8J9ZQS4_A0A8J9ZQS4_BRALA tr|A0A8J9ZQS4|A0A8J9ZQS4_BRALA MMP25 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP25 PE=4 SV=1																											
OG0002555					Branchiostoma_lanceolatum_tr_A0A8K0A1D2_A0A8K0A1D2_BRALA tr|A0A8K0A1D2|A0A8K0A1D2_BRALA CYP2U1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CYP2U1 PE=3 SV=1																											
OG0002556					Branchiostoma_lanceolatum_tr_A0A8K0ABG7_A0A8K0ABG7_BRALA tr|A0A8K0ABG7|A0A8K0ABG7_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1																											
OG0002557					Branchiostoma_lanceolatum_tr_A0A8K0EEU9_A0A8K0EEU9_BRALA tr|A0A8K0EEU9|A0A8K0EEU9_BRALA MFRP protein OS=Branchiostoma lanceolatum OX=7740 GN=MFRP PE=4 SV=1																											
OG0002558					Branchiostoma_lanceolatum_tr_A0A8J9VE97_A0A8J9VE97_BRALA tr|A0A8J9VE97|A0A8J9VE97_BRALA COMT protein OS=Branchiostoma lanceolatum OX=7740 GN=COMT PE=3 SV=1																											
OG0002559					Branchiostoma_lanceolatum_tr_A0A8J9VG45_A0A8J9VG45_BRALA tr|A0A8J9VG45|A0A8J9VG45_BRALA VWDE protein OS=Branchiostoma lanceolatum OX=7740 GN=VWDE PE=4 SV=1																											
OG0002560					Branchiostoma_lanceolatum_tr_A0A8J9VHI5_A0A8J9VHI5_BRALA tr|A0A8J9VHI5|A0A8J9VHI5_BRALA COL5A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL5A2 PE=4 SV=1																											
OG0002561					Branchiostoma_lanceolatum_tr_A0A8J9VHX9_A0A8J9VHX9_BRALA tr|A0A8J9VHX9|A0A8J9VHX9_BRALA ANGPT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT1 PE=4 SV=1																											
OG0002562					Branchiostoma_lanceolatum_tr_A0A8J9VIP5_A0A8J9VIP5_BRALA tr|A0A8J9VIP5|A0A8J9VIP5_BRALA Transmembrane protein 177 OS=Branchiostoma lanceolatum OX=7740 GN=TMEM177 PE=3 SV=1																											
OG0002563					Branchiostoma_lanceolatum_tr_A0A8J9W1G9_A0A8J9W1G9_BRALA tr|A0A8J9W1G9|A0A8J9W1G9_BRALA VWCE protein OS=Branchiostoma lanceolatum OX=7740 GN=VWCE PE=4 SV=1																											
OG0002564					Branchiostoma_lanceolatum_tr_A0A8J9W3Y8_A0A8J9W3Y8_BRALA tr|A0A8J9W3Y8|A0A8J9W3Y8_BRALA Hypp5638 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp5638 PE=4 SV=1																											
OG0002565					Branchiostoma_lanceolatum_tr_A0A8J9W4B1_A0A8J9W4B1_BRALA tr|A0A8J9W4B1|A0A8J9W4B1_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1																											
OG0002566					Branchiostoma_lanceolatum_tr_A0A8J9W5F1_A0A8J9W5F1_BRALA tr|A0A8J9W5F1|A0A8J9W5F1_BRALA RTN4RL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=RTN4RL1 PE=4 SV=1																											
OG0002567					Branchiostoma_lanceolatum_tr_A0A8J9WGQ3_A0A8J9WGQ3_BRALA tr|A0A8J9WGQ3|A0A8J9WGQ3_BRALA Hypp5868 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp5868 PE=4 SV=1																											
OG0002568					Branchiostoma_lanceolatum_tr_A0A8J9YKE4_A0A8J9YKE4_BRALA tr|A0A8J9YKE4|A0A8J9YKE4_BRALA Hypp808 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp808 PE=3 SV=1																											
OG0002569					Branchiostoma_lanceolatum_tr_A0A8J9YNY8_A0A8J9YNY8_BRALA tr|A0A8J9YNY8|A0A8J9YNY8_BRALA Hypp5809 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp5809 PE=3 SV=1																											
OG0002570					Branchiostoma_lanceolatum_tr_A0A8J9YPC9_A0A8J9YPC9_BRALA tr|A0A8J9YPC9|A0A8J9YPC9_BRALA Hypp5902 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp5902 PE=4 SV=1																											
OG0002571					Branchiostoma_lanceolatum_tr_A0A8J9YQW2_A0A8J9YQW2_BRALA tr|A0A8J9YQW2|A0A8J9YQW2_BRALA Hypp478 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp478 PE=4 SV=1																											
OG0002572					Branchiostoma_lanceolatum_tr_A0A8J9YSY1_A0A8J9YSY1_BRALA tr|A0A8J9YSY1|A0A8J9YSY1_BRALA VCAN protein OS=Branchiostoma lanceolatum OX=7740 GN=VCAN PE=4 SV=1																											
OG0002573					Branchiostoma_lanceolatum_tr_A0A8J9YUY8_A0A8J9YUY8_BRALA tr|A0A8J9YUY8|A0A8J9YUY8_BRALA SCO-spondin OS=Branchiostoma lanceolatum OX=7740 GN=MAGEE1 PE=4 SV=1																											
OG0002574					Branchiostoma_lanceolatum_tr_A0A8J9Z015_A0A8J9Z015_BRALA tr|A0A8J9Z015|A0A8J9Z015_BRALA Hypp7415 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp7415 PE=4 SV=1																											
OG0002575					Branchiostoma_lanceolatum_tr_A0A8J9Z0B3_A0A8J9Z0B3_BRALA tr|A0A8J9Z0B3|A0A8J9Z0B3_BRALA LRIG2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRIG2 PE=4 SV=1																											
OG0002576					Branchiostoma_lanceolatum_tr_A0A8J9Z1M5_A0A8J9Z1M5_BRALA tr|A0A8J9Z1M5|A0A8J9Z1M5_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1																											
OG0002577					Branchiostoma_lanceolatum_tr_A0A8J9Z487_A0A8J9Z487_BRALA tr|A0A8J9Z487|A0A8J9Z487_BRALA DPCR1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DPCR1 PE=4 SV=1																											
OG0002578					Branchiostoma_lanceolatum_tr_A0A8J9Z4A5_A0A8J9Z4A5_BRALA tr|A0A8J9Z4A5|A0A8J9Z4A5_BRALA LRP1B protein OS=Branchiostoma lanceolatum OX=7740 GN=LRP1B PE=4 SV=1																											
OG0002579					Branchiostoma_lanceolatum_tr_A0A8J9ZAG3_A0A8J9ZAG3_BRALA tr|A0A8J9ZAG3|A0A8J9ZAG3_BRALA Hypp8668 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp8668 PE=4 SV=1																											
OG0002580					Branchiostoma_lanceolatum_tr_A0A8J9ZD62_A0A8J9ZD62_BRALA tr|A0A8J9ZD62|A0A8J9ZD62_BRALA FBLN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBLN1 PE=4 SV=1																											
OG0002581					Branchiostoma_lanceolatum_tr_A0A8J9ZG83_A0A8J9ZG83_BRALA tr|A0A8J9ZG83|A0A8J9ZG83_BRALA KIAA0825 protein OS=Branchiostoma lanceolatum OX=7740 GN=KIAA0825 PE=4 SV=1																											
OG0002582					Branchiostoma_lanceolatum_tr_A0A8J9ZI31_A0A8J9ZI31_BRALA tr|A0A8J9ZI31|A0A8J9ZI31_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1																											
OG0002583					Branchiostoma_lanceolatum_tr_A0A8J9ZIJ0_A0A8J9ZIJ0_BRALA tr|A0A8J9ZIJ0|A0A8J9ZIJ0_BRALA LRIG2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRIG2 PE=4 SV=1																											
OG0002584					Branchiostoma_lanceolatum_tr_A0A8J9ZKJ9_A0A8J9ZKJ9_BRALA tr|A0A8J9ZKJ9|A0A8J9ZKJ9_BRALA LRRTM2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRTM2 PE=4 SV=1																											
OG0002585					Branchiostoma_lanceolatum_tr_A0A8J9ZKN6_A0A8J9ZKN6_BRALA tr|A0A8J9ZKN6|A0A8J9ZKN6_BRALA FBXO47 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBXO47 PE=4 SV=1																											
OG0002586					Branchiostoma_lanceolatum_tr_A0A8J9ZLR8_A0A8J9ZLR8_BRALA tr|A0A8J9ZLR8|A0A8J9ZLR8_BRALA ANGPT4 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT4 PE=4 SV=1																											
OG0002587					Branchiostoma_lanceolatum_tr_A0A8J9ZUQ8_A0A8J9ZUQ8_BRALA tr|A0A8J9ZUQ8|A0A8J9ZUQ8_BRALA Hypp2752 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp2752 PE=4 SV=1																											
OG0002588					Branchiostoma_lanceolatum_tr_A0A8J9ZZG3_A0A8J9ZZG3_BRALA tr|A0A8J9ZZG3|A0A8J9ZZG3_BRALA COLEC10 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC10 PE=4 SV=1																											
OG0002589					Branchiostoma_lanceolatum_tr_A0A8J9ZZN4_A0A8J9ZZN4_BRALA tr|A0A8J9ZZN4|A0A8J9ZZN4_BRALA C6 protein OS=Branchiostoma lanceolatum OX=7740 GN=C6 PE=4 SV=1																											
OG0002590					Branchiostoma_lanceolatum_tr_A0A8K0A2L9_A0A8K0A2L9_BRALA tr|A0A8K0A2L9|A0A8K0A2L9_BRALA PRMT7 protein OS=Branchiostoma lanceolatum OX=7740 GN=PRMT7 PE=4 SV=1																											
OG0002591					Branchiostoma_lanceolatum_tr_A0A8K0ACM7_A0A8K0ACM7_BRALA tr|A0A8K0ACM7|A0A8K0ACM7_BRALA Hypp4976 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4976 PE=4 SV=1																											
OG0002592					Branchiostoma_lanceolatum_tr_A0A8K0ACS9_A0A8K0ACS9_BRALA tr|A0A8K0ACS9|A0A8K0ACS9_BRALA COL4A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A1 PE=4 SV=1																											
OG0002593					Branchiostoma_lanceolatum_tr_A0A8K0AFH5_A0A8K0AFH5_BRALA tr|A0A8K0AFH5|A0A8K0AFH5_BRALA TNN protein OS=Branchiostoma lanceolatum OX=7740 GN=TNN PE=4 SV=1																											
OG0002594					Branchiostoma_lanceolatum_tr_A0A8K0AGM4_A0A8K0AGM4_BRALA tr|A0A8K0AGM4|A0A8K0AGM4_BRALA COL24A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL24A1 PE=4 SV=1																											
OG0002595					Branchiostoma_lanceolatum_tr_A0A8K0AIT8_A0A8K0AIT8_BRALA tr|A0A8K0AIT8|A0A8K0AIT8_BRALA Hypp5196 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp5196 PE=4 SV=1																											
OG0002596					Branchiostoma_lanceolatum_tr_A0A8K0E3T1_A0A8K0E3T1_BRALA tr|A0A8K0E3T1|A0A8K0E3T1_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1																											
OG0002597					Branchiostoma_lanceolatum_tr_A0A8K0E453_A0A8K0E453_BRALA tr|A0A8K0E453|A0A8K0E453_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1																											
OG0002598					Branchiostoma_lanceolatum_tr_A0A8K0E5B9_A0A8K0E5B9_BRALA tr|A0A8K0E5B9|A0A8K0E5B9_BRALA Hypp6337 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp6337 PE=4 SV=1																											
OG0002599					Branchiostoma_lanceolatum_tr_A0A8K0E6J9_A0A8K0E6J9_BRALA tr|A0A8K0E6J9|A0A8K0E6J9_BRALA Hypp6450 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp6450 PE=4 SV=1																											
OG0002600					Branchiostoma_lanceolatum_tr_A0A8K0E9T5_A0A8K0E9T5_BRALA tr|A0A8K0E9T5|A0A8K0E9T5_BRALA SETMAR protein OS=Branchiostoma lanceolatum OX=7740 GN=SETMAR PE=4 SV=1																											
OG0002601					Branchiostoma_lanceolatum_tr_A0A8K0EHR1_A0A8K0EHR1_BRALA tr|A0A8K0EHR1|A0A8K0EHR1_BRALA CNTN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CNTN2 PE=4 SV=1																											
OG0002602					Branchiostoma_lanceolatum_tr_A0A8K0EI41_A0A8K0EI41_BRALA tr|A0A8K0EI41|A0A8K0EI41_BRALA RTN4RL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=RTN4RL2 PE=4 SV=1																											
OG0002603					Branchiostoma_lanceolatum_tr_A0A8K0EIP8_A0A8K0EIP8_BRALA tr|A0A8K0EIP8|A0A8K0EIP8_BRALA GAREM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=GAREM1 PE=4 SV=1																											
OG0002604					Branchiostoma_lanceolatum_tr_A0A8K0EVW7_A0A8K0EVW7_BRALA tr|A0A8K0EVW7|A0A8K0EVW7_BRALA CD209 protein OS=Branchiostoma lanceolatum OX=7740 GN=CD209 PE=4 SV=1																											
OG0002605					Branchiostoma_lanceolatum_tr_A0A8K0EWE0_A0A8K0EWE0_BRALA tr|A0A8K0EWE0|A0A8K0EWE0_BRALA Hypp4020 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4020 PE=4 SV=1																											
OG0002606					Branchiostoma_lanceolatum_tr_A0A8K0EYN4_A0A8K0EYN4_BRALA tr|A0A8K0EYN4|A0A8K0EYN4_BRALA CUBN protein OS=Branchiostoma lanceolatum OX=7740 GN=CUBN PE=4 SV=1																											
OG0002607					Branchiostoma_lanceolatum_tr_A0A8S4MLQ5_A0A8S4MLQ5_BRALA tr|A0A8S4MLQ5|A0A8S4MLQ5_BRALA CSMD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD1 PE=4 SV=1																											
OG0002608					Branchiostoma_lanceolatum_tr_A0A8S4MN44_A0A8S4MN44_BRALA tr|A0A8S4MN44|A0A8S4MN44_BRALA CSMD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD1 PE=4 SV=1																											
OG0002609					Branchiostoma_lanceolatum_tr_A0A8S4MP25_A0A8S4MP25_BRALA tr|A0A8S4MP25|A0A8S4MP25_BRALA Hypp9689 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=Hypp9689 PE=4 SV=1																											
OG0002610						NP_001411757.1 patched domain-containing protein 4 [Bos taurus]																										
OG0002611						pdb|6NHG|A Chain A_ Cytochrome b-c1 complex subunit 1_ mitochondrial																										
OG0002612						NP_777233.1 NADH dehydrogenase [ubiquinone] flavoprotein 1_ mitochondrial precursor [Bos taurus]																										
OG0002613						XP_059732337.1 coiled-coil domain-containing protein 62 isoform X4 [Bos taurus]																										
OG0002614						XP_059732823.1 ubiquitin carboxyl-terminal hydrolase CYLD isoform X3 [Bos taurus]																										
OG0002615						XP_059731557.1 WD repeat-containing protein 64 isoform X2 [Bos taurus]																										
OG0002616						DAA13109.1 TPA_ nuclear RNA export factor 3-like [Bos taurus]																										
OG0002617						XP_024849552.1 dentin sialophosphoprotein [Bos taurus]																										
OG0002618						XP_005203946.1 extracellular matrix protein 1 isoform X1 [Bos taurus]																										
OG0002619						NP_001091040.1 biliverdin reductase A [Bos taurus]																										
OG0002620						NP_001068882.1 interferon-induced protein with tetratricopeptide repeats 3 [Bos taurus]																										
OG0002621						sp|Q07175.1|VKGC_BOVIN RecName_ Full=Vitamin K-dependent gamma-carboxylase; AltName_ Full=Gamma-glutamyl carboxylase; AltName_ Full=Peptidyl-glutamate 4-carboxylase; AltName_ Full=Vitamin K gamma glutamyl carboxylase																										
OG0002622						XP_005203534.1 SLAM family member 6 isoform X1 [Bos taurus]																										
OG0002623						NP_789745.1 CCAAT/enhancer-binding protein beta [Bos taurus]																										
OG0002624						DAA26288.1 TPA_ hypothetical protein BOS_9659 [Bos taurus]																										
OG0002625						sp|Q5QQ49.1|XYLT2_BOVIN RecName_ Full=Xylosyltransferase 2; AltName_ Full=Peptide O-xylosyltransferase 2; AltName_ Full=Xylosyltransferase II																										
OG0002626						sp|P29473.3|NOS3_BOVIN RecName_ Full=Nitric oxide synthase 3; AltName_ Full=Constitutive NOS; Short=cNOS; AltName_ Full=EC-NOS; AltName_ Full=NOS type III; Short=NOSIII; AltName_ Full=Nitric oxide synthase_ endothelial; Short=Endothelial NOS; Short=eNOS																										
OG0002627						sp|Q3ZC61.1|MOFA1_BOVIN RecName_ Full=MORF4 family-associated protein 1																										
OG0002628						sp|Q3MI05.1|PPGB_BOVIN RecName_ Full=Lysosomal protective protein; AltName_ Full=Cathepsin A; Contains_ RecName_ Full=Lysosomal protective protein 32 kDa chain; Contains_ RecName_ Full=Lysosomal protective protein 20 kDa chain; Flags_ Precursor																										
OG0002629						XP_005227352.1 cathepsin D isoform X1 [Bos taurus]																										
OG0002630						sp|G5E5X0.1|LIMD1_BOVIN RecName_ Full=LIM domain-containing protein 1																										
OG0002631						sp|Q2KJC9.4|AL7A1_BOVIN RecName_ Full=Alpha-aminoadipic semialdehyde dehydrogenase; Short=Alpha-AASA dehydrogenase; AltName_ Full=Aldehyde dehydrogenase family 7 member A1; AltName_ Full=Antiquitin-1; AltName_ Full=Betaine aldehyde dehydrogenase; AltName_ Full=Delta1-piperideine-6-carboxylate dehydrogenase; Short=P6c dehydrogenase; Flags_ Precursor																										
OG0002632						sp|O02776.1|PARG_BOVIN RecName_ Full=Poly_ADP-ribose_ glycohydrolase																										
OG0002633						sp|O18738.1|DAG1_BOVIN RecName_ Full=Dystroglycan 1; AltName_ Full=Dystroglycan; AltName_ Full=Dystrophin-associated glycoprotein 1; Contains_ RecName_ Full=Alpha-dystroglycan; Short=Alpha-DG; Contains_ RecName_ Full=Beta-dystroglycan; Short=Beta-DG; Flags_ Precursor																										
OG0002634						sp|Q3MI03.2|OGFD1_BOVIN RecName_ Full=Prolyl 3-hydroxylase OGFOD1; AltName_ Full=2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1; AltName_ Full=uS12 prolyl 3-hydroxylase																										
OG0002635						NP_777002.1 phosphatidylinositol 4-kinase alpha [Bos taurus]																										
OG0002636						NP_001094619.1 procollagen-lysine_2-oxoglutarate 5-dioxygenase 2 precursor [Bos taurus]																										
OG0002637						NP_001179715.1 cingulin [Bos taurus]																										
OG0002638						XP_005207759.1 endomucin isoform X1 [Bos taurus]																										
OG0002639						XP_024853496.1 gremlin-1 isoform X1 [Bos taurus]																										
OG0002640						sp|O18737.1|CACO2_BOVIN RecName_ Full=Calcium-binding and coiled-coil domain-containing protein 2; AltName_ Full=Antigen nuclear dot 52 kDa protein; AltName_ Full=Nuclear domain 10 protein NDP52; Short=Nuclear domain 10 protein 52; AltName_ Full=Nuclear dot protein 52																										
OG0002641						sp|Q8MI01.1|MUC15_BOVIN RecName_ Full=Mucin-15; Short=MUC-15; AltName_ Full=Component II; AltName_ Full=Glycoprotein 4; AltName_ Full=Glycoprotein C; AltName_ Full=PAS3; AltName_ Full=PASIII; Flags_ Precursor																										
OG0002642						DAA16430.1 TPA_ hypothetical protein BOS_21685 [Bos taurus]																										
OG0002643						XP_005208117.1 mucin-7 [Bos taurus]																										
OG0002644						NP_001069239.1 prostate androgen-regulated mucin-like protein 1 precursor [Bos taurus]																										
OG0002645						sp|A0JNN2.1|SFTA2_BOVIN RecName_ Full=Surfactant-associated protein 2; AltName_ Full=Surfactant-associated protein G; Flags_ Precursor																										
